Name,UUID,Amount,Unit,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],N2O [kg],CH4 [kg],Electricity_GWP (AR5),Electricity_AP,Electricity_EP,Electricity_ODP,Electricity_POCP,Electricity_CO2,Electricity_N2O,Electricity_CH4,Electricity_qty,Electricity_unit,Waste_GWP (AR5),Waste_AP,Waste_EP,Waste_ODP,Waste_POCP,Waste_CO2,Waste_N2O,Waste_CH4,Waste_qty,Waste_unit
Electricity - OTHF - Southwest Power Pool,0a985b6b-6116-3a80-ac04-7c3c33eef81a,1.0,MJ,7.495357467364603e-22,4.334050236231233e-24,1.1291475586040078e-25,0.0,6.324646170884265e-23,2.549441315430137e-24,2.549441315430137e-24,2.549441315430137e-24,7.495357467364603e-22,4.334050236231233e-24,1.1291475586040078e-25,0.0,6.324646170884265e-23,2.549441315430137e-24,2.549441315430137e-24,2.549441315430137e-24,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - SOLARTHERMAL - Nevada Power Company,b406023d-5c38-3b2b-a486-4931d65dbce0,1.0,MJ,0.0360388542551206,0.00035740377135541466,5.801936970628062e-05,2.470303514750043e-12,0.5187698156272563,0.03574111643610168,1.2158268721217811e-08,1.0505688075270824e-05,0.0360388542551206,0.00035740377135541466,5.801936970628062e-05,2.470303514750043e-12,0.5187698156272563,0.03574111643610168,1.2158268721217811e-08,1.0505688075270824e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - SOLAR - Los Angeles Department of Water and Power,8787fa04-1f52-3de5-8418-b26b64e09fb9,1.0,MJ,0.006573970843121645,1.902854064305058e-05,1.5482737506296918e-06,1.3338076326586142e-10,0.0003180261831926526,0.006030256062264775,1.8483693972077222e-08,1.4011732018316368e-05,0.006573970843121645,1.902854064305058e-05,1.5482737506296918e-06,1.3338076326586142e-10,0.0003180261831926526,0.006030256062264775,1.8483693972077222e-08,1.4011732018316368e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - SOLAR - Western Area Power Administration - Rocky Mountain Region,6f21f09e-1be2-30d2-8b7f-609883f1087d,1.0,MJ,0.004546563618925962,1.488647083771725e-05,8.122271843156708e-07,1.1418564094500308e-10,0.00023625773228763287,0.004190950589741997,1.8588655986571604e-08,1.1035288614616842e-05,0.004546563618925962,1.488647083771725e-05,8.122271843156708e-07,1.1418564094500308e-10,0.00023625773228763287,0.004190950589741997,1.8588655986571604e-08,1.1035288614616842e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - WIND - Bonneville Power Administration,ad083e17-3c94-3f6a-b519-74aa11c9c070,1.0,MJ,0.008043461684551948,2.2424804889868698e-05,1.5052326336049301e-05,4.068287997024001e-12,0.0002424106518690941,0.007526254722228994,2.8268254048514428e-08,1.7469767779211243e-05,0.008043461684551948,2.2424804889868698e-05,1.5052326336049301e-05,4.068287997024001e-12,0.0002424106518690941,0.007526254722228994,2.8268254048514428e-08,1.7469767779211243e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity - HYDRO - Associated Electric Cooperative, Inc.",eb70ae86-06c3-3517-9d5f-ca1b2e26b707,1.0,MJ,0.009867565374363702,1.1010590893075503e-23,2.868582768554789e-25,0.0,3.918151223543694e-07,0.009104615813716464,6.4768181723973555e-24,2.724819859454422e-05,0.009867565374363702,1.1010590893075503e-23,2.868582768554789e-25,0.0,3.918151223543694e-07,0.009104615813716464,6.4768181723973555e-24,2.724819859454422e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity - NUCLEAR - Midcontinent Independent System Operator, Inc.",cfb6b24b-7540-3c18-bdfb-e6432b8f7e0b,1.0,MJ,0.00495198226039573,6.64341772377653e-05,5.959996011157287e-06,1.852305591039516e-12,0.0005635139722193611,0.0036185080527104934,2.1881551590306522e-07,4.2301682872527534e-05,0.00495198226039573,6.64341772377653e-05,5.959996011157287e-06,1.852305591039516e-12,0.0005635139722193611,0.0036185080527104934,2.1881551590306522e-07,4.2301682872527534e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - NUCLEAR - Southwest Power Pool,b7dfe666-389b-3c1c-8b69-555847e4e362,1.0,MJ,0.004919169934378936,6.64005772763384e-05,5.955172818775761e-06,1.1338497360022672e-12,0.0005638158018418493,0.0035875215257222207,2.184966666666667e-07,4.224246194444444e-05,0.004919169934378936,6.64005772763384e-05,5.955172818775761e-06,1.1338497360022672e-12,0.0005638158018418493,0.0035875215257222207,2.184966666666667e-07,4.224246194444444e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - MIXED - Western Area Power Administration - Desert Southwest Region,f02e2cd5-b143-3b5c-a551-fbccc8658416,1.0,MJ,0.3158721979113166,0.0007356113364645188,4.100379155761983e-05,7.5518245643537e-09,0.01952019439530821,0.3063880827783484,4.745638764251251e-06,0.00029187676853127117,0.3158721979113166,0.0007356113364645188,4.100379155761983e-05,7.5518245643537e-09,0.01952019439530821,0.3063880827783484,4.745638764251251e-06,0.00029187676853127117,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - MIXED - ISO-NE,e961bdc9-c74d-3aed-9e18-8e0c0f8cef91,1.0,MJ,0.4853783720858656,0.0007039155787467447,3.939956291898843e-05,1.5725727069590233e-09,0.018552339186705673,0.4750482313039401,1.9327513898551514e-05,0.000183392130996935,0.4853783720858656,0.0007039155787467447,3.939956291898843e-05,1.5725727069590233e-09,0.018552339186705673,0.4750482313039401,1.9327513898551514e-05,0.000183392130996935,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - MIXED - Portland General Electric Company,6cdaf1e0-1897-39cc-b888-51696348947c,1.0,MJ,0.4927142172180312,0.000521761117591927,3.262354703113318e-05,0.0,0.018266847075369123,0.4820363334672384,2.2322621747610435e-05,0.00017008532098842732,0.4927142172180312,0.000521761117591927,3.262354703113318e-05,0.0,0.018266847075369123,0.4820363334672384,2.2322621747610435e-05,0.00017008532098842732,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity - NUCLEAR - Electric Reliability Council of Texas, Inc.",bf7488fc-1aec-397b-a9f1-676acbc47858,1.0,MJ,0.004919169934378936,6.652592414319615e-05,5.963156415791188e-06,1.1338497360022672e-12,0.0005669517092040641,0.0035875215257222207,2.184966666666667e-07,4.224246194444444e-05,0.004919169934378936,6.652592414319615e-05,5.963156415791188e-06,1.1338497360022672e-12,0.0005669517092040641,0.0035875215257222207,2.184966666666667e-07,4.224246194444444e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - NUCLEAR - ISO-NE,ecb9aa2b-9526-32d9-9bd5-85dbd9e89654,1.0,MJ,0.004919169934378936,6.627398835014299e-05,5.946916147499895e-06,1.1338497360022672e-12,0.000560694281215525,0.0035875215257222207,2.184966666666667e-07,4.224246194444444e-05,0.004919169934378936,6.627398835014299e-05,5.946916147499895e-06,1.1338497360022672e-12,0.000560694281215525,0.0035875215257222207,2.184966666666667e-07,4.224246194444444e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - HYDRO - South Carolina Public Service Authority,70d4471c-ae85-3809-ad6e-21b01412a219,1.0,MJ,0.023992706165772773,8.595500810300209e-07,5.1710399454712706e-08,1.421662587881051e-35,2.342374446028126e-05,0.018820059116502533,1.919623191621438e-24,0.00018473739461679427,0.023992706165772773,8.595500810300209e-07,5.1710399454712706e-08,1.421662587881051e-35,2.342374446028126e-05,0.018820059116502533,1.919623191621438e-24,0.00018473739461679427,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - NUCLEAR - South Carolina Electric & Gas Company,649d1b1a-2495-31a8-8055-203fda9add05,1.0,MJ,0.004919169934378936,6.607903928333334e-05,5.934900131539117e-06,1.1338497360022672e-12,0.0005560822357612999,0.0035875215257222207,2.184966666666667e-07,4.224246194444444e-05,0.004919169934378936,6.607903928333334e-05,5.934900131539117e-06,1.1338497360022672e-12,0.0005560822357612999,0.0035875215257222207,2.184966666666667e-07,4.224246194444444e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity - NUCLEAR - Southern Company Services, Inc. - Trans",81922e38-f9d3-3e54-9479-da96c36f1773,1.0,MJ,0.004919169934378936,6.626911193028477e-05,5.946750365534158e-06,1.1338497360022672e-12,0.000560646325481472,0.0035875215257222207,2.184966666666667e-07,4.224246194444444e-05,0.004919169934378936,6.626911193028477e-05,5.946750365534158e-06,1.1338497360022672e-12,0.000560646325481472,0.0035875215257222207,2.184966666666667e-07,4.224246194444444e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - MIXED - Duke Energy Progress West,6ab3458c-d5b1-302f-8385-56e0b8deb538,1.0,MJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - NUCLEAR - Bonneville Power Administration,25be8265-e7a7-389c-8cf5-afe55db05881,1.0,MJ,0.004919169934378936,6.607903928333334e-05,5.934900131539117e-06,1.1338497360022672e-12,0.0005560822357612999,0.0035875215257222207,2.184966666666667e-07,4.224246194444444e-05,0.004919169934378936,6.607903928333334e-05,5.934900131539117e-06,1.1338497360022672e-12,0.0005560822357612999,0.0035875215257222207,2.184966666666667e-07,4.224246194444444e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - HYDRO - Turlock Irrigation District,391b3089-f946-34d7-a391-2c429149222e,1.0,MJ,0.009770516166747978,1.1470938714148259e-23,2.988516915586038e-25,0.0,5.507942062978717e-07,0.008697999630946845,6.747611008322506e-24,3.8304161992897616e-05,0.009770516166747978,1.1470938714148259e-23,2.988516915586038e-25,0.0,5.507942062978717e-07,0.008697999630946845,6.747611008322506e-24,3.8304161992897616e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - MIXED - Tampa Electric Company,0b059aed-1f09-38bf-8997-f2f200c7bb53,1.0,MJ,0.31674792723391293,0.0007270882986968472,3.030592174500435e-05,4.0009421736467515e-09,0.01285797837843828,0.302330883210445,5.014488581965161e-06,0.00046551637632496074,0.31674792723391293,0.0007270882986968472,3.030592174500435e-05,4.0009421736467515e-09,0.01285797837843828,0.302330883210445,5.014488581965161e-06,0.00046551637632496074,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - HYDRO - Imperial Irrigation District,42b312e2-2c94-3909-8fb4-af3d64b3ed95,1.0,MJ,2.4040314837009474e-21,1.3900862320719764e-23,3.621583483439285e-25,0.0,2.0285421454916187e-22,8.176977835717508e-24,8.176977835717508e-24,8.176977835717508e-24,2.4040314837009474e-21,1.3900862320719764e-23,3.621583483439285e-25,0.0,2.0285421454916187e-22,8.176977835717508e-24,8.176977835717508e-24,8.176977835717508e-24,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity - NUCLEAR - PJM Interconnection, LLC",723f2524-22d2-3197-b1f2-fd314665326c,1.0,MJ,0.004919831201009584,6.626462591692261e-05,5.9475793217457256e-06,1.2532445587726309e-12,0.0005604357265227429,0.00358812216173804,2.185099380795588e-07,4.22440381034735e-05,0.004919831201009584,6.626462591692261e-05,5.9475793217457256e-06,1.2532445587726309e-12,0.0005604357265227429,0.00358812216173804,2.185099380795588e-07,4.22440381034735e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - HYDRO - Southeastern Power Administration,eb841027-b6f6-301f-924b-3bdd38ee58d2,1.0,MJ,1.7500487513580737e-22,1.0119329514655526e-24,2.636382965906431e-26,0.0,1.476705971974054e-23,5.952546773326781e-25,5.952546773326781e-25,5.952546773326781e-25,1.7500487513580737e-22,1.0119329514655526e-24,2.636382965906431e-26,0.0,1.476705971974054e-23,5.952546773326781e-25,5.952546773326781e-25,5.952546773326781e-25,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - HYDRO - Southwest Power Pool,efce09ac-52f2-33d0-a883-c972e4a8ebf5,1.0,MJ,0.012023618579945591,3.620603374098944e-09,2.1679885281444634e-09,1.647546260982329e-13,4.174539667610458e-07,0.011385427578686434,2.142473968860688e-11,2.2791629720033143e-05,0.012023618579945591,3.620603374098944e-09,2.1679885281444634e-09,1.647546260982329e-13,4.174539667610458e-07,0.011385427578686434,2.142473968860688e-11,2.2791629720033143e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - HYDRO - Los Angeles Department of Water and Power,ab98f6a9-7ace-32b2-9c98-1d6588fb4f95,1.0,MJ,0.0007920454203654008,1.0441121805465557e-23,2.7202193221415856e-25,0.0,2.627524732194904e-08,0.0007408817790038313,6.14183635615621e-24,1.8272729057703395e-06,0.0007920454203654008,1.0441121805465557e-23,2.7202193221415856e-25,0.0,2.627524732194904e-08,0.0007408817790038313,6.14183635615621e-24,1.8272729057703395e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity - MIXED - Electric Reliability Council of Texas, Inc.",e3b20b0c-af22-3626-bd9a-044475646f5f,1.0,MJ,0.30007697458509835,0.001170081503630786,2.988231474711155e-05,5.6213501956847785e-09,0.013443652603219962,0.2922160095585126,4.4612281054688e-06,0.00023699345043027927,0.30007697458509835,0.001170081503630786,2.988231474711155e-05,5.6213501956847785e-09,0.013443652603219962,0.2922160095585126,4.4612281054688e-06,0.00023699345043027927,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - HYDRO - Western Area Power Administration - Upper Great Plains West,0fbd33b0-3e67-33e1-b3a8-9b6ea982b7c6,1.0,MJ,0.0061239173835344945,2.5923185636237326e-24,6.753752304876183e-26,0.0,9.048097322558856e-08,0.0059477311803206164,1.5248932727198427e-24,6.292364400495634e-06,0.0061239173835344945,2.5923185636237326e-24,6.753752304876183e-26,0.0,9.048097322558856e-08,0.0059477311803206164,1.5248932727198427e-24,6.292364400495634e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - OIL - ISO-NE,0770a118-2648-392f-a7e1-7cd208dd6753,1.0,MJ,0.40988355429727713,0.0017509152100708032,0.00020393618419665933,1.2924158836115048e-08,0.024747768166784687,0.38353252481119415,4.4883693590681535e-06,0.0008431985030859153,0.40988355429727713,0.0017509152100708032,0.00020393618419665933,1.2924158836115048e-08,0.024747768166784687,0.38353252481119415,4.4883693590681535e-06,0.0008431985030859153,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - HYDRO - South Carolina Electric & Gas Company,aac6fb49-34b7-3217-a6d5-3c7376101eca,1.0,MJ,0.08318512292996913,7.550662726109038e-24,1.9671697184668782e-25,0.0,4.386262165888538e-06,0.07464411314903067,4.4415663094759045e-24,0.0003050360636049447,0.08318512292996913,7.550662726109038e-24,1.9671697184668782e-25,0.0,4.386262165888538e-06,0.07464411314903067,4.4415663094759045e-24,0.0003050360636049447,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - HYDRO - Portland General Electric Company,57f95fc7-32f2-34da-944d-e4af44ec51f1,1.0,MJ,0.000772392401100998,2.133590146500769e-24,5.55862985814818e-26,0.0,6.560594988644272e-09,0.0007596174907450788,1.2550530273533937e-24,4.562467984256871e-07,0.000772392401100998,2.133590146500769e-24,5.55862985814818e-26,0.0,6.560594988644272e-09,0.0007596174907450788,1.2550530273533937e-24,4.562467984256871e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity - HYDRO - PJM Interconnection, LLC",b13e6231-7bcd-364b-b8ab-321eb3a08edc,1.0,MJ,0.0026120454028877183,0.00023734362818050294,1.5015944951188132e-05,0.0,0.005588723484878676,0.0024637728264019117,2.4048957299145804e-24,5.29544916020738e-06,0.0026120454028877183,0.00023734362818050294,1.5015944951188132e-05,0.0,0.005588723484878676,0.0024637728264019117,2.4048957299145804e-24,5.29544916020738e-06,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - HYDRO - PUD No. 1 of Douglas County,73778a72-9e70-391a-b058-0c5ca7a94a98,1.0,MJ,0.00019310254934356294,1.0928595846177005e-25,2.8472206472187037e-27,0.0,1.1696724832428942e-09,0.00019082494172640668,6.428585791868827e-26,8.134312918415265e-08,0.00019310254934356294,1.0928595846177005e-25,2.8472206472187037e-27,0.0,1.1696724832428942e-09,0.00019082494172640668,6.428585791868827e-26,8.134312918415265e-08,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - HYDRO - Tennessee Valley Authority,9e3cc872-35bf-37ef-980a-cc957ab5e630,1.0,MJ,0.004259173329466589,1.3853190588149474e-24,3.609163594994943e-26,0.0,1.6478890729555014e-07,0.0039382933601963665,8.148935640087926e-25,1.145999890250794e-05,0.004259173329466589,1.3853190588149474e-24,3.609163594994943e-26,0.0,1.6478890729555014e-07,0.0039382933601963665,8.148935640087926e-25,1.145999890250794e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity - MIXED - PJM Interconnection, LLC",c43b0c92-07ae-3309-990f-5381b47151d6,1.0,MJ,0.31652076528383355,0.0007514898452263534,2.7083898975016828e-05,4.506874352997818e-09,0.0113892489309476,0.30099932875007696,5.8413467798442435e-06,0.0004968889319983873,0.31652076528383355,0.0007514898452263534,2.7083898975016828e-05,4.506874352997818e-09,0.0113892489309476,0.30099932875007696,5.8413467798442435e-06,0.0004968889319983873,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity - MIXED - Duke Energy Florida, Inc.",3d430bf9-aa43-3b49-bbba-a0036a7803a5,1.0,MJ,0.4752600327429771,0.0008320874221888782,5.283587006277611e-05,3.7297800713695597e-10,0.026045322163801697,0.46265001094603375,1.9119016081030755e-05,0.0002678051007443317,0.4752600327429771,0.0008320874221888782,5.283587006277611e-05,3.7297800713695597e-10,0.026045322163801697,0.46265001094603375,1.9119016081030755e-05,0.0002678051007443317,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - OIL - Tennessee Valley Authority,22b9625c-c3aa-3f06-bf64-33cb0fa3eb9b,1.0,MJ,0.8723429157717049,0.005288605485237148,0.001881987834473451,1.3293814033111714e-07,0.14670532900801111,0.7821999689296527,1.875682610005115e-05,0.0024741465883774266,0.8723429157717049,0.005288605485237148,0.001881987834473451,1.3293814033111714e-07,0.14670532900801111,0.7821999689296527,1.875682610005115e-05,0.0024741465883774266,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity - HYDRO - Southern Company Services, Inc. - Trans",371a19cd-bac7-31a0-af8d-1a0674101aa2,1.0,MJ,0.007815101866050191,0.00016318270559688926,1.0294398342442057e-05,0.0,0.0015534501964709674,0.006780629574912229,1.9534590720241147e-24,3.6945438969212955e-05,0.007815101866050191,0.00016318270559688926,1.0294398342442057e-05,0.0,0.0015534501964709674,0.006780629574912229,1.9534590720241147e-24,3.6945438969212955e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - HYDRO - Florida Power & Light Co.,9e2772e6-4fd7-310a-add2-2ef575b5a309,1.0,MJ,0.018853301793402694,3.0717236634026895e-24,8.002743591300301e-26,0.0,1.7619851604727594e-06,0.015422332115734625,1.8068962725898173e-24,0.00012253463134528816,0.018853301793402694,3.0717236634026895e-24,8.002743591300301e-26,0.0,1.7619851604727594e-06,0.015422332115734625,1.8068962725898173e-24,0.00012253463134528816,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
"Electricity - MIXED - Electric Energy, Inc.",33ec62d3-4fb3-32c0-9f6a-babf7db97428,1.0,MJ,0.30420733645171094,0.0010072046482352106,2.7601234621087365e-05,8.225308429239898e-09,0.010513986562175507,0.29650852066149497,4.541677308300763e-06,0.0002291545242134189,0.30420733645171094,0.0010072046482352106,2.7601234621087365e-05,8.225308429239898e-09,0.010513986562175507,0.29650852066149497,4.541677308300763e-06,0.0002291545242134189,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - NUCLEAR - Duke Energy Carolinas,18ccfead-5718-352b-80ea-8698ab25a914,1.0,MJ,0.004919169934378936,6.607903928333334e-05,5.934900131539117e-06,1.1338497360022672e-12,0.0005560822357612999,0.0035875215257222207,2.184966666666667e-07,4.224246194444444e-05,0.004919169934378936,6.607903928333334e-05,5.934900131539117e-06,1.1338497360022672e-12,0.0005560822357612999,0.0035875215257222207,2.184966666666667e-07,4.224246194444444e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - MIXED - Southwest Power Pool,ef7ec349-3858-37de-80d1-d0a3078fbf82,1.0,MJ,0.2881187707268015,0.0008371853932740243,2.904362636459977e-05,4.477015678648021e-09,0.01308811438480956,0.2752107908587958,3.2725469366512565e-06,0.00042843638091113697,0.2881187707268015,0.0008371853932740243,2.904362636459977e-05,4.477015678648021e-09,0.01308811438480956,0.2752107908587958,3.2725469366512565e-06,0.00042843638091113697,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - HYDRO - Balancing Authority of Northern California,846fdf41-6654-3f25-ae73-14d82e4d5621,1.0,MJ,0.0007851176997134826,1.735695419351015e-24,4.521997066062145e-26,0.0,1.1963099874307588e-08,0.0007618229331964643,1.0209973055005971e-24,8.319559470363675e-07,0.0007851176997134826,1.735695419351015e-24,4.521997066062145e-26,0.0,1.1963099874307588e-08,0.0007618229331964643,1.0209973055005971e-24,8.319559470363675e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - HYDRO - Southwestern Power Administration,89548db5-b99d-348a-a263-e9fc0bc7ea9d,1.0,MJ,0.017398823618826314,1.843334244412446e-24,4.8024278638251313e-26,0.0,1.0847786696600665e-06,0.015286522785608068,1.0843142614190858e-24,7.543931547208022e-05,0.017398823618826314,1.843334244412446e-24,4.8024278638251313e-26,0.0,1.0847786696600665e-06,0.015286522785608068,1.0843142614190858e-24,7.543931547208022e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
Electricity - NUCLEAR - Florida Power & Light Co.,8676a444-c125-3ca1-8c58-a37658cbe257,1.0,MJ,0.004919169934378936,6.630367187995908e-05,5.948317068914482e-06,1.1338497360022672e-12,0.000561400111899838,0.0035875215257222207,2.184966666666667e-07,4.224246194444444e-05,0.004919169934378936,6.630367187995908e-05,5.948317068914482e-06,1.1338497360022672e-12,0.000561400111899838,0.0035875215257222207,2.184966666666667e-07,4.224246194444444e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,N/A
