Name,Amount,Unit,UUID,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],CH4 [kg],N20 [kg]
Electricity - ALL - B.C. Hydro & Power Authority,1,MJ,25afca4e-ecc1-3b02-8054-b7a2311e3484,0.019890379,5.99E-05,9.09E-06,7.48E-10,0.001705275,0.018381747,5.18E-05,1.32E-07
Electricity - ALL - Hydro-Quebec TransEnergie,1,MJ,d41b1948-c4eb-3a6c-94cb-03552af64b0b,0.003405797,5.74E-06,1.32E-05,3.01E-10,5.62E-05,0.003058015,1.16E-05,9.58E-09
Electricity - ALL - Manitoba Hydro,1,MJ,34e96a45-3ff2-3d0f-83d7-5cd0505a0d47,0.003061348,5.60E-06,1.28E-05,1.46E-10,1.54E-05,0.002719639,1.14E-05,5.36E-10
Electricity - ALL - New Brunswick System Operator,1,MJ,ff3784f5-1902-3aa8-ab43-2150987c9d2b,0.135074438,0.000294478,1.56E-05,1.88E-09,0.005857014,0.127695604,0.000245982,1.64E-06
Electricity - ALL - Ontario IESO,1,MJ,7eefdabc-2b19-3e20-b9cd-82a77c8ca5a0,0.028420306,9.71E-05,8.70E-06,7.38E-11,0.002097118,0.02552991,9.83E-05,2.40E-07
Electricity - BIOMASS - Arizona Public Service Company,1,MJ,fea72fcd-f4ca-3d50-8be5-cefbc0269588,0.458569809,0.000701158,4.04E-05,0,0.022643566,0.449490324,0.000147415,1.87E-05
"Electricity - BIOMASS - Associated Electric Cooperative, Inc.",1,MJ,01c2797c-fa4d-3920-96e5-130064f3c3bd,0.232194387,0.003036007,0.000186892,0,0.104622458,0.231963902,4.26E-06,4.20E-07
Electricity - BIOMASS - Avista Corporation,1,MJ,d567ef9d-7d7c-303c-b43c-0cbb8bc9b5dd,0.394737844,0.000392055,2.19E-05,5.19E-08,0.012283151,0.386349234,0.000135088,1.70E-05
Electricity - BIOMASS - Balancing Authority of Northern California,1,MJ,979627fb-f9e3-317b-a6bd-e5ab21448a21,0.205795783,0.002772973,0.000170841,0,0.095636921,0.205591503,3.77E-06,3.72E-07
Electricity - BIOMASS - Bonneville Power Administration,1,MJ,9c9e194b-3ba6-3264-808d-93495d81021b,0.282410366,0.000994349,5.79E-05,1.70E-08,0.032848095,0.278556709,6.11E-05,7.96E-06
Electricity - BIOMASS - California Independent System Operator,1,MJ,f97def89-78b9-3417-855e-ea05b21c73c4,0.354711371,0.0008976,5.34E-05,7.97E-09,0.027989336,0.348719597,0.000100883,1.19E-05
Electricity - BIOMASS - Duke Energy Carolinas,1,MJ,13a338e9-1f22-33ab-9a74-d30db41b366e,0.197512322,0.001180109,6.93E-05,4.19E-08,0.040799564,0.197212693,3.62E-06,3.57E-07
"Electricity - BIOMASS - Duke Energy Florida, Inc.",1,MJ,d3acbece-20e4-329f-a360-cab4cb2162c9,0.444283784,0.00061432,3.38E-05,2.78E-08,0.017927938,0.435876546,0.000133982,1.74E-05
Electricity - BIOMASS - Duke Energy Progress East,1,MJ,94ea5ab1-3e4e-3103-a070-52bbc30d6187,0.170792589,0.002300904,0.000140229,6.90E-08,0.079538385,0.170162364,1.31E-05,3.42E-07
Electricity - BIOMASS - El Paso Electric Company,1,MJ,d7a94246-6bbe-3fb2-89e7-1f7688304ddc,0.216659528,0.003701654,0.000229356,0,0.128394042,0.216444464,3.97E-06,3.92E-07
"Electricity - BIOMASS - Electric Reliability Council of Texas, Inc.",1,MJ,951a6c08-e85a-3307-8012-b44ed7ae5fcf,0.2275599,0.002100511,0.000129059,1.74E-09,0.072495681,0.225796713,2.82E-05,3.61E-06
Electricity - BIOMASS - Florida Power & Light Co.,1,MJ,04a3ff7d-361e-3d23-9592-4c777eec5799,0.244045783,0.002188496,0.000133492,0,0.07522055,0.243803534,4.47E-06,4.42E-07
Electricity - BIOMASS - Gainesville Regional Utilities,1,MJ,f5905d70-1ad9-3ae8-83f2-0ffc209b7fd8,0.471886619,0.000149994,8.97E-06,0,0.003926569,0.463338517,0.000141564,1.73E-05
Electricity - BIOMASS - Idaho Power Company,1,MJ,aa38435c-f75f-379f-9fc3-9912ba28ebca,0.259682625,0.003252269,0.000203593,0,0.114302435,0.256972082,4.35E-05,5.63E-06
Electricity - BIOMASS - Imperial Irrigation District,1,MJ,7dd0b43b-c287-3594-888f-560a62a901b7,0.424694318,0.000196102,9.24E-06,2.01E-35,0.005177793,0.415438342,0.000155342,1.85E-05
Electricity - BIOMASS - ISO-NE,1,MJ,8aa3a128-ab03-393b-bd53-6dd687f96150,0.363895675,0.000373599,1.95E-05,5.36E-08,0.01063624,0.356772124,0.000112063,1.46E-05
Electricity - BIOMASS - JEA,1,MJ,41c1d26c-f6d2-39d6-8464-39f2e6eabde0,0.189946347,0.002827407,0.000174389,2.18E-08,0.098502233,0.189698002,3.48E-06,3.44E-07
"Electricity - BIOMASS - Midcontinent Independent System Operator, Inc.",1,MJ,3df196bb-c5ed-3702-8a73-11ffd9c59750,0.243445598,0.001971546,0.00012068,9.20E-12,0.067788896,0.241630756,2.95E-05,3.72E-06
Electricity - BIOMASS - Nevada Power Company,1,MJ,cfc64fb0-d601-316c-b063-3753e5d0d721,0.222961683,0.001339411,7.98E-05,0,0.045006457,0.222740364,4.09E-06,4.03E-07
Electricity - BIOMASS - New York Independent System Operator,1,MJ,96d97554-b4ed-3f84-98bf-7c92a04f45a5,0.298225326,0.001682132,0.000103134,1.12E-08,0.058654823,0.294364458,6.16E-05,7.96E-06
Electricity - BIOMASS - PacifiCorp East,1,MJ,c789969a-861c-38fe-a1f7-e695255e0a1c,0.190500397,0.002922577,0.000181059,0,0.101356889,0.1903113,3.49E-06,3.45E-07
Electricity - BIOMASS - PacifiCorp West,1,MJ,8f1a0ac3-b5a9-3717-8991-c04ee748d65b,0.496811552,0.000908017,5.31E-05,1.30E-08,0.030707039,0.487151019,0.000153463,2.01E-05
"Electricity - BIOMASS - PJM Interconnection, LLC",1,MJ,ee3ff65f-795b-3572-aa13-e8fd1baa59e1,0.298156297,0.001437093,8.14E-05,1.24E-08,0.04433975,0.294970361,5.35E-05,6.27E-06
Electricity - BIOMASS - Portland General Electric Company,1,MJ,b5340914-2feb-3495-8915-8b9a362cc3dc,0.169760001,0.004131703,0.00026087,0,0.146035098,0.169591491,3.11E-06,3.07E-07
Electricity - BIOMASS - PowerSouth Energy Cooperative,1,MJ,703de41a-ca9e-3abc-942c-3f949133a2fe,0.188943348,0.002488909,0.000153245,0,0.085786836,0.188755796,3.46E-06,3.42E-07
Electricity - BIOMASS - Public Service Company of Colorado,1,MJ,7b501226-d1c0-3eda-b7d1-fc28d5d95cb5,0.333013026,0.000795411,4.78E-05,0,0.026755666,0.327908033,8.15E-05,1.06E-05
Electricity - BIOMASS - Public Service Company of New Mexico,1,MJ,28749f38-b940-392e-9b69-ac3954998365,0.213270752,0.00139804,8.37E-05,0,0.046843877,0.213059052,3.91E-06,3.86E-07
"Electricity - BIOMASS - Puget Sound Energy, Inc.",1,MJ,70b17e50-20e1-35a0-a67d-e116a6d72091,0.4211507,0.0007686,4.47E-05,2.06E-12,0.025435568,0.412804088,0.000139728,1.67E-05
Electricity - BIOMASS - Seattle City Light,1,MJ,f3ca598b-34f3-385d-b390-1e38c7baf823,0.171516022,0.004174417,0.000263566,0,0.147995068,0.171345769,3.14E-06,3.10E-07
Electricity - BIOMASS - South Carolina Public Service Authority,1,MJ,09d4d655-6ab3-3246-97ff-4cb57690db40,0.397455003,0.000631325,3.50E-05,6.60E-08,0.020641634,0.389780949,0.000119773,1.57E-05
"Electricity - BIOMASS - Southern Company Services, Inc. - Trans",1,MJ,6cb2b48a-a2b5-367c-b568-a237b2a96e2c,0.322011108,0.0008664,5.06E-05,6.66E-08,0.028810174,0.31614004,9.10E-05,1.19E-05
Electricity - BIOMASS - Southwest Power Pool,1,MJ,c309a3f7-a844-3b68-83e3-f08617d4d92c,0.212360469,0.002463821,0.000151629,3.53E-08,0.085303609,0.211233486,1.83E-05,1.99E-06
