Name,UUID,Amount,Unit,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],N2O [kg],CH4 [kg],electricity_GWP (AR5),electricity_AP,electricity_EP,electricity_ODP,electricity_POCP,electricity_CO2,electricity_N2O,electricity_CH4,electricity_qty,electricity_unit,nonrenewable fuel combustion_GWP (AR5),nonrenewable fuel combustion_AP,nonrenewable fuel combustion_EP,nonrenewable fuel combustion_ODP,nonrenewable fuel combustion_POCP,nonrenewable fuel combustion_CO2,nonrenewable fuel combustion_N2O,nonrenewable fuel combustion_CH4,nonrenewable fuel combustion_qty,nonrenewable fuel combustion_unit,renewable fuel combustion_GWP (AR5),renewable fuel combustion_AP,renewable fuel combustion_EP,renewable fuel combustion_ODP,renewable fuel combustion_POCP,renewable fuel combustion_CO2,renewable fuel combustion_N2O,renewable fuel combustion_CH4,renewable fuel combustion_qty,renewable fuel combustion_unit
petroleum extraction and processing - DFO PADD 5,b5f585ea-a588-39bb-81dd-fac996980d86,1.0,MJ,0.03691643062049335,4.149035880487058e-05,2.443361465572513e-06,3.8140610030989327e-11,0.0011265275469084428,0.030442017334891137,3.465002200937477e-07,0.00022751352057984544,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; consumption mix - Tampa Electric Company - BA,c06b0df8-1d75-39c6-aa87-49100c889658,1.0,MJ,0.20814820242084703,0.00041658627577683224,2.1455270583514478e-05,1.930259029238953e-09,0.008973782399084073,0.19800763485622053,2.4710269672715476e-06,0.00033761484910407885,0.20814820242084703,0.00041658627577683224,2.1455270583514478e-05,1.930259029238953e-09,0.008973782399084073,0.19800763485622053,2.4710269672715476e-06,0.00033761484910407885,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; generation mix - Ohio Valley Electric Corporation,a00ea62a-baec-367d-bcef-35ab852b8f66,1.0,MJ,0.32501095590867785,0.0006337129578995836,2.5020676052784867e-05,6.735429834539221e-09,0.011501942460108062,0.29944216502207566,5.0172788870522395e-06,0.0008636389793943949,0.32501095590867785,0.0006337129578995836,2.5020676052784867e-05,6.735429834539221e-09,0.011501942460108062,0.29944216502207566,5.0172788870522395e-06,0.0008636389793943949,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; generation mix - Hydro-Quebec TransEnergie,ca0ea6b1-b7d8-3972-b5e7-0258f5c70365,1.0,MJ,0.0034057966775715752,5.7407192128877276e-06,1.3204271145756127e-05,3.0052559900102037e-10,5.61822022522831e-05,0.003058015283815388,9.582890113900395e-09,1.1585145329189712e-05,0.0034057966775715752,5.7407192128877276e-06,1.3204271145756127e-05,3.0052559900102037e-10,5.61822022522831e-05,0.003058015283815388,9.582890113900395e-09,1.1585145329189712e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at user; consumption mix - PJM - FERC,a2522eb7-a557-3242-8d26-042fc4b41195,1.0,MJ,0.15723886174669732,0.00032244384422488065,1.56418562419157e-05,2.089768104765269e-09,0.005460880077459703,0.14508785533098392,2.0765270432827823e-06,0.0004121015487154048,0.15723886174669732,0.00032244384422488065,1.56418562419157e-05,2.089768104765269e-09,0.005460880077459703,0.14508785533098392,2.0765270432827823e-06,0.0004121015487154048,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; consumption mix - Turlock Irrigation District - BA,d0481c35-49ba-3f00-9213-1b087ac9198e,1.0,MJ,0.12169460773109347,0.0001992555614908638,1.4699805730145294e-05,3.5547866817747075e-10,0.007329168393219057,0.11020757033911839,6.360242041205927e-07,0.0004032106978382541,0.12169460773109347,0.0001992555614908638,1.4699805730145294e-05,3.5547866817747075e-10,0.007329168393219057,0.11020757033911839,6.360242041205927e-07,0.0004032106978382541,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at user; consumption mix - Portland General Electric Company - BA,ada5f6f3-eba8-35da-9ec4-df88c836ab68,1.0,MJ,0.07366857538026038,0.00016065574470679447,1.1427123505998054e-05,3.3384959117157527e-10,0.00532026503676934,0.0675003979868741,5.81691881991853e-07,0.00021430494468800313,0.07366857538026038,0.00016065574470679447,1.1427123505998054e-05,3.3384959117157527e-10,0.00532026503676934,0.0675003979868741,5.81691881991853e-07,0.00021430494468800313,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
petroleum extraction and processing - DFO PADD 1,28a4dbbe-c940-3d65-a006-cbacbda7d2fb,1.0,MJ,0.025159173477587615,3.0666972875820304e-05,1.795767629366402e-06,2.2217839596461036e-11,0.0007483017844050326,0.02034127516474295,1.7730368554808533e-07,0.00017016845938106037,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
natural gas extraction and processing - Uinta,39c5666d-d128-3ccc-8c39-813b27342e0e,1.0,MJ,0.01626510695431954,8.440957932515806e-05,5.22389446592562e-06,0.0,0.002920711694917292,0.009638416255043393,1.2773391130674882e-07,0.00023545861469101163,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
petroleum extraction and processing - RFO PADD 1,8fe45891-8f21-3009-883c-7f3ccb47d248,1.0,MJ,0.023870673821298465,2.734755581027574e-05,1.6078892617553283e-06,2.042030747116537e-11,0.0006551267541328371,0.019138096198464648,1.5345218563943727e-07,0.00016742192769500947,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; consumption mix - Southwest - FERC,ccbab212-154f-3421-b714-c24346bece5b,1.0,MJ,0.15965238558280054,0.00027290787482727537,1.6746735236515617e-05,2.4538445524249342e-09,0.007412859538603372,0.15095613057982582,1.915614169554423e-06,0.00029059442018720825,0.15965238558280054,0.00027290787482727537,1.6746735236515617e-05,2.4538445524249342e-09,0.007412859538603372,0.15095613057982582,1.915614169554423e-06,0.00029059442018720825,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Electricity; at grid; generation mix - NaturEner Wind Watch, LLC",fdb04d8f-f47f-3ec0-9e65-c4afc66f38ed,1.0,MJ,0.005357785878758846,1.5080015347659509e-05,9.941729478234027e-06,2.718358847305042e-12,0.00016336585445605683,0.00500948889191063,1.85204323399188e-08,1.1778607938005568e-05,0.005357785878758846,1.5080015347659509e-05,9.941729478234027e-06,2.718358847305042e-12,0.00016336585445605683,0.00500948889191063,1.85204323399188e-08,1.1778607938005568e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; generation mix - El Paso Electric Company,d4a6ced3-335c-3f08-a156-725e806334d8,1.0,MJ,0.18441772884311558,0.0003902027448140907,2.7429384082376602e-05,2.2702630431431747e-10,0.01275053447380751,0.1720903095853185,6.970173793547934e-07,0.0004326136181252683,0.18441772884311558,0.0003902027448140907,2.7429384082376602e-05,2.2702630431431747e-10,0.01275053447380751,0.1720903095853185,6.970173793547934e-07,0.0004326136181252683,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at user; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,c3557d8e-c91a-3e9c-bb90-47fe970a00ec,1.0,MJ,0.11682066826752584,0.0002177863858862341,1.2884817108026219e-05,1.6316800182657017e-09,0.006196858517142059,0.10977383347060335,1.373100300374895e-06,0.00023782314276752194,0.11682066826752584,0.0002177863858862341,1.2884817108026219e-05,1.6316800182657017e-09,0.006196858517142059,0.10977383347060335,1.373100300374895e-06,0.00023782314276752194,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,cab7d877-234b-3e69-8b8e-240cb7196021,1.0,MJ,0.2643980701007301,0.0003506231525334107,1.652621559313148e-05,4.26376935247246e-09,0.00721307838110562,0.25823106056220796,3.945474726379449e-06,0.00018154357785164625,0.2643980701007301,0.0003506231525334107,1.652621559313148e-05,4.26376935247246e-09,0.00721307838110562,0.25823106056220796,3.945474726379449e-06,0.00018154357785164625,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
petroleum extraction and processing - DFO PADD 4,f38c3ec6-e800-3722-ae22-f990273aa501,1.0,MJ,0.018044128988327465,1.7862842320704847e-05,9.241750256263667e-07,1.6008442973950872e-11,0.0004373489530781448,0.014510168465763605,1.7382584626570384e-07,0.00012416450792362277,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; generation mix - Florida Municipal Power Pool,df4f9548-b463-3033-9dc7-98fd2ddb11d7,1.0,MJ,0.19593042405142885,0.0002949361549070205,1.6962384658144307e-05,2.2322389620090427e-09,0.00714989407464077,0.18638762291076155,2.0747688315199763e-06,0.00032011245968388194,0.19593042405142885,0.0002949361549070205,1.6962384658144307e-05,2.2322389620090427e-09,0.00714989407464077,0.18638762291076155,2.0747688315199763e-06,0.00032011245968388194,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; consumption mix - NorthWestern Corporation - BA,fdf79353-fbd3-30b4-aa15-267a212b9da4,1.0,MJ,0.2040832928756376,0.00038341336621803293,1.5397494620196382e-05,4.704466040063447e-09,0.0061097290829049515,0.20015629351546615,3.0736898845837514e-06,0.00010984406175056708,0.2040832928756376,0.00038341336621803293,1.5397494620196382e-05,4.704466040063447e-09,0.0061097290829049515,0.20015629351546615,3.0736898845837514e-06,0.00010984406175056708,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; generation mix - New York Independent System Operator,f9a4fbd6-1c28-3cae-9e49-d4d48f2ac7ba,1.0,MJ,0.09302492928324635,0.00020180405103691645,1.439431830546384e-05,2.6487935748403283e-10,0.005391041426085845,0.08775970829613965,7.615733385674842e-07,0.0001793189375203695,0.09302492928324635,0.00020180405103691645,1.439431830546384e-05,2.6487935748403283e-10,0.005391041426085845,0.08775970829613965,7.615733385674842e-07,0.0001793189375203695,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; generation mix - Idaho Power Company,a82e7fb8-6982-311f-a910-456616f93812,1.0,MJ,0.0300114889188243,7.396086761592056e-05,7.359229045912181e-06,4.781871162414246e-11,0.002454614856220099,0.02743218085825975,1.5192979499904212e-07,9.017748317551239e-05,0.0300114889188243,7.396086761592056e-05,7.359229045912181e-06,4.781871162414246e-11,0.002454614856220099,0.02743218085825975,1.5192979499904212e-07,9.017748317551239e-05,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at user; consumption mix - PowerSouth Energy Cooperative - BA,c8ef80e2-6e54-3f08-b030-d007405d48c8,1.0,MJ,0.21270808661439244,0.0004156572539790289,2.562207658599961e-05,2.0481839845152487e-09,0.011637355610133737,0.20229737372954912,1.8509722322473012e-06,0.0003530535511413349,0.21270808661439244,0.0004156572539790289,2.562207658599961e-05,2.0481839845152487e-09,0.011637355610133737,0.20229737372954912,1.8509722322473012e-06,0.0003530535511413349,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",afb0a8ed-7e33-37ec-aa70-2286f8f84935,1.0,MJ,0.17415602104226732,0.0003153085748320109,1.9633689610350293e-05,1.9398939313685752e-09,0.007824782995053835,0.16610462256039238,1.8515121239646443e-06,0.000268355099965971,0.17415602104226732,0.0003153085748320109,1.9633689610350293e-05,1.9398939313685752e-09,0.007824782995053835,0.16610462256039238,1.8515121239646443e-06,0.000268355099965971,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,db982038-127d-3359-ac5b-f55f989ab875,1.0,MJ,0.2581505276066416,0.0003808599998225235,1.8597122198026215e-05,3.2135897981897965e-09,0.006814407283348712,0.24884229019514084,4.056690003031408e-06,0.0002922810897077127,0.2581505276066416,0.0003808599998225235,1.8597122198026215e-05,3.2135897981897965e-09,0.006814407283348712,0.24884229019514084,4.056690003031408e-06,0.0002922810897077127,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",ef86245c-837b-3555-b556-d1f5346f2f76,1.0,MJ,0.1670499490124108,0.00030244306819618856,1.8832577987863607e-05,1.8607406185856589e-09,0.007505509097728429,0.15932707099862456,1.775965045900358e-06,0.00025740543162533556,0.1670499490124108,0.00030244306819618856,1.8832577987863607e-05,1.8607406185856589e-09,0.007505509097728429,0.15932707099862456,1.775965045900358e-06,0.00025740543162533556,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; consumption mix - ISO-NE - BA,bf2c7baa-45b5-30ae-b2a0-afe99ae2f9a5,1.0,MJ,0.10533484167272274,0.00017863126378159033,1.5020186994572404e-05,1.7960444038233881e-09,0.004923070339600559,0.1003062413072649,1.5652666787983568e-06,0.0001629700297691578,0.10533484167272274,0.00017863126378159033,1.5020186994572404e-05,1.7960444038233881e-09,0.004923070339600559,0.1003062413072649,1.5652666787983568e-06,0.0001629700297691578,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; generation mix - Western Area Power Administration - Desert Southwest Region,a09a80f0-84ca-3b65-81d9-984eb4fd5d14,1.0,MJ,0.057708113156876684,0.00011046678108754039,7.019492373784607e-06,1.0886078351395902e-09,0.002970353484658117,0.05411717325017586,6.662175259974202e-07,0.0001213868362385705,0.057708113156876684,0.00011046678108754039,7.019492373784607e-06,1.0886078351395902e-09,0.002970353484658117,0.05411717325017586,6.662175259974202e-07,0.0001213868362385705,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; generation mix - Tennessee Valley Authority,ee71aa8d-c4d2-35b3-b515-f4f7052a3a8b,1.0,MJ,0.13887486712706437,0.00029456704883182403,1.3037912695672429e-05,2.1197154584461448e-09,0.004778404452825845,0.1329032843282786,1.7389934699664886e-06,0.00019485381195128145,0.13887486712706437,0.00029456704883182403,1.3037912695672429e-05,2.1197154584461448e-09,0.004778404452825845,0.1329032843282786,1.7389934699664886e-06,0.00019485381195128145,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
petroleum extraction and processing - RFO PADD 4,cb4146a8-6e57-37f1-9366-0913ebe21ee4,1.0,MJ,0.0165952945443058,1.4216121081409993e-05,7.184122377241994e-07,1.7005433865064543e-11,0.00033692883638771496,0.013282129929153706,1.525767400667602e-07,0.00011655968380236764,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,db0fc1d8-d8ca-3875-8058-f9b4b4d01ac5,1.0,MJ,0.10216810436859507,0.00016926026071182102,1.1750353310569536e-05,1.38619379303748e-09,0.0036730860619957405,0.09727954117007352,1.267795370058877e-06,0.00015993468251721034,0.10216810436859507,0.00016926026071182102,1.1750353310569536e-05,1.38619379303748e-09,0.0036730860619957405,0.09727954117007352,1.267795370058877e-06,0.00015993468251721034,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,d217ffa6-1cbb-3253-be12-143b6349cc53,1.0,MJ,0.15203445478372743,0.00024748500008404814,1.44701000605334e-05,1.735482087425909e-09,0.005258184646328319,0.14581668483888957,2.098550410863725e-06,0.00020029886825475966,0.15203445478372743,0.00024748500008404814,1.44701000605334e-05,1.735482087425909e-09,0.005258184646328319,0.14581668483888957,2.098550410863725e-06,0.00020029886825475966,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
natural gas extraction and processing - Arkoma,b0c59e83-8706-3ea9-8a4a-0c6bcd0fe2ec,1.0,MJ,0.017847259524654033,9.038015333633378e-05,5.6094100220526585e-06,0.0,0.0031515054931742998,0.00997095113055924,1.2643249027323944e-07,0.000280100135098017,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; generation mix - California Independent System Operator,a059f167-f083-3395-b469-d71ef5f784e9,1.0,MJ,0.09946399686286105,0.00021233355058474632,1.604373405724205e-05,3.7610838166578565e-10,0.009078330892350005,0.08975057702536543,7.208133294699743e-07,0.0003388300936718989,0.09946399686286105,0.00021233355058474632,1.604373405724205e-05,3.7610838166578565e-10,0.009078330892350005,0.08975057702536543,7.208133294699743e-07,0.0003388300936718989,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
natural gas extraction and processing - Strawn,b1db8b2c-363a-3f62-914c-1f259066feb5,1.0,MJ,0.013959568762094993,8.610871117858436e-05,5.343382122388705e-06,0.0,0.003012592970322145,0.0096721648849864,1.2612127081880176e-07,0.00015192791924681853,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Electricity; at grid; generation mix - Homestead, City of",f39a68dd-fd0f-3072-93da-7b3cbe6e6cff,1.0,MJ,0.4057043872785936,0.005177104419357815,0.0003837980993482983,5.1507445343639436e-09,0.17967529549485844,0.3659137762900286,2.0104501232757504e-06,0.001380025429716636,0.4057043872785936,0.005177104419357815,0.0003837980993482983,5.1507445343639436e-09,0.17967529549485844,0.3659137762900286,2.0104501232757504e-06,0.001380025429716636,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at user; consumption mix - Nevada Power Company - BA,f80d17d0-8756-3933-9b8f-67f55495b5db,1.0,MJ,0.14972049663336573,0.0002670295384860325,1.710300952333142e-05,5.485359299877204e-10,0.011882765596256634,0.13669707612075876,7.708573583378511e-07,0.00045708089697867933,0.14972049663336573,0.0002670295384860325,1.710300952333142e-05,5.485359299877204e-10,0.011882765596256634,0.13669707612075876,7.708573583378511e-07,0.00045708089697867933,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
natural gas extraction and processing - Green River,5d2c8c18-5a12-39b1-8c45-376615518788,1.0,MJ,0.013925922593318771,8.217135903515063e-05,5.087184576429371e-06,0.0,0.002847428458576248,0.00947987677538569,1.2757367123654943e-07,0.0001575799569149721,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; consumption mix - PacifiCorp East - BA,a9eed0a6-6813-3083-881a-ce9f6856fe0f,1.0,MJ,0.23140392083741468,0.00043793393851079967,1.9830835682976837e-05,4.968022601919904e-09,0.008988390686632318,0.22417720242274466,3.4570478326904644e-06,0.00022399613173787155,0.23140392083741468,0.00043793393851079967,1.9830835682976837e-05,4.968022601919904e-09,0.008988390686632318,0.22417720242274466,3.4570478326904644e-06,0.00022399613173787155,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; consumption mix - Florida Municipal Power Pool - BA,d1e20ef2-31c8-3305-969a-e008341a50e1,1.0,MJ,0.19307881457841378,0.00031928622929017794,1.8057408485123914e-05,2.074424002237289e-09,0.00770737526102948,0.1842948051698533,2.0261794471099557e-06,0.0002933861548326307,0.19307881457841378,0.00031928622929017794,1.8057408485123914e-05,2.074424002237289e-09,0.00770737526102948,0.1842948051698533,2.0261794471099557e-06,0.0002933861548326307,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
petroleum extraction and processing - RFO PADD 2,dc23b370-e5cb-30b6-8245-d5801cc0f7d5,1.0,MJ,0.0148529233190526,1.1991890600658284e-05,7.14306491325047e-07,2.1155380661766178e-11,0.0003214967922038976,0.011404495392848915,1.0942115555562434e-07,0.00012199889411593996,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA",ff87ed0b-db00-312a-bca8-2b9f2d3b3456,1.0,MJ,0.0010231225551004784,2.646697737029842e-25,6.89542604547363e-27,0.0,6.291830650643393e-09,0.0010108709875710515,1.5568810217822602e-25,4.3755598319381617e-07,0.0010231225551004784,2.646697737029842e-25,6.89542604547363e-27,0.0,6.291830650643393e-09,0.0010108709875710515,1.5568810217822602e-25,4.3755598319381617e-07,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
natural gas extraction and processing - Anadarko,7285b97b-c655-3352-8f7f-b0709c45922b,1.0,MJ,0.01706481537763951,9.892762904496597e-05,6.104103805982783e-06,0.0,0.0033237400260908443,0.010320776676116722,1.341667771206411e-07,0.00023958873229061681,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
petroleum extraction and processing - DFO PADD 3,8e59a94a-d5fe-3eeb-88a9-a5e3544951d8,1.0,MJ,0.018043282657165136,2.4096626694848943e-05,1.4149005051318697e-06,2.373210395637548e-11,0.0005957521052068879,0.014491081659204477,1.4088819009302506e-07,0.00012533858288289157,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Electricity; at user; consumption mix - Gila River Power, LLC - BA",ade9b817-b7d6-3ede-a5f9-34572399bc89,1.0,MJ,0.1621952937299912,0.000456626812847043,3.066897384106993e-05,1.7291516054787543e-10,0.015966640427957524,0.1370123415677011,5.066653104505607e-07,0.0008938580422981931,0.1621952937299912,0.000456626812847043,3.066897384106993e-05,1.7291516054787543e-10,0.015966640427957524,0.1370123415677011,5.066653104505607e-07,0.0008938580422981931,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at user; consumption mix - Seminole Electric Cooperative - BA,f03e070d-463f-3d2f-82aa-b5bffa1cabd8,1.0,MJ,0.2499610150591906,0.0003864018592445464,1.6660202988952778e-05,3.794344617724922e-09,0.006534266367820181,0.24043587669286748,3.4078876967870963e-06,0.00030659282975592885,0.2499610150591906,0.0003864018592445464,1.6660202988952778e-05,3.794344617724922e-09,0.006534266367820181,0.24043587669286748,3.4078876967870963e-06,0.00030659282975592885,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
natural gas extraction and processing - Gulf,f744690b-98a0-3a09-bf7d-70ec6fcb4cae,1.0,MJ,0.024926560507813684,0.0002112505184762138,1.3215825512550272e-05,0.0,0.007334119188963787,0.01729812185932712,1.319211749424182e-07,0.0002711956977033621,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
Electricity; at grid; consumption mix - Southeast - FERC,f6579b75-679d-38ed-b7b8-e5026887b008,1.0,MJ,0.1535067335738191,0.0002842978360387874,1.6508088923289737e-05,1.7758169617315137e-09,0.006474493409363886,0.14606593207437216,1.722509203669174e-06,0.0002477154849143057,0.1535067335738191,0.0002842978360387874,1.6508088923289737e-05,1.7758169617315137e-09,0.006474493409363886,0.14606593207437216,1.722509203669174e-06,0.0002477154849143057,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
"Electricity; at grid; generation mix - Griffith Energy, LLC",efff7f7a-91cc-3714-ab36-77e9c7f4c761,1.0,MJ,0.16029376122782127,0.00024340894369696925,1.661275694126162e-05,1.2511888452175061e-10,0.008581506460189722,0.13502670966724192,4.952865561141813e-07,0.0008971732451006188,0.16029376122782127,0.00024340894369696925,1.661275694126162e-05,1.2511888452175061e-10,0.008581506460189722,0.13502670966724192,4.952865561141813e-07,0.0008971732451006188,1.0,MJ,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,MJ
