Process Name,UUID,Qty,Unit
"electricity production, lignite | electricity, high voltage | EN15804, U",9c77e6b5-9497-4ab9-bf7e-5dd35315081d,1,MJ
"electricity, high voltage, import from OM | electricity, high voltage | EN15804, U",4c6f3f24-9222-471d-a058-6d606eb749b4,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",139e0f0a-8896-46a8-8e11-629086512d6a,1,MJ
"electricity, high voltage, import from PL | electricity, high voltage | EN15804, U",2b2efb4a-02cb-4ebb-9680-a092272d4bb2,1,MJ
"electricity, high voltage, import from AT | electricity, high voltage | EN15804, U",830e29c1-d6c0-4b64-992b-9fd5c8b78d0d,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",017e343d-3e06-4b8a-83f1-85af2468a61f,1,MJ
"heat and power co-generation, oil | electricity, high voltage | EN15804, U",2a8c9322-b273-495e-98ef-ab1b48194cc8,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",d2649973-9f90-4297-880e-8ca0a4ddcd38,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",18948496-d46f-4a7e-9f55-2e2d63a4dbff,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",608ffacb-4119-430b-8a4c-8f20b558576d,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",859f9903-c2a6-4fcb-b248-dc93248a973b,1,MJ
"heat and power co-generation, biogas, gas engine | electricity, high voltage | EN15804, U",98eaab4e-e877-4303-a706-96673210e4d2,1,MJ
"heat and power co-generation, lignite | electricity, high voltage | EN15804, U",543bcc4e-76ae-42a3-b57d-55e6535dccd8,1,MJ
"electricity, high voltage, import from EC | electricity, high voltage | EN15804, U",d5ab971d-cd07-4f14-8c80-a4ca1a2c41b4,1,MJ
"electricity production, hard coal | electricity, high voltage | EN15804, U",1cf00f93-b02e-4911-9e9e-d8e8aea26162,1,MJ
"electricity production, hydro, pumped storage | electricity, high voltage | EN15804, U",ecd849b9-56ec-448f-a850-bba2528400da,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",63425157-96df-43f8-a4e7-539979068ebb,1,MJ
"heat and power co-generation, biogas, gas engine | electricity, high voltage | EN15804, U",1b547625-849b-4078-a663-dd47de7da43b,1,MJ
"electricity production, nuclear, pressure water reactor, heavy water moderated | electricity, high voltage | EN15804, U",9efed64a-39d4-4994-bd97-d1b0b13224bd,1,MJ
"electricity production, wind, >3MW turbine, onshore | electricity, high voltage | EN15804, U",683de9dc-c96c-4a56-beb4-8961431dffa2,1,MJ
"electricity production, hydro, run-of-river | electricity, high voltage | EN15804, U",00dce0bc-63b8-496b-a2ef-39d2064b7cd3,1,MJ
"electricity production, hydro, reservoir, non-alpine region | electricity, high voltage | EN15804, U",0467a805-1404-4c28-a2ac-732c9ad2e4e5,1,MJ
"electricity production, hydro, reservoir, non-alpine region | electricity, high voltage | EN15804, U",1291686f-608a-420e-8257-a4a9a25569cd,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",de070878-ac18-4600-9338-027c657f4be6,1,MJ
"electricity, high voltage, import from GB | electricity, high voltage | EN15804, U",ae2d0360-5131-4441-b7e3-11bd6a918654,1,MJ
"electricity production, lignite | electricity, high voltage | EN15804, U",9bfe3cea-4e3f-483e-8c79-c3c90a8b6fa9,1,MJ
"electricity production, hydro, pumped storage | electricity, high voltage | EN15804, U",bd41ea98-b0b7-48df-9802-90a557139485,1,MJ
"electricity production, lignite | electricity, high voltage | EN15804, U",1343e7ad-f501-4517-a9d2-22d1986c005a,1,MJ
"electricity production, lignite | electricity, high voltage | EN15804, U",ce75d0e4-4e00-433a-995e-63b6d7e3a6ab,1,MJ
"electricity production, natural gas, combined cycle power plant | electricity, high voltage | EN15804, U",07675c53-45a9-47a5-a979-1bd7f8dfd214,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",fe547055-075a-4e33-b2f4-4bf5c4d3baa3,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",e07af4f7-7437-40e4-a669-de5258814de4,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",3e9a4fbd-2e4f-4908-bd01-2be8b0a3b9b0,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",562cc470-cc9c-4da3-bbc8-e783ee7d6ed9,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",2fe80765-63b5-4f20-a657-3f55251d0672,1,MJ
"electricity production, wind, 1-3MW turbine, onshore | electricity, high voltage | EN15804, U",a8c1deed-84c0-4400-b6d6-17ed473a21ad,1,MJ
"electricity production, natural gas, combined cycle power plant | electricity, high voltage | EN15804, U",7d0b1f6f-62e0-487f-bef9-37873c1e9541,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",f7f0958a-375c-4362-abd1-bd632fed3d1f,1,MJ
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | electricity, high voltage | EN15804, U",84e76459-b25f-4244-9677-5d3ec2f26316,1,MJ
"electricity production, wind, <1MW turbine, onshore | electricity, high voltage | EN15804, U",ab0dfa75-21fd-48ac-82db-859b3e768f3b,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",4940abc8-39f0-436d-8221-5c39f9f2c686,1,MJ
"electricity, high voltage, import from GR | electricity, high voltage | EN15804, U",7d8bd960-8e9a-4215-bfaf-91ddcb3cc3f7,1,MJ
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014 | electricity, high voltage | EN15804, U",4e78d6f4-7273-462a-9999-09a2c9337309,1,MJ
"electricity, high voltage, import from UA | electricity, high voltage | EN15804, U",2edcfbcc-96a8-43d0-af6a-b0a834e5a07f,1,MJ
"electricity, high voltage, import from CA-BC | electricity, high voltage | EN15804, U",b2e98185-9c27-4c6e-9244-5af0e1ddd8d2,1,MJ
"treatment of blast furnace gas, in power plant | electricity, high voltage | EN15804, U",cb474695-481e-4f69-b823-523abbe13d62,1,MJ
"electricity production, deep geothermal | electricity, high voltage | EN15804, U",27a4dc54-8c14-4d2c-87d3-dbb4241f24c4,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",a7d835d4-68d2-4972-b647-a6221ec08267,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",efd869c0-5316-4cb6-a814-04a1e695a55d,1,MJ
"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804, U",429eb212-bb90-46f7-b99f-a6893293bf33,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",44dd55d2-b88a-4ddc-8802-dbb657f7d792,1,MJ
"electricity, high voltage, import from DE | electricity, high voltage | EN15804, U",6a8ffd80-2d22-419f-a7c1-ea8a111ec7d8,1,MJ
"electricity production, natural gas, conventional power plant | electricity, high voltage | EN15804, U",c199bc20-2d05-4569-a2cb-bb2f74c3035b,1,MJ
"market for electricity, high voltage | electricity, high voltage | EN15804, U",483cd573-2958-47f6-91f7-a0a14101bf89,1,MJ
"electricity production, lignite | electricity, high voltage | EN15804, U",fea75294-c39a-4449-a12e-5d31a279be92,1,MJ
"electricity production, oil | electricity, high voltage | EN15804, U",ecb76576-f803-40e9-9ab6-67212d785514,1,MJ
"electricity, high voltage, production mix | electricity, high voltage | EN15804, U",b0ee1afc-468a-4b0d-8e66-40b0936179a9,1,MJ
"electricity production, nuclear, pressure water reactor | electricity, high voltage | EN15804, U",caba0687-eb01-4641-a4fe-73ae059a1f61,1,MJ
"electricity, high voltage, import from US-MRO | electricity, high voltage | EN15804, U",2ef26e8b-623b-4591-b972-82bcd999a89a,1,MJ
"electricity production, hydro, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",e02cdb74-6be7-4a06-9b70-8f5d8dd4d37c,1,MJ
"electricity production, coal, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",4bd87d12-1cc4-4350-a572-da2511bb8e79,1,MJ
"electricity production, hydro, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",c4d5396e-39c9-4946-a356-1d16a5c20f06,1,MJ
"electricity production, coal, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",a8d2a55c-96b2-43f9-818c-2f0edde2dbd5,1,MJ
"market for electricity, high voltage, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",6d3e7540-b30d-4d8c-891b-a776064d4072,1,MJ
"electricity production, nuclear, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",daa22a02-b204-43a4-a9ac-c1979dde7e44,1,MJ
"electricity production, coal, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",dccbe197-beda-4594-afb0-69407f28a44a,1,MJ
"market for electricity, high voltage, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",6f67b062-8ad6-479c-af96-0e428ce9cdf0,1,MJ
"electricity, high voltage, aluminium industry, production mix | electricity, high voltage, aluminium industry | EN15804, U",556d3b59-7bd8-482e-8624-c0e1a597166b,1,MJ
"market for electricity, high voltage, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",367a4f6b-d98f-4884-b2a1-6becb9d77c84,1,MJ
"electricity production, coal, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",f326d83c-ad45-4a4f-84f6-da4a58d02be0,1,MJ
"electricity, high voltage, aluminium industry, production mix | electricity, high voltage, aluminium industry | EN15804, U",efbed480-b890-4f6d-9810-d4f367dcf310,1,MJ
"electricity production, natural gas, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",1fb3cd1b-d2ad-444d-8bf9-4eb357d78127,1,MJ
"market for electricity, high voltage, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",ad231b3a-f5a0-4af8-845d-ec0ce809a266,1,MJ
"electricity production, oil, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",6a9b6d20-c87f-484e-b47c-f8dcc7ba3097,1,MJ
"electricity, high voltage, aluminium industry, production mix | electricity, high voltage, aluminium industry | EN15804, U",4733a9ca-7a74-46c3-9680-5659863ab947,1,MJ
"electricity production, hydro, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",2b383079-d564-40ad-b1ef-13c676c56afe,1,MJ
"market for electricity, high voltage, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",c3eb3594-3322-4a92-94e3-188af92754d5,1,MJ
"electricity production, hydro, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",710e16ae-abc7-4ef0-943f-933e1bc8555a,1,MJ
"electricity production, hydro, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",0f3a5c07-235d-4b0d-908d-bf2604b97de2,1,MJ
"market for electricity, high voltage, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",9864e597-214b-4349-bb07-a417ac7e6933,1,MJ
"market for electricity, high voltage, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",74ee7656-784b-45db-b9d3-c40da3cbc45e,1,MJ
"electricity production, natural gas, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",50b313d0-da48-44c0-87f1-74bb553964df,1,MJ
"electricity production, coal, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",de3126b4-3d3b-4a23-8c6a-b2e2cefe26e4,1,MJ
"electricity production, natural gas, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",ae0faf0d-89e6-4418-b22b-5a7038b9f9ba,1,MJ
"electricity production, coal, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",425c3f79-654f-4377-ac09-40f25d02bf75,1,MJ
"market for electricity, high voltage, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",92561e60-fc31-424b-bb6f-8f535fd94c1c,1,MJ
"electricity, high voltage, aluminium industry, production mix | electricity, high voltage, aluminium industry | EN15804, U",1ae50c4c-d9d0-4a7c-8270-8644f6cd15f4,1,MJ
"electricity production, coal, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",e9003466-23ea-4390-ad09-1ae173ddcb96,1,MJ
"electricity production, oil, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",e4429477-b6fe-43a2-b4b7-6ca5427ed951,1,MJ
"electricity production, coal, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",694e43ec-4777-45e6-a1d8-8c32002c53ba,1,MJ
"market for electricity, high voltage, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",3f7f18a4-78f6-4b33-a50b-83cc518d1791,1,MJ
"electricity, high voltage, aluminium industry, production mix | electricity, high voltage, aluminium industry | EN15804, U",4907d54c-e70a-45d8-8782-34f4387a1d6b,1,MJ
"electricity production, natural gas, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",1a7bdf94-fce5-482a-a55c-652305d46e49,1,MJ
"electricity production, oil, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",d0593e7a-4ca2-4509-82b7-5206550ee3c1,1,MJ
"electricity production, nuclear, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",adb43a80-73ae-4804-8061-0186131ea8d9,1,MJ
"electricity production, hydro, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",eb2c1820-0a37-4ce4-8950-6f25e69bc666,1,MJ
"electricity production, hydro, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",21ef60d3-8fd2-45a5-bcb2-8f841def393f,1,MJ
"electricity production, nuclear, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",9b9ecbee-0918-4b5a-9837-161721fb1b80,1,MJ
"electricity, high voltage, aluminium industry, production mix | electricity, high voltage, aluminium industry | EN15804, U",f6a3ff51-2c61-40ca-8bc2-fe2c43ff2840,1,MJ
"market for electricity, high voltage, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",c32519b8-3993-465f-94e2-5e629a49cc1f,1,MJ
"electricity, high voltage, aluminium industry, production mix | electricity, high voltage, aluminium industry | EN15804, U",6f9cddad-093e-4d93-8ca2-dc411a8870b8,1,MJ
"electricity, high voltage, aluminium industry, production mix | electricity, high voltage, aluminium industry | EN15804, U",e0b34763-5ea3-4ee1-b553-9eb8daccfd80,1,MJ
"electricity, high voltage, aluminium industry, production mix | electricity, high voltage, aluminium industry | EN15804, U",17b31118-7ce7-42d1-babc-e4918578a747,1,MJ
"electricity production, hydro, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",5b6b190b-9a32-4690-8b85-5feb80dffd50,1,MJ
"electricity, high voltage, aluminium industry, production mix | electricity, high voltage, aluminium industry | EN15804, U",7f959a3c-6253-4307-a0e3-c65c19365e7c,1,MJ
"electricity production, nuclear, aluminium industry | electricity, high voltage, aluminium industry | EN15804, U",58c783e7-af8d-4ddf-9264-c3ea1b0c7b97,1,MJ
"electricity production, cobalt industry | electricity, high voltage, cobalt industry | EN15804, U",cc1afca2-de52-435d-bb7b-6775980f4d5a,1,MJ
"market for electricity, high voltage, cobalt industry | electricity, high voltage, cobalt industry | EN15804, U",ff57571b-8282-4464-934b-1c70fa00519b,1,MJ
"electricity production, hard coal, at coal mine power plant | electricity, high voltage, for internal use in coal mining | EN15804, U",1300cbff-a9b1-4292-827c-8e3462157bf3,1,MJ
"market for electricity, high voltage, for internal use in coal mining | electricity, high voltage, for internal use in coal mining | EN15804, U",5fc683a0-e9f6-4101-9e10-c28740eea1b9,1,MJ
"electricity production, hard coal, at coal mine power plant | electricity, high voltage, for internal use in coal mining | EN15804, U",8ab56841-d444-4f9c-8302-166221add2c8,1,MJ
"electricity production, high voltage, for Swiss Federal Railways | electricity, high voltage, for Swiss Federal Railways | EN15804, U",6992bbe1-ae7c-4c7a-9f56-08f317bb86f5,1,MJ
"market for electricity, high voltage, for Swiss Federal Railways | electricity, high voltage, for Swiss Federal Railways | EN15804, U",1bc2b7dc-e93d-425f-8c5e-9d205a8f7458,1,MJ
"electricity, high voltage, hydro, run-of-river, import from France, renewable energy products | electricity, high voltage, renewable energy products | EN15804, U",74e5a964-ecb3-48f7-8a75-8b12701907aa,1,MJ
"market for electricity, high voltage, renewable energy products | electricity, high voltage, renewable energy products | EN15804, U",6629e05f-df93-4e16-ae37-bf6e70e37ed0,1,MJ
"electricity, high voltage, renewable energy products, production mix | electricity, high voltage, renewable energy products | EN15804, U",187d0f11-7283-4a13-b003-dc9f540ac09c,1,MJ
"electricity, high voltage, hydro, reservoir, import from France, renewable energy products | electricity, high voltage, renewable energy products | EN15804, U",049f84da-a364-4a96-a540-ba6d4828dbc3,1,MJ
