Status ,CLF Baselines Report Category 1,CLF Baselines Report Category 2,product,Method,Data Source,Scale Factor,Value,CLF report GWP value (kg CO2e / declared unit),Declared qty,Declared unit,Baseline method A (data source),Baseline method B (calculation),CLF data source representativeness assessment approach,Data source (short) and notes,Data Source - full,Data source(s) include additional life cycle stage info beyond A1-A3,Geography,Density,Density unit,,sctg code,FYI Transport Descriptin,waste_rate_category,eol material,DRF Category,,compressive strength (psi),weight classification,Intented Application for insulation ,Service Life [yr] for insulation material,Thickness  (m) when RSI=1 for insulation material,RSI /inch (or 25.4mm) for insulation material (m2C/W),GWP-total (AR5) [kg CO2 eq],GWP-fossil (AR5) [kg CO2 eq],GWP-biogenic (AR5) [kg CO2 eq],GWP-luluc (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP/SFP [kg O3 eq],ADP fossil (MJ),CO2 [kg],CH4 [kg],N2O [kg],Stored Biogenic Carbon?,Biomaterial Type/Species/Category,carbon fration of biomass (may use 0.5 as a default value),mositure content (%),ratio between the molecular mass of CO2 and C molecules,biamass weight percentage of product (%) (base on dry mass).,C (dry mass basis) (based on calculation),%C (dry mass basis) (based on reference),Density Needed?,Density based on mositure content [kg/unit],Density based on oven dry  [kg/unit],Biogenic Carbon Content [kg C/unit],Biogenic CO2 Content [kg CO2/unit],GWP-total - Biogenic CO2 stored [kgCO2eq],GWP-biogenic - Biogenic CO2 stored [kgCO2eq],Growth Model Type,Rotation period [yrs],Mineral Carbonation Potential,Mineral C
,Aluminum,Aluminum extrusions ,"Aluminum extrusions, thermally improved, painted",CLF 2025 Material Baselines,,#DIV/0!,Baseline,"12,700",1,1 metric ton,Industry,single,industry data,"Thermally improved aluminum extrusions industry-average EPD (AEC, 2022b) ",Aluminum Extruders Council (AEC). (2022b). Environmental product declaration: Thermally improved aluminum extrusions - painted and anodized. UL Environment.,TRUE,,,,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_length,aluminum,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aluminum,Aluminum extrusions ,"Aluminum extrusions, thermally improved, painted",N/A,,#DIV/0!,High-80th%,,1,,,,,,,,,,,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_length,aluminum,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aluminum,Aluminum extrusions ,"Aluminum extrusions, thermally improved, painted",N/A,,#DIV/0!,Low-20th%,,1,,,,,,,,,,,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_length,aluminum,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aluminum,Aluminum sheet,Aluminum sheet,CLF 2025 Material Baselines,,#DIV/0!,Baseline,"3,820",1,1 metric ton,Industry,single,industry data,"Aluminum sheet industry-average EPD (AA, 2022) ",Aluminum Association. (2022). Environmental Product Declaration: Aluminum Sheet.,TRUE,,,,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_sheet_metal,aluminum,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aluminum,Aluminum sheet,Aluminum sheet,N/A,,#DIV/0!,High-80th%,,1,,,,,,,,,,,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_sheet_metal,aluminum,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aluminum,Aluminum sheet,Aluminum sheet,N/A,,#DIV/0!,Low-20th%,,1,,,,,,,,,,,,324,"Nonferrous metal, except precious, unwrought, or in finished basic shapes, or in powders orgranules.",e_sheet_metal,aluminum,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, USA, normal weight, f'm=2000psi",CLF 2025 Material Baselines,https://buildingtransparency.org/ec3/industry-epds/ec3bsby7,1,Baseline,208,1,1 m3,Industry,single,industry data,"USA CMU industry-average EPD (CMHA, 2024) ",Concrete Masonry and Hardscapes Association (CMHA). (2024). Environmental Product Declaration for Concrete Masonry Units as Manufactured by Members of Concrete Masonry & Hardscapes Association (CMHA). ASTM.,FALSE,US,2000,kg/m3,,999,Placeholder,e_block,concrete,4,,2000,normal weight,N/A,N/A,N/A,N/A,2.08E+02,,,,0.831,0.365,6.94E-06,16.3,1030,,,,No,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, USA, normal weight, f'm=2000psi",N/A,N/A,#VALUE!,High-80th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_block,concrete,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, USA, normal weight, f'm=2000psi",N/A,N/A,#VALUE!,Low-20th%,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,999,Placeholder,e_block,concrete,4,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, USA, normal weight, f'm=2500psi",CLF 2025 Material Baselines,,#DIV/0!,,232,1,1 m3,Industry,single,industry data,"USA CMU industry-average EPD (CMHA, 2024) ",Concrete Masonry and Hardscapes Association (CMHA). (2024). Environmental Product Declaration for Concrete Masonry Units as Manufactured by Members of Concrete Masonry & Hardscapes Association (CMHA). ASTM.,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#DIV/0!,,,1,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#DIV/0!,,,1,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, USA, normal weight, f'm=3000psi",,,#DIV/0!,,241,1,m3,Industry,single,industry data,"USA CMU industry-average EPD (CMHA, 2024) ",Concrete Masonry and Hardscapes Association (CMHA). (2024). Environmental Product Declaration for Concrete Masonry Units as Manufactured by Members of Concrete Masonry & Hardscapes Association (CMHA). ASTM.,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, USA, medium weight, manufactured aggregate",,,#DIV/0!,,360,1,m3,Industry,single,industry data,"USA CMU industry-average EPD (CMHA, 2024) ",Concrete Masonry and Hardscapes Association (CMHA). (2024). Environmental Product Declaration for Concrete Masonry Units as Manufactured by Members of Concrete Masonry & Hardscapes Association (CMHA). ASTM.,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, USA, medium weight, natural aggregate and industrial byproducts",,,#DIV/0!,,244,1,m3,Industry,single,industry data,"USA CMU industry-average EPD (CMHA, 2024) ",Concrete Masonry and Hardscapes Association (CMHA). (2024). Environmental Product Declaration for Concrete Masonry Units as Manufactured by Members of Concrete Masonry & Hardscapes Association (CMHA). ASTM.,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, USA, medium weight",,,#DIV/0!,,300,1,m3,Industry,multi-unweighted,industry data,"USA CMU industry-average EPD (CMHA, 2024). Unweighted average of medium-weight subtype values.  Parent category baseline.",Concrete Masonry and Hardscapes Association (CMHA). (2024). Environmental Product Declaration for Concrete Masonry Units as Manufactured by Members of Concrete Masonry & Hardscapes Association (CMHA). ASTM.,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, USA, lightweight, manufactured aggregate",,,#DIV/0!,,395,1,m3,Industry,single,industry data,"USA CMU industry-average EPD (CMHA, 2024) ",Concrete Masonry and Hardscapes Association (CMHA). (2024). Environmental Product Declaration for Concrete Masonry Units as Manufactured by Members of Concrete Masonry & Hardscapes Association (CMHA). ASTM.,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, USA, lightweight, natural aggregate and industrial byproducts",,,#DIV/0!,,286,1,m3,Industry,single,industry data,"USA CMU industry-average EPD (CMHA, 2024) ",Concrete Masonry and Hardscapes Association (CMHA). (2024). Environmental Product Declaration for Concrete Masonry Units as Manufactured by Members of Concrete Masonry & Hardscapes Association (CMHA). ASTM.,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, USA, lightweight",,,#DIV/0!,,340,1,m3,Industry,multi-unweighted,industry data,"USA CMU industry-average EPD (CMHA, 2024). Unweighted average of lightweight subtype values.  Parent category baseline.",Concrete Masonry and Hardscapes Association (CMHA). (2024). Environmental Product Declaration for Concrete Masonry Units as Manufactured by Members of Concrete Masonry & Hardscapes Association (CMHA). ASTM.,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, Eastern Canada, normal weight (all cement types)",,,#DIV/0!,,200,1,m3,Industry,multi-unweighted,industry data,"Canada CMU industry-average EPD (CCMPA, 2022). Unweighted average of ""GU SCM"" and ""GUL SCM"" subtypes. Parent category baseline.",Canadian Concrete Masonry Producers Association (CCMPA). (2022). Environmental product declaration: Normal weight and lightweight concrete block masonry units as manufactured by members of the Canadian Concrete Masonry Association (CCMPA). ASTM International. https://ccmpa.ca/wp-content/uploads/2022/09/CCMPA-EPD-20220913.pdf,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, Eastern Canada, normal weight, GU SCM",,,#DIV/0!,,205,1,m3,Industry,single,industry data,"Canada CMU industry-average EPD (CCMPA, 2022) ",Canadian Concrete Masonry Producers Association (CCMPA). (2022). Environmental product declaration: Normal weight and lightweight concrete block masonry units as manufactured by members of the Canadian Concrete Masonry Association (CCMPA). ASTM International. https://ccmpa.ca/wp-content/uploads/2022/09/CCMPA-EPD-20220913.pdf,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, Eastern Canada, normal weight, GUL SCM",,,#DIV/0!,,191,1,m3,Industry,single,industry data,"Canada CMU industry-average EPD (CCMPA, 2022) ",Canadian Concrete Masonry Producers Association (CCMPA). (2022). Environmental product declaration: Normal weight and lightweight concrete block masonry units as manufactured by members of the Canadian Concrete Masonry Association (CCMPA). ASTM International. https://ccmpa.ca/wp-content/uploads/2022/09/CCMPA-EPD-20220913.pdf,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, Eastern Canada, lightweight (all cement types)",,,#DIV/0!,,170,1,m3,Industry,multi-unweighted,industry data,"Canada CMU industry-average EPD (CCMPA, 2022). Unweighted average of ""GU SCM"" and ""GUL SCM"" subtypes. Parent category baseline.",Canadian Concrete Masonry Producers Association (CCMPA). (2022). Environmental product declaration: Normal weight and lightweight concrete block masonry units as manufactured by members of the Canadian Concrete Masonry Association (CCMPA). ASTM International. https://ccmpa.ca/wp-content/uploads/2022/09/CCMPA-EPD-20220913.pdf,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, Eastern Canada, lightweight, GU SCM",,,#DIV/0!,,177,1,m3,Industry,single,industry data,"Canada CMU industry-average EPD (CCMPA, 2022) ",Canadian Concrete Masonry Producers Association (CCMPA). (2022). Environmental product declaration: Normal weight and lightweight concrete block masonry units as manufactured by members of the Canadian Concrete Masonry Association (CCMPA). ASTM International. https://ccmpa.ca/wp-content/uploads/2022/09/CCMPA-EPD-20220913.pdf,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, Eastern Canada, lightweight, GUL SCM",,,#DIV/0!,,164,1,m3,Industry,single,industry data,"Canada CMU industry-average EPD (CCMPA, 2022) ",Canadian Concrete Masonry Producers Association (CCMPA). (2022). Environmental product declaration: Normal weight and lightweight concrete block masonry units as manufactured by members of the Canadian Concrete Masonry Association (CCMPA). ASTM International. https://ccmpa.ca/wp-content/uploads/2022/09/CCMPA-EPD-20220913.pdf,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, Western Canada, normal weight (all cement types)",,,#DIV/0!,,240,1,m3,Industry,multi-unweighted,industry data,"Canada CMU industry-average EPD (CCMPA, 2022). Unweighted average of ""GU SCM"" and ""GUL SCM"" subtypes. Parent category baseline.",Canadian Concrete Masonry Producers Association (CCMPA). (2022). Environmental product declaration: Normal weight and lightweight concrete block masonry units as manufactured by members of the Canadian Concrete Masonry Association (CCMPA). ASTM International. https://ccmpa.ca/wp-content/uploads/2022/09/CCMPA-EPD-20220913.pdf,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, Western Canada, normal weight, GU SCM",,,#DIV/0!,,252,1,m3,Industry,single,industry data,"Canada CMU industry-average EPD (CCMPA, 2022) ",Canadian Concrete Masonry Producers Association (CCMPA). (2022). Environmental product declaration: Normal weight and lightweight concrete block masonry units as manufactured by members of the Canadian Concrete Masonry Association (CCMPA). ASTM International. https://ccmpa.ca/wp-content/uploads/2022/09/CCMPA-EPD-20220913.pdf,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, Western Canada, normal weight, GUL SCM",,,#DIV/0!,,232,1,m3,Industry,single,industry data,"Canada CMU industry-average EPD (CCMPA, 2022) ",Canadian Concrete Masonry Producers Association (CCMPA). (2022). Environmental product declaration: Normal weight and lightweight concrete block masonry units as manufactured by members of the Canadian Concrete Masonry Association (CCMPA). ASTM International. https://ccmpa.ca/wp-content/uploads/2022/09/CCMPA-EPD-20220913.pdf,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, Western Canada, lightweight (all cement types)",,,#DIV/0!,,210,1,m3,Industry,multi-unweighted,industry data,"Canada CMU industry-average EPD (CCMPA, 2022). Unweighted average of ""GU SCM"" and ""GUL SCM"" subtypes. Parent category baseline.",Canadian Concrete Masonry Producers Association (CCMPA). (2022). Environmental product declaration: Normal weight and lightweight concrete block masonry units as manufactured by members of the Canadian Concrete Masonry Association (CCMPA). ASTM International. https://ccmpa.ca/wp-content/uploads/2022/09/CCMPA-EPD-20220913.pdf,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, Western Canada, lightweight, GU SCM",,,#DIV/0!,,214,1,m3,Industry,single,industry data,"Canada CMU industry-average EPD (CCMPA, 2022) ",Canadian Concrete Masonry Producers Association (CCMPA). (2022). Environmental product declaration: Normal weight and lightweight concrete block masonry units as manufactured by members of the Canadian Concrete Masonry Association (CCMPA). ASTM International. https://ccmpa.ca/wp-content/uploads/2022/09/CCMPA-EPD-20220913.pdf,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Concrete masonry units,"CMU, Western Canada, lightweight, GUL SCM",,,#DIV/0!,,198,1,m3,Industry,single,industry data,"Canada CMU industry-average EPD (CCMPA, 2022) ",Canadian Concrete Masonry Producers Association (CCMPA). (2022). Environmental product declaration: Normal weight and lightweight concrete block masonry units as manufactured by members of the Canadian Concrete Masonry Association (CCMPA). ASTM International. https://ccmpa.ca/wp-content/uploads/2022/09/CCMPA-EPD-20220913.pdf,FALSE,,,,,999,Placeholder,e_block,concrete,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Masonry,Brick,Clay brick,,,#DIV/0!,,503,1,m3,Industry,single,industry data,"Clay brick industry-average EPD (Brick Industry Association, 2020) ",Brick Industry Association (BIA). (2020). Environmental Product Declaration: U.S.–Canada Industrywide Clay Brick. NSF.,FALSE,,,,,999,Placeholder,e_block,inert,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Finishes,Gypsum board ,"Gypsum board, 1/2 in",,,#DIV/0!,,207,1,1000 ft2 (92.9 m2),Industry,single,industry data,"Gypsum board industry-average LCA report (ASMI, 2020) ",Athena Sustainable Materials Institute. (2020). An Industry Average Cradle-to-Gate Life Cycle Assessment of 1/2” Lightweight and 5/8” Type X Conventional Gypsum Board for the USA and Canadian Markets: EPD Project Report.,FALSE,,,,,999,Placeholder,e_sheet_other,drywal,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#DIV/0!,,,1,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,#DIV/0!,,,1,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Finishes,Gypsum board ,"Gypsum board, 5/8 in",,,#DIV/0!,,277,1,1000 ft2 (92.9 m2),Industry,single,industry data,"Gypsum board industry-average EPD (GA, 2020) ",Gypsum Association. (2020). Industry Average EPD for 5/8” Type X Conventional Gypsum Board. NSF.,FALSE,,,,,999,Placeholder,e_sheet_other,drywal,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Finishes,Glass-mat gypsum board ,"Glass-mat gypsum board, 1/2 in",,,#DIV/0!,,437,1,1000 ft2 (92.9 m2),Industry,single,industry data,"Glass-mat gypsum board industry-average EPD (GA, 2021) ",Gypsum Association. (2021). An Industry-Wide “Cradle-to-Gate” EPD for Glass-Mat Gypsum Boards,FALSE,,,,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Finishes,Glass-mat gypsum board ,"Glass-mat gypsum board, 5/8 in",,,#DIV/0!,,504,1,1000 ft2 (92.9 m2),Industry,single,industry data,"Glass-mat gypsum board industry-average EPD (GA, 2021) ",Gypsum Association. (2021). An Industry-Wide “Cradle-to-Gate” EPD for Glass-Mat Gypsum Boards,FALSE,,,,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Finishes,Acoustical ceiling tiles ,"ACT, NRC < 0.75",,,#DIV/0!,,0.45,1,ft2,Product,unweighted,qualitative,Collection of ACT product EPDs — unweighted average. ,--,TRUE,,,,,999,Placeholder,e_tile,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Finishes,Acoustical ceiling tiles ,"ACT, 0.75 ≤ NRC ≤ 0.90",,,#DIV/0!,,2.1,1,ft2,Product,unweighted,qualitative,Collection of ACT product EPDs — unweighted average. ,--,TRUE,,,,,999,Placeholder,e_tile,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Finishes,Acoustical ceiling tiles ,"ACT, NRC > 0.90",,,#DIV/0!,,2.8,1,ft2,Product,unweighted,qualitative,Collection of ACT product EPDs — unweighted average. ,--,TRUE,,,,,999,Placeholder,e_tile,inert,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Finishes,Tile,Ceramic tile,,,#DIV/0!,,14.1,1,m2,Industry,single,industry data,"Ceramic tile industry-average EPD (TNCA, 2020) ",Tile Council of North America (TNCA). (2020). Environmental Product Declaration: Ceramic Tile Industry-Wide EPD.,TRUE,,,,,999,Placeholder,e_tile,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Finishes,Resilient flooring ,Homogeneous vinyl flooring,,,#DIV/0!,,7.48,1,m2,Industry,single,industry data,"Homogeneous vinyl flooring industry-average EPD (RFCI, 2024a) ",Resilient Floor Covering Institute (RFCI). (2024a). Industry-Average EPD: Homogeneous Sheet Vinyl Flooring. https://rfci.com/environmental-product-declaration/,TRUE,,,,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Finishes,Resilient flooring ,Heterogeneous vinyl flooring,,,#DIV/0!,,5.87,1,m2,Industry,single,industry data,"Heterogeneous vinyl flooring industry-average EPD (RFCI, 2024b) ",Resilient Floor Covering Institute (RFCI). (2024b). Industry-Average EPD: Heterogeneous Sheet Vinyl Flooring. https://rfci.com/environmental-product-declaration/,TRUE,,,,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Finishes,Resilient flooring ,"Rubber flooring, ≅3.2 mm",,,#DIV/0!,,10.8,1,m2,Industry,single,industry data,"Rubber Flooring industry-average EPD (RFCI, 2024e) ",Resilient Floor Covering Institute (RFCI). (2024e). Industry-Average EPD: Rubber Sheet and Tile Flooring. https://rfci.com/environmental-product-declaration/,TRUE,,,,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Finishes,Resilient flooring ,"Luxury vinyl tile (LVT), glue down",,,#DIV/0!,,9.78,1,m2,Industry,single,industry data,"Glue-down luxury vinyl tile (LVT) industry-average EPD (RFCI, 2024c) ",Resilient Floor Covering Institute (RFCI). (2024c). Industry-Average EPD: Luxury Vinyl Tile (LVT) – Gluedown Flooring. https://rfci.com/environmental-product-declaration/,TRUE,,,,,999,Placeholder,e_tile,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Finishes,Resilient flooring ,"Luxury vinyl tile (LVT), loose lay",,,#DIV/0!,,11.6,1,m2,Industry,single,industry data,"Loose-lay luxury vinyl tile (LVT) industry-average EPD (RFCI, 2024d) ",Resilient Floor Covering Institute (RFCI). (2024d). Industry-Average EPD: Luxury Vinyl Tile (LVT) – Looselay Flooring. https://rfci.com/environmental-product-declaration/,TRUE,,,,,999,Placeholder,e_tile,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Finishes,Resilient flooring ,"Rigid core flooring, SPC",,,#DIV/0!,,8.24,1,m2,Industry,single,industry data,"SPC rigid core flooring industry-average EPD  (RFCI, 2024f) ",Resilient Floor Covering Institute (RFCI). (2024f). Industry-Average EPD: SPC Rigid Core Flooring. https://rfci.com/environmental-product-declaration/,TRUE,,,,,999,Placeholder,e_sheet_other,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Finishes,Resilient flooring ,Vinyl composition tile (VCT),,,#DIV/0!,,4.63,1,m2,Industry,single,industry data,"VCT industry-average EPD  (RFCI, 2024i) ",Resilient Floor Covering Institute (RFCI). (2024h). Industry-Average EPD: Solid Vinyl Tile (SVT) Flooring. https://rfci.com/environmental-product-declaration/,TRUE,,,,,999,Placeholder,e_tile,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Openings,Flat glass ,Flat glass,,,#DIV/0!,,"1,430",1,metric ton,Industry,single,industry data,"Flat glass industry-average EPD (NGA, 2019) ",National Glass Association (NGA). (2019). Environmental Product Declaration: Flat Glass. ASTM International.,FALSE,,,,,999,Placeholder,null,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Openings,Processed glass ,Processed glass panes,,,#DIV/0!,,,1,,,,,,,,,,,,999,Placeholder,null,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Openings,Processed glass ,Insulated glazing unit (IGU),,,#DIV/0!,,,1,,,,,,,,,,,,999,Placeholder,p_custom,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Openings,Curtain wall ,Curtain wall ,,,#DIV/0!,,,1,,,,,,,,,,,,999,Placeholder,p_custom,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cladding & roofing,Metal panel cladding ,Roll-formed metal panel - steel,,,#DIV/0!,,"1,530",100,m2,Industry,single,industry data,"Roll-formed metal panel industry-average EPD (MCA, 2020c) ",Metal Construction Association (MCA). (2020c). Environmental Product Declaration: Roll Formed Cladding Wall and Roof Cladding Systems.,FALSE,,,,,999,Placeholder,p_custom,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cladding & roofing,Metal panel cladding ,Roll-formed metal panel - aluminum,,,#DIV/0!,,"1,860",100,m2,Industry,single,industry data,"Roll-formed metal panel industry-average EPD (MCA, 2020c) ",Metal Construction Association (MCA). (2020c). Environmental Product Declaration: Roll Formed Cladding Wall and Roof Cladding Systems.,FALSE,,,,,999,Placeholder,p_custom,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cladding & roofing,Metal panel cladding ,Roll-formed metal panel (all),,,#DIV/0!,,"1,700",100,m2,Industry,multi-unweighted,industry data,"Roll-formed metal panel industry-average EPD (MCA, 2020c), unweighted average of metal types. Parent category baseline.",Metal Construction Association (MCA). (2020c). Environmental Product Declaration: Roll Formed Cladding Wall and Roof Cladding Systems.,FALSE,,,,,999,Placeholder,p_custom,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cladding & roofing,Metal panel cladding ,"MCM panel, aluminum",,,#DIV/0!,,"2,800",100,m2,Industry,single,industry data,"MCM panel industry-average EPD (MCA, 2020b) ",Metal Construction Association (MCA). (2020b). Environmental Product Declaration: Metal Composite Material Wall and Roof Panel Systems.,FALSE,,,,,999,Placeholder,p_custom,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cladding & roofing,Insulated metal panel cladding ,"Insulated metal panel (IMP), 2"" thick",,,#DIV/0!,,"10,700",100,m2,Industry,single,industry data,"IMP industry-average EPD (MCA, 2020a) ",Metal Construction Association (MCA). (2020a). Environmental Product Declaration: Insulated Metal Panels. UL Environment.,FALSE,,,,,999,Placeholder,p_custom,PLACEHOLDER,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
