scenario,r,state,gea,interconnect,t,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_ccs,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,curt_wind_MWh,curt_solar_MWh,curtailment_MWh,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,h2-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh,battery_MW,biomass_MW,beccs_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,h2-ct_MW,upv_MW,wind-ofs_MW,wind-ons_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,rps_shadow_price,rps_f,ces_shadow_price,ces_f,co2_shadow_price
HighNGPrice,p114,OH,PJM_East,eastern,2045,33574980,0,0,249418.7,33824400,32367508.2,26731820,32114374,6409463.5,0.036,0.054,0.146,119661.78,6919.4,0.88,0.85,46.7,0.9,0.09,5.6,350.8,0.02,46.8,16,62.8,133.3,13.9,2.01,5.5,369.9,0.07,134.3,16.6,150.9,196.9,11.4,1.56,16.5,1053.9,0.1,197.6,47.9,245.5,427.7,35.4,5.06,27.6,1660.7,0.23,430.2,77.1,507.3,379386,7.2,0.7,45285.9,2848.2,0.2,379800.6,130210.5,510011.2,0,21.8,21.86,0,43.66,23.08,23.44,0,46.52,0,1370.5,1370.5,8119487,7092579,0,20597.4,0,0,0,0,0,882495.1,935239.2,0,63239.7,0,3887.4,0,3943.6,0,0,6210084.5,0,0,0,4.5,0,0,0,0,616.9,573,0,5331.9,0,2,0,47,0,0,2803,0,0,0,0,0,0,0,0,0,0
HighNGPrice,p114,OH,PJM_East,eastern,2050,35487124,0,0,249800.4,35736924,34210906.9,28493382,32715514,5632488,0.036,0.054,0.146,116273.35,7432.1,0.84,0.87,61.3,1.2,0.12,7.3,458.2,0.03,61.4,21,82.3,103.3,10,1.44,5,328,0.05,104,14.8,118.8,172.7,5.9,0.74,18.4,1154,0.09,173.1,52.8,225.9,373.6,25.2,3.55,29.4,1744,0.2,375.3,81.5,456.8,530599.3,10.2,1,63210,3965,0.2,531186.8,181434.4,712621.2,0,23.65,21.46,0,45.11,25.03,23.03,0,48.07,0,1066.3,1066.3,8653896,7243537.5,0,20597.4,0,0,0,0,0,1032303.2,1254410.4,0,121207.1,0,3887.4,0,10255.6,0,0,6211234.5,0,0,0,4.5,0,0,0,0,722.2,633.2,0,5959.8,0,2,0,47,0,0,2803,0,0,0,0,0,0,0,0,0,0
HighNGPrice,p115,PA,PJM_East,eastern,2025,32648902,0,0,134635.3,32783536,31474912,31823732,3998609.5,8589108,0.0359,0.054,0.146,127673.99,7231.9,0.42,0.42,399.1,36.7,5.26,24.1,1564.5,0.27,401.7,70.8,472.5,419.8,38.8,5.56,24.9,1628.9,0.28,422.4,73.5,496,450.6,23.7,3.25,40.1,2965.4,0.24,452.2,128.6,580.8,857.8,83.9,12.14,43.1,2851.8,0.46,863.6,128.3,991.8,14917140.7,1372.4,196.6,900582.9,58473.1,10,15011700.1,2645812.8,17657512.9,0,38.35,25.65,1.5,65.5,40.63,27.64,1.58,69.85,0,0,0,37374036,959807.1,0,21970.1,0,0,11957506,0,0,646425.1,9411122,0,131414.4,0,449041.8,14441162,2012.8,0,0,111788,201593.9,0,0,4.8,0,1700,0,0,460.5,2987.8,0,988.1,0,118.7,1808,11.2,0,0,55.6,0,75.8,0,0,0,20.3,0.08,0,0,0
HighNGPrice,p115,PA,PJM_East,eastern,2030,35297876,883444.2,0,467258.7,36648580,34028543.5,34649180,22484346,18895830,0.0359,0.054,0.146,127673.99,7726.5,0.53,0.59,329,30.8,4.42,20.4,1119.6,0.24,331.1,53.8,385,311.4,29.7,4.27,18.3,1026.3,0.22,313.4,48.9,362.3,331.1,24.9,3.51,22.3,1447,0.16,332.8,65.5,398.3,684.7,69.6,10.05,32.9,1983.9,0.36,689.5,92.1,781.6,10876699.2,1018.9,146.1,674747.9,37013.7,8.1,10946952.1,1779962,12726914.1,0,23.77,23.05,0,46.82,25.5,25.52,0,51.02,0,0,0,33060064,1999398.4,751531.2,21970.1,0,0,8918041,0,0,1686016.4,6261938.5,0,216981.5,0,449041.8,14441162,0,0,0,111788,201593.9,0,481.4,4.8,0,1700,0,0,1201.2,2744.3,0,1273.2,0,118.7,1808,0,0,0,55.6,0,75.8,1925.7,0,0,0,0.08,0,0,0
HighNGPrice,p115,PA,PJM_East,eastern,2035,38800836,2041470.4,0,671861.2,41514170,37405457.4,39352800,34721732,25398766,0.036,0.054,0.146,120822.39,8394.7,0.58,0.66,301.4,28.8,4.13,18.6,997,0.23,303.4,48.4,351.8,270.2,26.8,3.85,15.1,837.6,0.19,272,40.1,312.1,305.1,24.5,3.48,19.5,1247.4,0.16,306.7,56.7,363.4,582,55.8,8.05,30.6,1856.3,0.31,585.9,86,671.9,9702044.3,926,133,600135,32093.6,7.5,9765943.1,1558579.5,11324522.6,0,23.33,21.09,0,44.42,25.26,23.92,0,49.18,0,0,0,32191204,2161367,1738314.4,21970.1,0,0,8142733,0,0,1823333.2,4954117,0,282499,0,449041.8,14441162,0,0,0,111788,226245.8,0,1239,4.8,0,1637.1,0,0,1299,2744.3,0,1273.2,0,118.7,1808,0,0,0,55.6,0,75.8,4956,0,0,0,0.08,0,0,0
HighNGPrice,p115,PA,PJM_East,eastern,2040,42734004,1860628.8,0,822472.5,45417104,41197141.8,43234236,43903270,30153658,0.036,0.054,0.146,127300.08,9162,0.59,0.7,298.3,28.7,4.12,18.4,976.8,0.23,300.3,47.6,347.8,239.1,23.9,3.44,13.3,731.9,0.17,240.8,35.2,275.9,262.6,19,2.66,18.4,1197,0.12,263.9,54.1,318,559.5,51.3,7.38,30.7,1909.9,0.29,563,87.7,650.8,9446137.2,907.3,130.4,582458.2,30934.3,7.4,9508764.5,1506323,11015087.5,0,24.49,22.61,0,47.1,26.36,25.44,0,51.8,0,0,0,31667492,2182871.5,1582175.8,21970.1,0,0,7991011,0,0,1844837.6,4837928.5,0,161332.7,0,449041.8,14441162,0,0,0,111788,226245.8,0,1239,4.8,0,1637.1,0,0,1314.4,2744.3,0,1273.2,0,118.7,1808,0,0,0,55.6,0,75.8,4956,0,0,0,0.08,0,0,0
HighNGPrice,p115,PA,PJM_East,eastern,2045,46800896,1152173.9,0,853074,48806144,45117798.5,46545452,51000744,28179526,0.036,0.054,0.146,123670.29,10133.1,0.7,0.77,116.3,2.2,0.22,18.7,889.5,0.16,116.4,45.2,161.7,143,10.6,1.48,12.3,647.5,0.12,143.8,31.6,175.4,196.3,11.3,1.55,16.5,1054.6,0.09,197,47.9,244.9,492.4,37.1,5.25,35.1,2111.7,0.26,494.9,98.1,593,3022642.3,57,5.7,484831.6,23112.4,4.2,3025895.1,1174722.8,4200617.8,0,27.33,22.49,0,49.83,29.22,25.01,0,54.22,0,0,0,25984926,2260691.8,981365,21970.1,0,0,0,0,0,1878130.4,7083682.5,0,747014.2,0,449041.8,14441162,0,0,0,111963.8,270597.4,0,757.6,4.8,0,0,0,0,1338.1,2744.3,0,3642.4,0,118.7,1808,0,0,0,55.6,0,75.8,3030.4,0,0,0,0.08,0,0,0
HighNGPrice,p115,PA,PJM_East,eastern,2050,50316080,0,0,792310.4,51108388,48506622.9,48793676,49100336,24800620,0.0359,0.054,0.146,119923.28,11074,0.64,0.78,142.6,2.7,0.27,21.6,1087.8,0.17,142.8,54.1,196.9,102.5,3.9,0.5,12.8,669.5,0.1,102.8,32.8,135.6,173,5.9,0.73,18.4,1158.1,0.09,173.3,52.9,226.3,465.7,31.4,4.43,36.8,2176.5,0.25,467.8,101.7,569.5,3824235.8,72.1,7.2,579524.2,29161.3,4.5,3828351.2,1449769.3,5278120.5,0,29.57,22.63,0,52.2,31.34,24.53,0,55.87,0,0,0,26808674,2314711.5,0,21970.1,0,0,0,0,0,1932150.4,7983444,0,1598344.9,0,449041.8,14441162,0,0,0,111963.8,270597.4,0,0,4.8,0,0,0,0,1376.6,2744.3,0,4460,0,118.7,1808,0,0,0,55.6,0,75.8,0,0,0,0,0.08,0,0,0
HighNGPrice,p116,WV,PJM_East,eastern,2025,19493430,0,0,726243.4,20219672,18792482.8,18046772,17546048,40851300,0.0359,0.054,0.146,127668.11,3997.7,0.07,0.14,911.2,104.9,15.26,28.1,1986,0.45,918.5,87.4,1005.9,838.3,94.7,13.75,27.8,1966.3,0.42,844.9,86.5,931.4,452.2,23.9,3.27,40.2,2972.3,0.24,453.8,128.8,582.6,861,84.8,12.27,42.7,2830.6,0.46,866.8,127.1,994,39660580.3,4566.2,664.2,1222905.4,86441.1,19.5,39977972.2,3804177.9,43782150.1,0,38.26,23.31,0,61.57,40.59,25.59,0,66.18,0,0,0,43524930,2172901.5,0,0,0,0,40493628,0,0,134595.1,0,0,18608.7,0,839789.6,0,0,0,0,103523.9,1934782.4,0,0,0,0,7081,0,0,93.8,0,0,384.3,0,190.3,0,0,0,0,50,0,856,0,0,0,0,0,0,0,0
HighNGPrice,p116,WV,PJM_East,eastern,2030,20784934,919605.3,0,768236.8,22472776,20037543.7,20133618,37463924,42851490,0.0359,0.054,0.146,127668.11,4217.3,0.14,0.47,834.7,96.1,13.98,25.8,1819.7,0.41,841.4,80.1,921.5,520,58.8,8.55,17.4,1192.9,0.26,524.1,53,577.1,331.7,25,3.53,22.3,1443.9,0.16,333.4,65.3,398.7,689.8,70.8,10.24,32.5,1958.9,0.36,694.7,91,785.7,23254897.5,2677,389.4,717437.8,50697.1,11.4,23440968.6,2231333.6,25672302.2,0,23.39,21.3,0,44.69,25.22,24.09,0,49.31,0,0,0,27860346,2339158,782185.4,0,0,0,23880260,0,0,300851.7,0,0,18950.2,0,839789.6,0,0,0,0,103523.9,1934782.4,0,500,0,0,7081,0,0,209.6,0,0,550.1,0,190.3,0,0,0,0,50,0,856,2000,0,0,0,0,0,0,0
HighNGPrice,p116,WV,PJM_East,eastern,2035,22589628,1767565.2,0,881566,25238760,21777341.9,22570200,45420972,48677588,0.0359,0.054,0.146,119432.33,4515.2,0.18,0.57,804.1,92.5,13.46,24.8,1753.9,0.4,810.5,77.2,887.7,423,48.1,6.99,14,957.4,0.22,426.3,42.6,468.9,305,24.6,3.49,19.4,1243.5,0.16,306.7,56.5,363.2,587.7,57.3,8.27,30.1,1825.3,0.31,591.7,84.6,676.3,22912012.6,2637,383.5,707325.3,49978.2,11.3,23095303.2,2199752.8,25295056,0,22.73,19.34,0,42.08,24.77,22.46,0,47.23,0,0,0,28495376,2668560,1504184.2,0,0,0,23454896,0,0,512812.4,0,0,27944.5,0,839789.6,0,0,0,0,103523.9,2052223.8,0,1070.2,0,0,7081,0,0,357.3,0,0,550.1,0,190.3,0,0,0,0,50,0,856,4280.8,0,0,0,0,0,0,0
HighNGPrice,p116,WV,PJM_East,eastern,2040,24737124,2547915.2,0,1035664.4,28320700,23847613.6,25295290,57052490,56238060,0.0359,0.054,0.146,125511.73,4883.2,0.22,0.65,762.2,87.7,12.76,23.5,1661.4,0.38,768.3,73.1,841.4,343,39,5.67,11.5,776.9,0.18,345.7,34.7,380.4,263.5,19.1,2.69,18.4,1195.4,0.13,264.8,54,318.8,560.4,52.9,7.61,29.5,1834.5,0.29,564,84.2,648.3,20965267.3,2413.5,351.1,646683.2,45698.3,10.3,21133027.5,2011309.2,23144336.7,0,23.01,20.01,0,43.02,25.18,23.75,0,48.94,0,0,0,27506276,3025412.2,2170313.2,0,0,0,21456024,0,0,633365,0,0,14735.9,0,839789.6,0,0,0,0,103523.9,2288523.5,0,1677.3,0,0,6527,0,0,441.3,0,0,550.1,0,190.3,0,0,0,0,50,0,721.5,6709.2,0,0,0,0,0,0,0
HighNGPrice,p116,WV,PJM_East,eastern,2045,27111388,1800186.8,0,1131629.4,30043206,26136511.1,26478720,65979412,58836990,0.0359,0.054,0.146,122605.75,5358.5,0.26,0.7,720.2,82.9,12.06,22.2,1568.7,0.35,725.9,69,795,293.1,33,4.8,10.1,678.9,0.15,295.4,30.4,325.7,196.5,11.4,1.56,16.4,1051.1,0.1,197.3,47.8,245.1,504.8,42.9,6.15,31.3,1883.1,0.27,507.8,87.5,595.3,16492235.3,1899,276.2,508317,35924.2,8.1,16624234.4,1581073.2,18205307.5,0,24.08,20.14,0,44.21,26.05,23.33,0,49.39,0,0,0,22900784,3564486,1533219.9,0,0,0,16959412,0,0,771801.9,0,0,3877.5,0,839789.6,0,0,0,0,103523.9,2689160.2,0,1177.3,0,0,4874,0,0,537.7,0,0,2763.4,0,190.3,0,0,0,0,50,0,822,4709.2,0,0,0,0,0,0,0
HighNGPrice,p116,WV,PJM_East,eastern,2050,29025606,976572.8,0,1156987.5,31159168,27981912.1,27498908,73441380,50523980,0.0359,0.054,0.146,120427.84,5755.3,0.65,0.86,329.1,37.9,5.51,10.2,718.8,0.16,331.7,31.6,363.3,106.2,10.1,1.44,5.9,353.7,0.06,106.9,16.4,123.3,172.5,5.9,0.74,18.3,1152.1,0.09,172.9,52.7,225.6,438.6,31.6,4.47,32.8,1935.4,0.24,440.8,90.5,531.3,2711988.5,312,45.4,83859,5924.1,1.3,2733672.9,260760.3,2994433.2,0,25.97,20.36,0,46.34,27.92,22.96,0,50.88,0,0,0,8241773,3660261.5,830466.2,0,0,0,2904958.5,0,0,918584.7,0,0,6296.9,0,839789.6,0,0,0,0,103523.9,2638153,0,607.1,0,0,840,0,0,640,0,0,7922.9,0,190.3,0,0,0,0,50,0,765.8,2428.4,0,0,0,0,0,0,0
HighNGPrice,p117,WV,PJM_East,eastern,2025,16039658,0,0,431069.8,16470726,15462901.4,16442963,21476044,30434412,0.0359,0.054,0.146,128800.6,3288.4,0.01,0.13,939.8,108.2,15.73,29,2050.3,0.46,947.3,90.2,1037.5,808.6,89.9,13.05,28.1,1997.8,0.4,814.9,87.7,902.6,452.2,23.9,3.28,40.2,2972.3,0.24,453.8,128.8,582.6,860,84.8,12.26,42.6,2827.5,0.46,865.9,127,992.9,23897453.8,2750.7,400.1,738000.1,52136.7,11.8,24088648.7,2294885.4,26383534,0,38.57,23.74,0,62.31,40.85,25.82,0,66.66,0,0,0,25429100,27763.9,0,24716.3,0,0,25154870,0,0,27763.9,0,0,21336,0,200413,0,0,0,0,0,0,0,0,5.4,0,4199,0,0,19.6,0,0,848.9,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HighNGPrice,p117,WV,PJM_East,eastern,2030,16588902,0,0,421022.9,17009924,15992393.5,16936324,27222324,27123236,0.0359,0.054,0.146,128800.6,3365.6,0.02,0.49,926.5,106.2,15.45,29,2043.1,0.46,933.8,90,1023.9,484.6,54.6,7.94,16.3,1120.8,0.24,488.4,49.8,538.2,331.7,25,3.53,22.3,1443.9,0.16,333.4,65.3,398.7,689.1,70.9,10.25,32.3,1946.8,0.36,694,90.4,784.4,15667332.8,1796.5,261.2,490286.9,34550.8,7.7,15792183.9,1522006.1,17314189.9,0,23.71,22.43,0,46.13,25.11,24.3,0,49.41,0,0,0,16910836,73600.4,0,24716.3,0,0,16416064,0,0,73600.4,0,0,145411.6,0,251043.7,0,0,0,0,0,0,0,0,5.4,0,4199,0,0,51.9,0,0,2380.9,0,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HighNGPrice,p117,WV,PJM_East,eastern,2035,17356432,0,0,382424.6,17738858,16732323.5,17576988,26998836,23932318,0.0359,0.054,0.146,118533.2,3469.4,0.03,0.6,917.4,105.1,15.29,28.8,2026.4,0.45,924.7,89.3,1014,391.5,44.4,6.46,13,889.7,0.2,394.6,39.5,434.1,305,24.6,3.49,19.4,1243.5,0.16,306.7,56.5,363.2,578.6,57.1,8.24,28.9,1760.1,0.3,582.6,81.4,664,13460913.5,1542.6,224.3,422068.4,29731.6,6.6,13568121.9,1309878,14878000,0,22.65,20.63,0,43.28,23.97,22.29,0,46.26,0,0,0,14672341,161868.5,0,24716.3,0,0,14095090,0,0,161868.5,0,0,139622.8,0,251043.7,0,0,0,0,0,0,0,0,5.4,0,4199,0,0,114.1,0,0,2380.9,0,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HighNGPrice,p117,WV,PJM_East,eastern,2040,18269836,0,0,424060.7,18693898,17612881.4,18443760,31761994,25470586,0.0359,0.054,0.146,124374.5,3605.7,0.04,0.69,907.3,104.2,15.16,28.2,1990.4,0.45,914.5,87.7,1002.2,300.4,34.2,4.98,9.8,674.3,0.15,302.8,30,332.8,263.5,19.1,2.69,18.4,1195.4,0.13,264.8,54,318.8,500.1,47,6.77,26.6,1641.4,0.26,503.4,75.6,578.9,11252753.3,1292.6,188,350174.2,24685.9,5.5,11342592.6,1087325.5,12429918.1,0,21.56,21.7,0,43.26,22.82,23.54,0,46.36,0,0,0,12402489,250136.6,0,24716.3,0,0,11815969,0,0,250136.6,0,0,60623.7,0,251043.7,0,0,0,0,0,0,0,0,5.4,0,4199,0,0,176.3,0,0,2380.9,0,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HighNGPrice,p117,WV,PJM_East,eastern,2045,19279832,0,0,454579.3,19734412,18586563.5,19379244,34363932,27314492,0.0359,0.054,0.146,121490.04,3810.7,0.05,0.72,902.2,103.9,15.11,27.8,1965.1,0.44,909.4,86.5,995.9,276.5,31.6,4.59,9,618.8,0.14,278.7,27.5,306.2,196.5,11.4,1.56,16.4,1051.1,0.1,197.3,47.8,245.1,433.8,36.2,5.18,27.6,1665.3,0.23,436.3,77.3,513.6,11444038.9,1317.8,191.7,353227.5,24927.8,5.6,11535634.7,1097613.9,12633248.6,0,21.96,21.29,0,43.25,23.24,23.12,0,46.36,0,0,0,12684975,355167.8,0,24716.3,0,0,12051694,0,0,355167.8,0,0,2353.8,0,251043.7,0,0,0,0,0,0,0,0,5.4,0,4199,0,0,250.3,0,0,2380.9,0,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HighNGPrice,p117,WV,PJM_East,eastern,2050,20094218,0,0,470083.6,20564302,19371675.7,20097948,39201292,24171212,0.0359,0.054,0.146,119446.82,3984.5,0.13,0.84,819.3,94.3,13.72,25.4,1786.7,0.4,825.9,78.7,904.6,142.3,15.4,2.24,5.6,363.3,0.08,143.4,16.4,159.8,172.5,5.9,0.74,18.3,1152.1,0.09,172.9,52.7,225.6,383.8,26.7,3.77,29.4,1751.8,0.21,385.6,81.6,467.2,4534444.5,521.9,75.9,140438.3,9887.8,2.2,4570724,435703.8,5006427.8,0,24.1,21.03,0,45.13,25.48,22.77,0,48.26,0,0,0,5534226.5,466354.2,0,24716.3,0,0,4787640,0,0,466354.2,0,0,4472.5,0,251043.7,0,0,0,0,0,0,0,0,5.4,0,1299,0,0,328.7,0,0,5857.5,0,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HighNGPrice,p118,VA,PJM_East,eastern,2025,25024190,0,0,987665.4,26011854,24124466.8,13814154,47528584,34115544,0.0359,0.054,0.146,131088.19,5880.8,1,0.41,0,0,0,0.1,0.1,0,0,0.1,0.1,530.2,57.4,8.32,20.2,1427,0.27,534.2,62.8,597,331.9,17.3,2.38,29.7,2188.7,0.18,333.1,94.9,428,852.1,83.1,12.02,43,2854.5,0.46,857.8,128.2,986.1,141.5,0,0,1148,1.7,0,142,1199.1,1341.1,0,39.45,27.1,0,66.55,41.86,29.85,0,71.71,0,1313.3,1313.3,12598812,12197700,0,54009.8,0,0,0,0,0,110605.8,0,0,0,0,346934,0,167.8,0,0,11400106,686988.8,0,0,11.8,0,0,0,0,74,0,0,0,0,154,0,21.1,0,0,5186.3,0,168,0,0,0,0,0,0,0.36,0
HighNGPrice,p118,VA,PJM_East,eastern,2030,25998886,1492798.1,0,1022758.4,28514442,25064100.6,-10707878,34881804,47304788,0.0359,0.054,0.146,131088.19,6050.9,1,0.77,0,0,0,0,0,0,0,0,0,208.7,22.9,3.32,8.1,519.3,0.12,210.3,23.6,233.9,328,24.6,3.47,22.1,1434.7,0.16,329.7,64.9,394.6,684.9,70.2,10.15,32.2,1948.5,0.36,689.8,90.4,780.1,21.4,0,0,1132.1,1.4,0,21.5,1175.9,1197.3,0,23.28,23.78,0,47.06,25.37,27.55,0,52.92,56142.1,1282253.9,1338395.9,40937424,39222320,1270925.8,54009.8,0,0,0,0,0,362964.5,0,0,0,0,390142.6,0,25.3,0,0,35728028,3131327.8,0,787.4,11.8,0,0,0,0,271.3,0,0,0,0,186,0,21.1,0,0,16594.1,0,856,3149.6,0,0,0,0,0,0.44,0
HighNGPrice,p118,VA,PJM_East,eastern,2035,27646038,3627151.2,0,1018278.2,32291468,26652026.2,-20361450,28336452,52229650,0.0359,0.054,0.146,120476.07,6380.2,1,0.88,0,0,0,0,0,0,0,0,0,112.8,12.6,1.82,4.4,270.2,0.07,113.7,12.5,126.1,299,24.2,3.43,18.9,1216.1,0.15,300.7,55.2,355.9,570.3,56.3,8.12,28.4,1737,0.3,574.2,80.2,654.4,9.2,0,0,1130.5,1.4,0,9.2,1173.5,1182.8,0,21.12,20.17,0,41.28,23.77,24.88,0,48.65,292444.5,3416774.5,3709218.8,56184664,52652920,3087266.5,54009.8,0,0,0,0,0,558073.3,0,0,0,0,390456.2,0,11.4,0,0,38010990,14083853,0,2147,11.8,0,0,0,0,450.9,0,0,0,0,186,0,9.5,0,0,18495.7,0,4074,8588.2,0,0,0,0,0,0.54,0
HighNGPrice,p118,VA,PJM_East,eastern,2040,29315926,5427860.5,6863153.5,1038801.7,42645740,28261865.9,-24052952,23730420,58368564,0.0359,0.054,0.146,123639.64,6644.4,1,0.94,0,0,0,0,0,0,0,0,0,60.7,6.8,0.99,2.4,142.1,0.04,61.2,6.7,67.9,198.3,14.5,2.03,13.8,898.1,0.09,199.3,40.5,239.8,483.1,45.4,6.54,25.7,1586.5,0.25,486.2,73.1,559.3,4.6,0,0,1129.9,1.4,0,4.6,1172.7,1177.3,0,16.99,16.87,0,33.85,22.16,25.95,0,48.11,517152.7,6863117,7380270.5,77283880,66698696,4621319,54009.8,0,0,0,0,0,523144,0,0,0,0,389979.8,0,5.7,5519872,0,50060772,16114778,0,3456.9,11.8,0,0,0,0,488.3,0,0,0,0,186,0,9.5,3149.1,0,25201.1,0,4716,13827.5,25192.6,0,0,0,0,0.66,0
HighNGPrice,p118,VA,PJM_East,eastern,2045,31202420,5371573.5,6919344,1041984.5,44535320,30080555.9,-23481174,24033604,58081164,0.0359,0.054,0.146,122318.95,7082.3,1,0.95,0,0,0,0,0,0,0,0,0,46.5,5.1,0.75,2,114.1,0.03,46.8,5.4,52.3,105.2,6.1,0.83,8.8,564.2,0.05,105.6,25.6,131.2,403.1,33.8,4.82,25.7,1546.8,0.21,405.4,71.8,477.2,0,0,0,1129.3,1.4,0,0,1171.8,1171.8,0,16.53,17.3,0,33.82,21.81,26.12,0,47.93,576304.2,8119158.5,8695463,78582880,68016500,4574024,54009.8,0,0,0,0,0,587109.9,0,0,0,0,389769.4,0,0,5548584.5,0,49801440,17627946,0,3437.7,11.8,0,0,0,0,547.3,0,0,0,0,186,0,0,3149.1,0,25621.6,0,5151.6,13750.8,25192.6,0,0,0,0,0.78,0
HighNGPrice,p118,VA,PJM_East,eastern,2050,32958420,5439588.5,7037157,1037299,46472464,31773454.2,-22318586,24291506,57324840,0.0359,0.054,0.146,120838.38,7603.4,1,0.97,0,0,0,0,0,0,0,0,0,19.7,1.8,0.26,1.4,69.6,0.02,19.8,3.5,23.3,79.5,2.7,0.33,8.4,534,0.04,79.7,24.4,104.1,343.3,23.7,3.34,26.6,1582.5,0.19,344.9,73.8,418.7,0,0,0,1129.3,1.4,0,0,1171.8,1171.8,0,17.58,17.45,0,35.03,23.21,26.08,0,49.29,531192.6,9806172,10337364,79505790,68791050,4632496,54009.8,0,0,0,0,0,657197.6,0,0,0,0,388479.9,0,0,5639760,0,49517130,18616724,0,3399,11.8,0,0,0,0,610.4,0,0,0,0,186,0,0,3149.1,0,26213.6,0,5412,13595.9,25192.6,0,0,0,0,0.81,0
HighNGPrice,p119,PA,PJM_East,eastern,2025,3894172,0,0,23048.5,3917220.5,3754145.3,23771.1,87852,2390478.2,0.0359,0.054,0.146,132424.23,862.5,0.63,0.57,135.8,2.6,0.26,16,1268.8,0.06,136,53.9,189.8,164.8,3.7,0.41,19,1492.5,0.07,165,63.5,228.5,450.6,23.7,3.25,40.1,2965.4,0.24,452.2,128.6,580.8,848,82,11.85,42.8,2901,0.45,853.7,129.4,983.1,844690,15.9,1.6,99783.6,7891.8,0.4,845599,335060.4,1180659.4,0,38.54,26.53,1.5,66.56,40.82,28.65,1.58,71.04,82.8,70.2,153,6219846.5,3893449.5,0,0,0,0,0,0,0,79366.1,2326397.2,0,0,0,0,0,0,0,0,919139.2,2894944.2,0,0,0,0,0,0,0,57.5,452.3,0,0,0,0,0,0,0,0,473.1,0,754.2,0,0,0,20.3,0.08,0,0,0
HighNGPrice,p119,PA,PJM_East,eastern,2030,4152616.5,0,0,16784.5,4169400.8,4003288.9,218128.3,144940.6,1659844.6,0.0359,0.054,0.146,132424.23,908.4,0.7,0.65,110.7,2.1,0.21,13.1,835.3,0.05,110.8,38,148.8,135.1,3.2,0.36,15.5,982.2,0.06,135.3,44.8,180.1,331.1,24.9,3.51,22.3,1446.7,0.16,332.8,65.5,398.3,661.7,65.8,9.5,33.2,1999.1,0.34,666.2,92.8,759.1,629191.3,11.9,1.2,74326.6,4748,0.3,629868.4,215891.1,845759.5,0,25.96,24.41,0,50.37,27.52,26.22,0,53.74,47553.8,25426.5,72980.3,5684305,3951272.5,0,0,0,0,0,0,0,204347.8,1733032.4,0,0,0,0,0,0,0,0,899451.4,2847473.2,0,0,0,0,0,0,0,152.1,452.3,0,0,0,0,0,0,0,0,473.1,0,754.2,0,0,0,0,0.08,0,0,0
