name,UUID,product_amount,unit,GWP (AR5),AP,EP ,ODP,POCP,CO2,CH4,N20
"Transport, single unit truck, short-haul, diesel powered, Northwest",c365372e-b463-35b8-acee-d2ad71e2ccdd,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, diesel powered, Southwest",16c70e02-29b3-3bec-9b39-b09415d02281,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, long-haul, diesel powered",a685da05-1a42-3fe1-a68b-6db458be5e07,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, diesel powered",45b70b50-20a0-341b-8e2f-c196974d1541,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Automotive painting, electrocoating, per vehicle",d7ac2a60-06a2-347b-a761-562e1442844a,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, long-haul, diesel powered, West North Central",cc8e796a-b812-31fd-b779-f0e9410bd681,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, aircraft, freight",61ff7eba-1846-30cb-9840-33939ee0dc26,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, diesel powered, Southwest",2036751b-b50e-3bbd-8106-6744c4149453,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, diesel powered, South",cdbace4b-f0cb-3bbf-99e6-b1291b558413,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, diesel powered, West North Central",c61964bd-2f6a-3aa4-a43c-dc215d3fce87,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, diesel powered, Central",6a01cdd9-09e7-32e8-b32f-2e85b8cd1590,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, gasoline powered, Southwest",17b1790d-9a4f-329c-8feb-20aad7a41bb3,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, diesel powered",34156f3c-28ef-33db-9ad0-6293a2aa0d52,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, ocean freighter, average fuel mix",1e2429d8-8d91-328f-85c3-18d39bdebfa7,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, short-haul, diesel powered, Alaska",d0bcd6e8-2dff-3800-8ea6-6d7eddb5e630,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, diesel powered",c3ba0cd2-d36d-396a-8295-bd4c00979cf6,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, gasoline powered, West",91f05c7b-ade4-3b04-ad3c-4ecce11f3ff4,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, diesel powered, West North Central",2afa4806-2633-3beb-8842-13326d66ed0a,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, diesel powered, Central",bbcb0128-0ea1-3ef9-9f94-889a523b7c35,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Asphalt binder, 3.5% styrene-butadiene-styrene (SBS), consumption mix, at terminal, from crude oil, 3.5% styrene-butadiene-styrene",bbf3dc45-a370-405e-8996-7358b7f1841c,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, diesel powered, Southwest",83494409-4f95-3c7d-b7d7-09653dd86919,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, train, diesel powered",7de9c230-fd0f-3478-be87-f80181132faa,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, gasoline powered, Alaska",8fbb300d-2908-3dd0-97ce-0ce9eb324c44,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, diesel powered, Hawaii",85a03eac-6e0a-3c47-8a18-e71b16e913f9,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, long-haul, diesel powered, Northeast",2b3fcaef-9b14-3a05-9208-ef23cf7ebdea,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, diesel powered",711ab26a-94a2-33f9-89da-560c55808297,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, gasoline powered",463d05c9-8c19-3030-8b9f-380c098f5116,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, diesel powered, South",84aeb815-88d9-3205-862b-ffb3b6b54baa,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, long-haul, diesel powered, Southeast",a17f251a-de94-3933-b3b1-61aef7df590d,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, diesel powered, Northwest",c3be0482-cb54-39f8-8638-dd3a4dec68eb,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, diesel powered, West North Central",8c3b113e-9ed2-3a86-af12-130b79da4b9b,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, short-haul, diesel powered, Northeast",9be99f9e-d855-3f70-b879-9cba92fae8ee,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, long-haul, diesel powered, Hawaii",c069b1d6-6596-356b-81f9-16f3d65bd6b1,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, gasoline powered, Southwest",49ecf1ea-a971-3332-9c6a-9f8d1153d62e,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, diesel powered, Northeast region",1ff386a3-2d0c-3a73-97b1-cf3c6fa10d2c,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, gasoline powered, Northwest",6d60445d-fe08-3328-9757-6c63f96bf05b,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, gasoline powered, Northwest",8e21a279-3c3e-3e94-901c-69322d474a1e,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, short-haul, diesel powered",8d1daa68-bede-347a-86a4-aeca5383906c,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, diesel powered, East North Central",1b6a6391-2477-3898-8b92-e6621739797a,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, light commercial truck, diesel powered",bf6e7378-4e08-3698-a3a7-c9cc90fcbc07,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, diesel powered, Southeast",44757f0f-dde7-3b14-a8ac-a017ee01808e,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, gasoline powered, South",8a219bfb-4213-3254-9f85-dd32da77d5c3,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, diesel powered, Alaska",6ef61870-e92e-34e0-97ba-d62962f70b3e,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, combination truck, long-haul, diesel powered, Northwest",829eb677-aa4c-3a1a-9611-c03515c40326,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, diesel powered, Central",1cb962d8-c4ea-39cf-be3f-9062109feb1d,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, long-haul, gasoline powered, East North Central",428e0fa8-88bc-3c04-b793-179db3a02f66,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Solid oxide electrolysis stack; 150 kW, at plant",fea93709-0327-4eb4-b705-aa4db0f55cdf,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Transport, single unit truck, short-haul, gasoline powered, East North Central",152b86c1-c318-3027-baf7-863ea194b59f,1.0,t*km,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Glycerine, at plant",a9114429-6fce-3296-b5d3-f0163e3fd76f,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glass fiber; at plant,60970f46-7a3f-47d7-ab17-e102327bed27,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Iron, sand casted",076898a5-e1ce-3c50-9df4-6445fc0bb6aa,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steel; hot rolled coil, at plant",a591c53f-ce67-41da-b0c1-65b6d91a1a43,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vacuum infusion, rigid composites part, at plant",01152bc2-5e31-3b8c-a40f-42289905c771,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Iron and steel, production mix",88b44b36-2322-39a8-9c54-6b89b1b43cd4,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steel product, secondary structural, girts and purlins, at plant",e0aa6dd1-b3ac-30ab-bd56-64f96bfa4a1b,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aluminum, cold rolling, at plant",2b196386-eb1a-352a-aeda-4d003144f6df,1000.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Metal panel, insulated, at plant",e9c2710d-9752-324a-bb0b-52b683e295b5,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Scanner, department, i3200, i3400",7bb0a646-ffd2-315b-b8c7-f931492dbed9,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Zinc, sheet",7a0942f9-5fe3-3a78-aff1-9399fea7c14b,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Recycled postconsumer polyethylene teraphthalate, PET, pellet",22ebc7fb-f03f-37dc-be57-b73d2c577414,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Calcium carbonate, ground, fine slurry, 3 micron, at plant",48be22f1-e30c-3e4a-8832-a9c5ed32350b,1000.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Metallurgical coke, at plant",fb97ca58-8d24-3147-b08f-7788b67ab151,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ammonia, steam reforming, liquid, at plant",33f08f48-349e-31f1-b600-aa7e9713ca50,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aluminum, secondary, ingot, from automotive scrap, at plant",3d53c055-f03b-381f-966e-6d61abbe88a0,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Coil, coating, m2, at plant",c493f95f-0143-3c66-b62a-3494133eb337,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steel, stainless 304, quarto plate",8560388b-7ea1-38b7-befc-fd25d5deb450,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Open molding, rigid composites part, at plant",ddb25171-80c6-3e14-879b-4371febbc0ad,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steel; hot-dip galvanised coil, at plant",dcfd311d-d8be-4c39-bd16-a5bd0dd9eec8,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Soy-based resin, at plant",d65a4cea-4732-3b43-b305-a876438bfe51,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aluminum, secondary, shape casted",a9fd0eec-60dd-3506-8a22-6f8715f80f4e,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Scanner, i1150 desktop and i1190 desktop",64268081-0e35-398b-aa66-c9150f3fd3e5,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aluminum, secondary, ingot, from beverage cans, at plant",9cc8fafa-e232-3d86-a473-6b5d04431999,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"E-glass, at plant",2d50471f-ae3a-337b-9e53-6ff319e39b55,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Quicklime, at plant",9c0c2415-126f-3162-8479-f002f315a8c7,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Single-ply, white, polyester reinforced PVC roofing membrane, 60 mils - 1.524 mm",d91ee594-22ae-390a-93ed-1f6b7be34714,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Scanner, department, i5800",426fb3f3-87cb-38a1-b4dd-9da869db0067,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Single-ply, white, polyester reinforced PVC roofing membrane, 48 mils - 1.219 mm",662f589e-3363-3b4d-92a4-c98f68bc3339,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Anode, at plant",caefe875-8560-3e7f-a8b7-a002485f75d6,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Zinc, Special High Grade",230e8d51-1f4d-3459-be47-429b0b828add,1000.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Polylactide, PLA, biopolymer resin, at plant",e281027f-cf37-32f2-af55-234cb0cb4fa4,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Metal panels, wall, at plant",7ba5512f-6769-3c2f-a676-75d2b860f4f5,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Scanner, desktop, E1025, E1035, S2040, S2050, S2060w, S2070, S2080w",42975a63-8c39-4d46-8b6b-34d9a7174295,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Scanner, i940 desktop",9aae3fc2-6ffb-3b49-b3fb-4127483b1156,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aluminum, primary, ingot, at plant, 1998",21aeedbf-933a-3570-8b9e-a44dc6fa6637,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Open mold casting, rigid composites part, at plant",73b0cd92-2167-3036-b1bc-df05a09828fc,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Injection molding, rigid polypropylene part, at plant",89a2b59a-1ca2-34f5-acc8-a8eaaa6fa870,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steel; plate, at plant",f2ddc783-1192-43c8-aa84-938af62d8328,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biodegradable loose fill,c139b46e-e0c1-3be5-ad3d-451d6392bad6,1.0,m3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Printer, AltaLink B8045/55 multi-functional device (MFD)",50356d14-b626-4a38-babf-bf5657d08358,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Scanner, i710 desktop and i730EX desktop",ba9dcf1f-321b-3b4c-a1a9-b2c59dc00366,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"EPS insulation board, at plant",66691548-5be9-3c87-bf87-2f38136bc7bf,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Scanner, department, S3060, S3100, S3120",bffb85b7-b962-4237-bfb9-c399415858ee,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Packaging, Production Scanners",6c0996a5-8104-3770-ae44-aba5a65fa3c3,15.766,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Scanner, department, i5200v, i5600v",7d4b3e99-113c-3279-b856-b904eb9295fc,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steel; pickled hot rolled coil, at plant",137b2f94-e29e-4870-a2c2-20dafd441f1d,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steel, stainless 304, scrap",34897ebd-aa3d-347c-91ee-876c3f835fdb,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aluminum, secondary, rolled",3f888c9f-35e2-3162-bc14-49700cff888c,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Glass fiber, reinforced polymer; at plant",ddfd007a-ce49-451a-8bff-d7f268ed177c,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Calcium carbonate, ground, fine treated, 3 micron, at plant",34487c89-62dd-3d4e-98dd-06f0c382cc17,1000.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gypsum wallboard product, type X, 0.625 inch (15.875 mm)",a477d05f-35a7-399e-9128-d2b4ce8265d6,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gypsum wallboard product, regular, 0.5 inch (12.7 mm)",85b81e30-2422-36fc-8144-1459b1b993b2,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steel, liquid, at plant",5f23939e-be70-364e-95c2-baef329a95fe,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aluminum, hot rolling, at plant",381d3e3d-29ae-3101-a95b-56a4cec08486,1000.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Calcium carbonate, ground, screened grade, at plant",247aa74a-8368-37b1-a090-96a1428ef30f,1000.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Thermoforming, rigid polypropylene part, at plant",18c37a18-0ddd-3944-b9b1-458410215233,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Recycled postconsumer polyethylene teraphthalate, PET, flake",f7b7280d-f372-3a4b-86cf-caa588ca67ea,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steel product, primary structural, beams and columns, at plant",60b5e1ee-3f9c-39e4-ad2f-68cfe3a71956,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lost foam casting, aluminum",a8c3ad24-992e-31e0-9e18-fdf0280875df,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Injection molding, rigid LLDPE part, at plant",9fe670f2-0846-377e-8b15-db170d54ac32,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steel; cold rolled coil, at plant",cc886340-1e9e-40fc-8bae-87ea661f00c7,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Single-ply, white, polyester reinforced PVC roofing membrane, 80 mils - 2.032 mm",d5b7de33-7b2e-3807-9790-76a0254cc6bf,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steel; sections, at plant",1b8709a5-5df4-4c52-85e4-dd6e7ed8deba,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aluminum, primary ingot, at plant",99963138-ddf9-3b32-9e93-69593d76cb08,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Semi-permanent mold (SPM) casting, aluminum",ab2436bc-97db-3154-898e-2c49ca4b698e,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Scanner, desktop, i2900",873e9087-c13b-34fa-859e-c0397d27cb66,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Recycled postconsumer high-density polyethylene, HDPE, pellet",b15aa6b2-a8be-3afc-a149-0a1a13facb12,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aluminum, secondary, extruded",eb50f56e-3104-3eb1-8d18-7add74f841e7,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Galvanized steel coil, coated, at plant",41ecdfe1-8026-3373-96c4-ee1921f2525c,5.8256312303985,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cladding, roll formed, at plant",7fa00b86-ca0f-321a-94a6-c8f68338a7cb,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Precision sand casting, aluminum",f61ecd3b-fdba-3739-8051-1d4bb0c2d98e,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steel, billets, at plant",ac54bc7d-5db5-3b4f-9175-5dd02f678312,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Calcium carbonate, ground, 30 micron, at plant",d48fa04d-9401-3158-9ad1-8f37b902e397,1000.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aluminum, primary, smelt, at plant",4b0fe164-84c7-31e2-a3fc-ff570cd264e1,1000.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Scanner, department, i4200, i4600",563c9d42-ae65-3751-800a-5e0505265b35,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Metal panels, roof, at plant",704d1ff7-6f9e-3f8c-84c3-b8340c3bccad,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Polybutadiene, butadiene rubber; at plant",fa60e60f-73f0-3e20-bb3a-073e4a9469cc,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nitrogen fertilizer, production mix, at plant",dacaeae9-aeed-3366-912d-6a31de09eef9,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aluminum, sheet, coated, at plant",0f02f4bf-055b-35ff-ac40-1a21be06165f,5.82563123,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aluminum, extrusion, at plant",77fe2197-8861-3569-8d85-07151789b1e7,1000.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Metal composite material (MCM) sheet, at plant",08e766d4-ec5f-3426-a0d4-9533e55f9081,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Office scanner,84d335bb-f2ce-38dc-b81f-55d4eb7408c7,8.703,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Scanner, department, S2085f, S3100f",4ebf7eb3-53dc-48a7-863a-1ced3c0d2a4e,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steel, stainless 304, flat rolled coil",49f5324b-fc33-36e9-b5af-3c80d73492bd,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Polystyrene, high impact, HIPS, resin; at plant",d1c572b0-c244-3193-81fb-3a64bfb13e4d,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Compression molding, rigid composites part, at plant",ab334aaf-bfe1-3785-91c5-3de1dc34c01b,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Calcium carbonate, ground, 20 micron, at plant",cdd860f4-48a6-3436-b86d-04424f8ee9d2,1000.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aluminum, secondary, ingot, at plant, 1998",f525f32d-e3e4-3434-883d-e4b224a47524,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Alumina, at plant",91beb684-4d04-38b9-8800-a274762a9d44,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Portland cement, at plant",62993671-574c-3fc5-b66a-6be3bb21ad3d,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aluminum, secondary ingot, at plant",bcc68f88-debb-3fc3-93ee-5ceadcef0b14,1000.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Phosphorous fertilizer, production mix, at plant",1654c887-0b9c-3434-b9c1-371e3adb3dde,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Secondary bonding application, rigid composites part, at plant",21ca86bd-890c-3ede-a79c-09e42f9b9ca2,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Metal composite material (MCM) panel, at plant",ddf82e82-36e7-3c34-b6b6-6b96fd592a82,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Single-ply, white, polyester reinforced PVC roofing membrane, 40 mils - 1.016 mm",3614b7fc-8ce3-396c-a092-cce24460b44f,1.0,m2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Scanner, department, S3120 Max, S3140 Max",c8c0b1ab-1547-4c65-b5bc-6c0d57f95a6f,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Scanner, department, i5200, i5600",d8b4d137-b876-3222-adde-878273b76e81,1.0,Item(s),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aluminum ingot, production mix, at plant",a8eb9a6a-e8e6-3da6-a3ab-20dcf68e883a,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Steel, cold-formed studs and track, at plant",2250f2f2-7faa-3307-9534-ca78b371b4dd,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Epoxy; at plant,2daa9b57-fd08-4bdf-9e15-2ec7a432aa70,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Purified terephthalic acid, PTA, at plant, kg",e893cef4-aab1-4b77-944d-1dc4f669419a,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Toluene diisocyanate, TDI; at plant; mass alloc",6f2532e9-d9c0-368e-89a2-0bd48adb4dab,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Polystyrene, general purpose, GPPS, resin; at plant",13821cca-f344-37b9-a367-0467be778061,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ethylene, materials production, organic compound, at plant, kg",520ecb54-7b55-42ca-97c3-4b8192189356,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Carbon monoxide, at plant",e0368d96-44a3-3628-8220-e6ae975b0931,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Enzyme, Glucoamylase, Novozyme Spirizyme",5a782377-d196-304c-baec-fea559a4dfe2,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"LPG, combusted in industrial boiler, at pulp and paper mill (EXCL.)",d549cd32-3e84-327e-86e8-452772ff7c56,1.0,l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ethanol, denatured, wheat straw, biochemical",7aa8e2ff-0e2f-3e6c-b168-ec5168b4be6a,26100.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Phenol resorcinol formaldehyde resin, at plant",401862df-2017-386b-807e-5892047e02be,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Methyl methacrylate, MMA; at plant",9730bd3a-e5fa-4804-842a-8ff625b39a4d,1.0,kg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
