zip_code,reeds_ba,cambium_gea
25812,p117,PJM_East
25813,p117,PJM_East
25817,p117,PJM_East
25818,p117,PJM_East
25820,p117,PJM_East
25823,p117,PJM_East
25825,p117,PJM_East
25826,p117,PJM_East
25827,p117,PJM_East
25831,p117,PJM_East
25832,p117,PJM_East
25833,p117,PJM_East
25836,p117,PJM_East
25837,p117,PJM_East
25839,p117,PJM_East
25840,p117,PJM_East
25841,p117,PJM_East
25843,p117,PJM_East
25844,p117,PJM_East
25845,p117,PJM_East
25846,p117,PJM_East
25848,p117,PJM_East
25849,p117,PJM_East
25851,p117,PJM_East
25853,p117,PJM_East
25854,p117,PJM_East
25855,p117,PJM_East
25857,p117,PJM_East
25860,p117,PJM_East
25862,p117,PJM_East
25864,p117,PJM_East
25865,p117,PJM_East
25866,p117,PJM_East
25868,p117,PJM_East
25870,p117,PJM_East
25871,p117,PJM_East
25873,p117,PJM_East
25875,p117,PJM_East
25876,p117,PJM_East
25878,p117,PJM_East
25879,p117,PJM_East
25880,p117,PJM_East
25882,p117,PJM_East
25888,p117,PJM_East
25901,p117,PJM_East
25902,p117,PJM_East
25904,p117,PJM_East
25906,p117,PJM_East
25907,p117,PJM_East
25908,p117,PJM_East
25909,p117,PJM_East
25911,p117,PJM_East
25913,p117,PJM_East
25915,p117,PJM_East
25916,p117,PJM_East
25917,p117,PJM_East
25918,p117,PJM_East
25919,p117,PJM_East
25920,p117,PJM_East
25921,p117,PJM_East
25922,p117,PJM_East
25927,p117,PJM_East
25928,p117,PJM_East
25932,p117,PJM_East
25936,p117,PJM_East
25938,p117,PJM_East
25942,p117,PJM_East
25943,p117,PJM_East
25951,p116,PJM_East
25958,p116,PJM_East
25962,p116,PJM_East
25966,p116,PJM_East
25969,p116,PJM_East
25971,p117,PJM_East
25972,p116,PJM_East
25976,p116,PJM_East
25977,p116,PJM_East
25978,p116,PJM_East
25979,p116,PJM_East
25981,p116,PJM_East
25984,p116,PJM_East
25985,p116,PJM_East
25986,p116,PJM_East
25989,p117,PJM_East
26003,p116,PJM_East
26030,p116,PJM_East
26031,p116,PJM_East
26032,p116,PJM_East
26033,p116,PJM_East
26034,p116,PJM_East
26035,p116,PJM_East
26036,p116,PJM_East
26037,p116,PJM_East
26038,p116,PJM_East
26039,p116,PJM_East
26040,p116,PJM_East
26041,p116,PJM_East
26047,p116,PJM_East
26050,p116,PJM_East
26055,p116,PJM_East
26056,p116,PJM_East
26058,p116,PJM_East
26059,p116,PJM_East
26060,p116,PJM_East
26062,p116,PJM_East
26070,p116,PJM_East
26074,p116,PJM_East
26075,p116,PJM_East
26101,p116,PJM_East
26102,p116,PJM_East
26103,p116,PJM_East
26104,p116,PJM_East
26105,p116,PJM_East
26106,p116,PJM_East
26120,p116,PJM_East
26121,p116,PJM_East
26133,p116,PJM_East
26134,p116,PJM_East
26136,p116,PJM_East
26137,p116,PJM_East
26138,p116,PJM_East
26141,p116,PJM_East
26142,p116,PJM_East
26143,p116,PJM_East
26146,p116,PJM_East
26147,p116,PJM_East
26148,p116,PJM_East
26149,p116,PJM_East
26150,p116,PJM_East
26151,p116,PJM_East
26152,p116,PJM_East
26155,p116,PJM_East
26159,p116,PJM_East
26160,p116,PJM_East
26161,p116,PJM_East
26162,p116,PJM_East
26164,p116,PJM_East
26167,p116,PJM_East
26169,p116,PJM_East
26170,p116,PJM_East
26175,p116,PJM_East
26178,p116,PJM_East
26180,p116,PJM_East
26181,p116,PJM_East
26184,p116,PJM_East
26187,p116,PJM_East
26201,p116,PJM_East
26202,p116,PJM_East
26203,p116,PJM_East
26205,p116,PJM_East
26206,p116,PJM_East
26208,p116,PJM_East
26209,p116,PJM_East
26210,p116,PJM_East
26215,p116,PJM_East
26217,p116,PJM_East
26218,p116,PJM_East
26219,p116,PJM_East
26222,p116,PJM_East
26224,p116,PJM_East
26228,p116,PJM_East
26229,p116,PJM_East
26230,p116,PJM_East
26234,p116,PJM_East
26236,p116,PJM_East
26237,p116,PJM_East
26238,p116,PJM_East
26241,p116,PJM_East
26250,p116,PJM_East
26253,p116,PJM_East
26254,p116,PJM_East
26257,p116,PJM_East
26259,p116,PJM_East
26260,p116,PJM_East
26261,p116,PJM_East
26263,p116,PJM_East
26264,p116,PJM_East
26266,p116,PJM_East
26267,p116,PJM_East
26268,p116,PJM_East
26269,p116,PJM_East
26270,p116,PJM_East
26271,p116,PJM_East
26273,p116,PJM_East
26275,p116,PJM_East
26276,p116,PJM_East
26278,p116,PJM_East
26280,p116,PJM_East
26282,p116,PJM_East
26283,p116,PJM_East
26285,p116,PJM_East
26287,p116,PJM_East
26288,p116,PJM_East
26289,p116,PJM_East
26291,p116,PJM_East
26292,p116,PJM_East
26293,p116,PJM_East
26294,p116,PJM_East
26296,p116,PJM_East
26298,p116,PJM_East
26301,p116,PJM_East
26302,p116,PJM_East
26306,p116,PJM_East
26320,p116,PJM_East
26321,p116,PJM_East
26323,p116,PJM_East
26325,p116,PJM_East
26327,p116,PJM_East
26330,p116,PJM_East
26335,p116,PJM_East
26337,p116,PJM_East
26338,p116,PJM_East
26339,p116,PJM_East
26342,p116,PJM_East
26343,p116,PJM_East
26346,p116,PJM_East
26347,p116,PJM_East
26348,p116,PJM_East
26349,p116,PJM_East
26351,p116,PJM_East
26354,p116,PJM_East
26361,p116,PJM_East
26362,p116,PJM_East
26366,p116,PJM_East
26369,p116,PJM_East
26372,p116,PJM_East
26374,p116,PJM_East
26376,p116,PJM_East
26377,p116,PJM_East
26378,p116,PJM_East
26384,p116,PJM_East
26385,p116,PJM_East
26386,p116,PJM_East
26404,p116,PJM_East
26405,p116,PJM_East
26408,p116,PJM_East
26410,p116,PJM_East
26411,p116,PJM_East
26412,p116,PJM_East
26415,p116,PJM_East
26416,p116,PJM_East
26419,p116,PJM_East
26421,p116,PJM_East
26422,p116,PJM_East
26424,p116,PJM_East
26425,p116,PJM_East
26426,p116,PJM_East
26430,p116,PJM_East
26431,p116,PJM_East
26434,p116,PJM_East
26435,p116,PJM_East
26436,p116,PJM_East
26437,p116,PJM_East
26438,p116,PJM_East
26440,p116,PJM_East
26443,p116,PJM_East
26444,p116,PJM_East
26447,p116,PJM_East
26448,p116,PJM_East
26451,p116,PJM_East
26452,p116,PJM_East
26456,p116,PJM_East
26463,p116,PJM_East
26501,p116,PJM_East
26502,p116,PJM_East
26504,p116,PJM_East
26505,p116,PJM_East
26506,p116,PJM_East
26507,p116,PJM_East
26508,p116,PJM_East
26519,p116,PJM_East
26520,p116,PJM_East
26521,p116,PJM_East
26524,p116,PJM_East
26525,p116,PJM_East
26527,p116,PJM_East
26531,p116,PJM_East
26534,p116,PJM_East
26537,p116,PJM_East
26541,p116,PJM_East
26542,p116,PJM_East
26543,p116,PJM_East
26544,p116,PJM_East
26546,p116,PJM_East
26547,p116,PJM_East
26554,p116,PJM_East
26555,p116,PJM_East
26559,p116,PJM_East
26560,p116,PJM_East
26561,p116,PJM_East
26562,p116,PJM_East
26563,p116,PJM_East
26566,p116,PJM_East
26568,p116,PJM_East
26570,p116,PJM_East
26571,p116,PJM_East
26572,p116,PJM_East
26574,p116,PJM_East
26575,p116,PJM_East
26576,p116,PJM_East
26578,p116,PJM_East
26581,p116,PJM_East
26582,p116,PJM_East
26585,p116,PJM_East
26586,p116,PJM_East
26587,p116,PJM_East
26588,p116,PJM_East
26590,p116,PJM_East
26591,p116,PJM_East
26601,p116,PJM_East
26610,p116,PJM_East
26611,p116,PJM_East
26615,p116,PJM_East
26617,p116,PJM_East
26619,p116,PJM_East
26621,p116,PJM_East
26623,p116,PJM_East
26624,p116,PJM_East
26627,p116,PJM_East
26629,p116,PJM_East
26631,p116,PJM_East
26636,p116,PJM_East
26638,p116,PJM_East
26651,p116,PJM_East
26656,p116,PJM_East
26660,p116,PJM_East
26662,p116,PJM_East
26667,p116,PJM_East
26671,p116,PJM_East
26675,p116,PJM_East
26676,p116,PJM_East
26678,p116,PJM_East
26679,p116,PJM_East
26680,p116,PJM_East
26681,p116,PJM_East
26684,p116,PJM_East
26690,p116,PJM_East
26691,p116,PJM_East
26704,p116,PJM_East
26705,p116,PJM_East
26707,p116,PJM_East
26710,p116,PJM_East
26711,p116,PJM_East
26714,p116,PJM_East
26716,p116,PJM_East
26717,p116,PJM_East
26719,p116,PJM_East
26720,p116,PJM_East
26722,p116,PJM_East
26726,p116,PJM_East
26731,p116,PJM_East
26739,p116,PJM_East
26743,p116,PJM_East
26750,p116,PJM_East
26753,p116,PJM_East
26755,p116,PJM_East
26757,p116,PJM_East
26761,p116,PJM_East
26763,p116,PJM_East
26764,p116,PJM_East
26767,p116,PJM_East
26801,p116,PJM_East
26802,p116,PJM_East
26804,p116,PJM_East
26807,p116,PJM_East
26808,p116,PJM_East
26810,p116,PJM_East
26812,p116,PJM_East
26814,p116,PJM_East
26815,p116,PJM_East
26817,p116,PJM_East
26818,p116,PJM_East
26823,p116,PJM_East
26833,p116,PJM_East
26836,p116,PJM_East
26838,p116,PJM_East
26845,p116,PJM_East
26847,p116,PJM_East
26851,p116,PJM_East
26852,p116,PJM_East
26855,p116,PJM_East
26865,p116,PJM_East
26866,p116,PJM_East
26884,p116,PJM_East
26886,p116,PJM_East
27006,p97,SERTP
27007,p97,SERTP
27009,p97,SERTP
27010,p97,SERTP
27011,p97,SERTP
27012,p97,SERTP
27013,p97,SERTP
27014,p97,SERTP
27016,p97,SERTP
27017,p97,SERTP
27018,p97,SERTP
27019,p97,SERTP
27020,p97,SERTP
27021,p97,SERTP
27022,p97,SERTP
27023,p97,SERTP
27024,p97,SERTP
27025,p97,SERTP
27027,p97,SERTP
27028,p97,SERTP
27030,p97,SERTP
27031,p97,SERTP
27040,p97,SERTP
27041,p97,SERTP
27042,p97,SERTP
27043,p97,SERTP
27045,p97,SERTP
27046,p97,SERTP
27047,p97,SERTP
27048,p97,SERTP
27049,p97,SERTP
27050,p97,SERTP
27051,p97,SERTP
27052,p97,SERTP
27053,p97,SERTP
27054,p97,SERTP
27055,p97,SERTP
27094,p97,SERTP
27098,p97,SERTP
27099,p97,SERTP
27101,p97,SERTP
27102,p97,SERTP
27103,p97,SERTP
27104,p97,SERTP
27105,p97,SERTP
27106,p97,SERTP
27107,p97,SERTP
27108,p97,SERTP
27109,p97,SERTP
27110,p97,SERTP
27111,p97,SERTP
27113,p97,SERTP
27114,p97,SERTP
27115,p97,SERTP
27116,p97,SERTP
27117,p97,SERTP
27120,p97,SERTP
27127,p97,SERTP
27130,p97,SERTP
27150,p97,SERTP
27152,p97,SERTP
27155,p97,SERTP
27157,p97,SERTP
27198,p97,SERTP
27199,p97,SERTP
27201,p98,SERTP
27202,p98,SERTP
27203,p97,SERTP
27204,p97,SERTP
27205,p97,SERTP
27207,p98,SERTP
27208,p98,SERTP
27209,p98,SERTP
27212,p98,SERTP
27213,p98,SERTP
27214,p97,SERTP
27215,p98,SERTP
27216,p98,SERTP
27217,p98,SERTP
27228,p98,SERTP
27229,p98,SERTP
27230,p97,SERTP
27231,p98,SERTP
27233,p97,SERTP
27235,p97,SERTP
27237,p98,SERTP
27239,p97,SERTP
27242,p98,SERTP
27243,p98,SERTP
27244,p98,SERTP
27247,p98,SERTP
27248,p97,SERTP
27249,p97,SERTP
27252,p98,SERTP
27253,p98,SERTP
27256,p98,SERTP
27258,p98,SERTP
27259,p98,SERTP
27260,p97,SERTP
27261,p97,SERTP
27262,p97,SERTP
27263,p97,SERTP
27264,p97,SERTP
27265,p97,SERTP
27268,p97,SERTP
27278,p98,SERTP
27281,p98,SERTP
27282,p97,SERTP
27283,p97,SERTP
27284,p97,SERTP
27285,p97,SERTP
27288,p97,SERTP
27289,p97,SERTP
27291,p98,SERTP
27292,p97,SERTP
27293,p97,SERTP
27294,p97,SERTP
27295,p97,SERTP
27298,p97,SERTP
27299,p97,SERTP
27301,p97,SERTP
27302,p98,SERTP
27305,p98,SERTP
27306,p98,SERTP
27310,p97,SERTP
27311,p98,SERTP
27312,p98,SERTP
27313,p97,SERTP
27314,p98,SERTP
27315,p98,SERTP
27316,p97,SERTP
27317,p97,SERTP
27320,p97,SERTP
27323,p97,SERTP
27325,p98,SERTP
27326,p97,SERTP
27330,p98,SERTP
27331,p98,SERTP
27332,p98,SERTP
27340,p98,SERTP
27341,p97,SERTP
27342,p97,SERTP
27343,p98,SERTP
27344,p98,SERTP
27349,p98,SERTP
27350,p97,SERTP
27351,p97,SERTP
27355,p97,SERTP
27356,p98,SERTP
27357,p97,SERTP
27358,p97,SERTP
27359,p98,SERTP
27360,p97,SERTP
27361,p97,SERTP
27370,p97,SERTP
27371,p98,SERTP
27373,p97,SERTP
27374,p97,SERTP
27375,p97,SERTP
27376,p98,SERTP
27377,p97,SERTP
27379,p98,SERTP
27401,p97,SERTP
27402,p97,SERTP
27403,p97,SERTP
27404,p97,SERTP
27405,p97,SERTP
27406,p97,SERTP
27407,p97,SERTP
27408,p97,SERTP
27409,p97,SERTP
27410,p97,SERTP
27411,p97,SERTP
27412,p97,SERTP
27413,p97,SERTP
27415,p97,SERTP
27416,p97,SERTP
27417,p97,SERTP
27419,p97,SERTP
27420,p97,SERTP
27425,p97,SERTP
27427,p97,SERTP
27429,p97,SERTP
27435,p97,SERTP
27438,p97,SERTP
27455,p97,SERTP
27495,p97,SERTP
27497,p97,SERTP
27498,p97,SERTP
27499,p97,SERTP
27501,p98,SERTP
27502,p98,SERTP
27503,p98,SERTP
27504,p98,SERTP
27505,p98,SERTP
27506,p98,SERTP
27507,p98,SERTP
27508,p98,SERTP
27509,p98,SERTP
27510,p98,SERTP
27511,p98,SERTP
27512,p98,SERTP
27513,p98,SERTP
27514,p98,SERTP
27515,p98,SERTP
27516,p98,SERTP
27517,p98,SERTP
27518,p98,SERTP
27519,p98,SERTP
27520,p98,SERTP
27521,p98,SERTP
27522,p98,SERTP
27523,p98,SERTP
27524,p98,SERTP
27525,p98,SERTP
27526,p98,SERTP
27527,p98,SERTP
27528,p98,SERTP
27529,p98,SERTP
27530,p98,SERTP
27531,p98,SERTP
27532,p98,SERTP
27533,p98,SERTP
27534,p98,SERTP
27536,p98,SERTP
27537,p98,SERTP
27539,p98,SERTP
27540,p98,SERTP
27541,p98,SERTP
27542,p98,SERTP
27543,p98,SERTP
27544,p98,SERTP
27545,p98,SERTP
27546,p98,SERTP
27549,p98,SERTP
27551,p98,SERTP
27552,p98,SERTP
27553,p98,SERTP
27555,p98,SERTP
27556,p98,SERTP
27557,p98,SERTP
27559,p98,SERTP
27560,p98,SERTP
27562,p98,SERTP
27563,p98,SERTP
27565,p98,SERTP
27568,p98,SERTP
27569,p98,SERTP
27570,p98,SERTP
27571,p98,SERTP
27572,p98,SERTP
27573,p98,SERTP
27574,p98,SERTP
27576,p98,SERTP
27577,p98,SERTP
27581,p98,SERTP
27582,p98,SERTP
27583,p98,SERTP
27584,p98,SERTP
27586,p98,SERTP
27587,p98,SERTP
27588,p98,SERTP
27589,p98,SERTP
27591,p98,SERTP
27592,p98,SERTP
27593,p98,SERTP
27594,p98,SERTP
27596,p98,SERTP
27597,p98,SERTP
27599,p98,SERTP
27601,p98,SERTP
27602,p98,SERTP
27603,p98,SERTP
27604,p98,SERTP
27605,p98,SERTP
27606,p98,SERTP
27607,p98,SERTP
27608,p98,SERTP
27609,p98,SERTP
27610,p98,SERTP
27611,p98,SERTP
27612,p98,SERTP
27613,p98,SERTP
27614,p98,SERTP
27615,p98,SERTP
27616,p98,SERTP
27617,p98,SERTP
27619,p98,SERTP
27620,p98,SERTP
27621,p98,SERTP
27622,p98,SERTP
27623,p98,SERTP
27624,p98,SERTP
27625,p98,SERTP
27626,p98,SERTP
27627,p98,SERTP
27628,p98,SERTP
27629,p98,SERTP
27634,p98,SERTP
27635,p98,SERTP
27636,p98,SERTP
27640,p98,SERTP
27650,p98,SERTP
27656,p98,SERTP
27658,p98,SERTP
27661,p98,SERTP
27668,p98,SERTP
27675,p98,SERTP
27676,p98,SERTP
27690,p98,SERTP
27695,p98,SERTP
27697,p98,SERTP
27698,p98,SERTP
27699,p98,SERTP
27701,p98,SERTP
27702,p98,SERTP
27703,p98,SERTP
27704,p98,SERTP
27705,p98,SERTP
27706,p98,SERTP
27707,p98,SERTP
27708,p98,SERTP
27709,p98,SERTP
27710,p98,SERTP
27711,p98,SERTP
27712,p98,SERTP
27713,p98,SERTP
27715,p98,SERTP
27717,p98,SERTP
27722,p98,SERTP
27801,p98,SERTP
27802,p98,SERTP
27803,p98,SERTP
27804,p98,SERTP
27805,p98,SERTP
27806,p98,SERTP
27807,p98,SERTP
27808,p98,SERTP
27809,p98,SERTP
27810,p98,SERTP
27811,p98,SERTP
27812,p98,SERTP
27813,p98,SERTP
27814,p98,SERTP
27815,p98,SERTP
27816,p98,SERTP
27817,p98,SERTP
27818,p98,SERTP
27819,p98,SERTP
27820,p98,SERTP
27821,p98,SERTP
27822,p98,SERTP
27823,p98,SERTP
27824,p98,SERTP
27825,p98,SERTP
27826,p98,SERTP
27827,p98,SERTP
27828,p98,SERTP
27829,p98,SERTP
27830,p98,SERTP
27831,p98,SERTP
27832,p98,SERTP
27833,p98,SERTP
27834,p98,SERTP
27835,p98,SERTP
27836,p98,SERTP
27837,p98,SERTP
27839,p98,SERTP
27840,p98,SERTP
27841,p98,SERTP
27842,p98,SERTP
27843,p98,SERTP
27844,p98,SERTP
27845,p98,SERTP
27846,p98,SERTP
27847,p98,SERTP
27849,p98,SERTP
27850,p98,SERTP
27851,p98,SERTP
27852,p98,SERTP
27853,p98,SERTP
27855,p98,SERTP
27856,p98,SERTP
27857,p98,SERTP
27858,p98,SERTP
27860,p98,SERTP
27861,p98,SERTP
27862,p98,SERTP
27863,p98,SERTP
27864,p98,SERTP
27865,p98,SERTP
27866,p98,SERTP
27867,p98,SERTP
27868,p98,SERTP
27869,p98,SERTP
27870,p98,SERTP
27871,p98,SERTP
27872,p98,SERTP
27873,p98,SERTP
27874,p98,SERTP
27875,p98,SERTP
27876,p98,SERTP
27877,p98,SERTP
27878,p98,SERTP
27879,p98,SERTP
27880,p98,SERTP
27881,p98,SERTP
27882,p98,SERTP
27883,p98,SERTP
27884,p98,SERTP
27885,p98,SERTP
27886,p98,SERTP
27887,p98,SERTP
27888,p98,SERTP
27889,p98,SERTP
27890,p98,SERTP
27891,p98,SERTP
27892,p98,SERTP
27893,p98,SERTP
27894,p98,SERTP
27895,p98,SERTP
27896,p98,SERTP
27897,p98,SERTP
27906,p98,SERTP
27907,p98,SERTP
27909,p98,SERTP
27910,p98,SERTP
27915,p98,SERTP
27916,p98,SERTP
27917,p98,SERTP
27919,p98,SERTP
27920,p98,SERTP
27921,p98,SERTP
27922,p98,SERTP
27923,p98,SERTP
27924,p98,SERTP
27925,p98,SERTP
27926,p98,SERTP
27927,p98,SERTP
27928,p98,SERTP
27929,p98,SERTP
27930,p98,SERTP
27932,p98,SERTP
27935,p98,SERTP
27936,p98,SERTP
27937,p98,SERTP
27938,p98,SERTP
27939,p98,SERTP
27941,p98,SERTP
27942,p98,SERTP
27943,p98,SERTP
27944,p98,SERTP
27946,p98,SERTP
27947,p98,SERTP
27948,p98,SERTP
27949,p98,SERTP
27950,p98,SERTP
27953,p98,SERTP
27954,p98,SERTP
27956,p98,SERTP
27957,p98,SERTP
27958,p98,SERTP
27959,p98,SERTP
27960,p98,SERTP
27962,p98,SERTP
27964,p98,SERTP
27965,p98,SERTP
27966,p98,SERTP
27967,p98,SERTP
27968,p98,SERTP
27969,p98,SERTP
27970,p98,SERTP
27972,p98,SERTP
27973,p98,SERTP
27974,p98,SERTP
27976,p98,SERTP
27978,p98,SERTP
27979,p98,SERTP
27980,p98,SERTP
27981,p98,SERTP
27982,p98,SERTP
27983,p98,SERTP
27985,p98,SERTP
27986,p98,SERTP
28001,p97,SERTP
28002,p97,SERTP
28006,p97,SERTP
28007,p97,SERTP
28009,p97,SERTP
28010,p97,SERTP
28012,p97,SERTP
28016,p97,SERTP
28017,p97,SERTP
28018,p97,SERTP
28019,p97,SERTP
28020,p97,SERTP
28021,p97,SERTP
28023,p97,SERTP
28024,p97,SERTP
28025,p97,SERTP
28026,p97,SERTP
28027,p97,SERTP
28031,p97,SERTP
28032,p97,SERTP
28033,p97,SERTP
28034,p97,SERTP
28035,p97,SERTP
28036,p97,SERTP
28037,p97,SERTP
28038,p97,SERTP
28039,p97,SERTP
28040,p97,SERTP
28041,p97,SERTP
28042,p97,SERTP
28043,p97,SERTP
28052,p97,SERTP
28053,p97,SERTP
28054,p97,SERTP
28055,p97,SERTP
28056,p97,SERTP
28070,p97,SERTP
28071,p97,SERTP
28072,p97,SERTP
28073,p97,SERTP
28074,p97,SERTP
28075,p97,SERTP
28076,p97,SERTP
28077,p97,SERTP
28078,p97,SERTP
28079,p97,SERTP
28080,p97,SERTP
28081,p97,SERTP
28082,p97,SERTP
28083,p97,SERTP
28086,p97,SERTP
28088,p97,SERTP
28089,p97,SERTP
28090,p97,SERTP
28091,p97,SERTP
28092,p97,SERTP
28093,p97,SERTP
28097,p97,SERTP
28098,p97,SERTP
28101,p97,SERTP
28102,p97,SERTP
28103,p97,SERTP
28104,p97,SERTP
28105,p97,SERTP
28106,p97,SERTP
28107,p97,SERTP
28108,p97,SERTP
28109,p97,SERTP
28110,p97,SERTP
28111,p97,SERTP
28112,p97,SERTP
28114,p97,SERTP
28115,p97,SERTP
28117,p97,SERTP
28119,p97,SERTP
28120,p97,SERTP
28123,p97,SERTP
28124,p97,SERTP
28125,p97,SERTP
28126,p97,SERTP
28127,p97,SERTP
28128,p97,SERTP
28129,p97,SERTP
28130,p97,SERTP
28133,p97,SERTP
28134,p97,SERTP
28135,p97,SERTP
28136,p97,SERTP
28137,p97,SERTP
28138,p97,SERTP
28139,p97,SERTP
28144,p97,SERTP
28145,p97,SERTP
28146,p97,SERTP
28147,p97,SERTP
28150,p97,SERTP
28151,p97,SERTP
28152,p97,SERTP
28159,p97,SERTP
28160,p97,SERTP
28163,p97,SERTP
28164,p97,SERTP
28166,p97,SERTP
28167,p97,SERTP
28168,p97,SERTP
28169,p97,SERTP
28170,p97,SERTP
28173,p97,SERTP
28174,p97,SERTP
28201,p97,SERTP
28202,p97,SERTP
28203,p97,SERTP
28204,p97,SERTP
28205,p97,SERTP
28206,p97,SERTP
28207,p97,SERTP
28208,p97,SERTP
28209,p97,SERTP
28210,p97,SERTP
28211,p97,SERTP
28212,p97,SERTP
28213,p97,SERTP
28214,p97,SERTP
28215,p97,SERTP
28216,p97,SERTP
28217,p97,SERTP
28218,p97,SERTP
28219,p97,SERTP
28220,p97,SERTP
28221,p97,SERTP
28222,p97,SERTP
28223,p97,SERTP
28224,p97,SERTP
28226,p97,SERTP
28227,p97,SERTP
28228,p97,SERTP
28229,p97,SERTP
28230,p97,SERTP
28231,p97,SERTP
28232,p97,SERTP
28233,p97,SERTP
28234,p97,SERTP
28235,p97,SERTP
28236,p97,SERTP
28237,p97,SERTP
28241,p97,SERTP
28242,p97,SERTP
28243,p97,SERTP
28244,p97,SERTP
28246,p97,SERTP
28247,p97,SERTP
28253,p97,SERTP
28254,p97,SERTP
28255,p97,SERTP
28256,p97,SERTP
28258,p97,SERTP
28260,p97,SERTP
28262,p97,SERTP
28263,p97,SERTP
28265,p97,SERTP
28266,p97,SERTP
28269,p97,SERTP
28270,p97,SERTP
28271,p97,SERTP
28272,p97,SERTP
28273,p97,SERTP
28274,p97,SERTP
28275,p97,SERTP
28277,p97,SERTP
28278,p97,SERTP
28280,p97,SERTP
28281,p97,SERTP
28282,p97,SERTP
28284,p97,SERTP
28285,p97,SERTP
28287,p97,SERTP
28288,p97,SERTP
28289,p97,SERTP
28290,p97,SERTP
28296,p97,SERTP
28297,p97,SERTP
28299,p97,SERTP
28301,p98,SERTP
28302,p98,SERTP
28303,p98,SERTP
28304,p98,SERTP
28305,p98,SERTP
28306,p98,SERTP
28307,p98,SERTP
28308,p98,SERTP
28309,p98,SERTP
28310,p98,SERTP
28311,p98,SERTP
28312,p98,SERTP
28314,p98,SERTP
28315,p98,SERTP
28318,p98,SERTP
28319,p98,SERTP
28320,p98,SERTP
28323,p98,SERTP
28325,p98,SERTP
28326,p98,SERTP
28327,p98,SERTP
28328,p98,SERTP
28329,p98,SERTP
28330,p98,SERTP
28331,p98,SERTP
28332,p98,SERTP
28333,p98,SERTP
28334,p98,SERTP
28335,p98,SERTP
28337,p98,SERTP
28338,p98,SERTP
28339,p98,SERTP
28340,p98,SERTP
28341,p98,SERTP
28342,p98,SERTP
28343,p98,SERTP
28344,p98,SERTP
28345,p98,SERTP
28347,p98,SERTP
28348,p98,SERTP
28349,p98,SERTP
28350,p98,SERTP
28351,p98,SERTP
28352,p98,SERTP
28353,p98,SERTP
28355,p98,SERTP
28356,p98,SERTP
28357,p98,SERTP
28358,p98,SERTP
28359,p98,SERTP
28360,p98,SERTP
28362,p98,SERTP
28363,p98,SERTP
28364,p98,SERTP
28365,p98,SERTP
28366,p98,SERTP
28367,p98,SERTP
28368,p98,SERTP
28369,p98,SERTP
28370,p98,SERTP
28371,p98,SERTP
28372,p98,SERTP
28373,p98,SERTP
28374,p98,SERTP
28375,p98,SERTP
28376,p98,SERTP
28377,p98,SERTP
28378,p98,SERTP
28379,p98,SERTP
28380,p98,SERTP
28382,p98,SERTP
28383,p98,SERTP
28384,p98,SERTP
28385,p98,SERTP
28386,p98,SERTP
28387,p98,SERTP
28388,p98,SERTP
28390,p98,SERTP
28391,p98,SERTP
28392,p98,SERTP
28393,p98,SERTP
28394,p98,SERTP
28395,p98,SERTP
28396,p98,SERTP
28398,p98,SERTP
28399,p98,SERTP
28401,p98,SERTP
28402,p98,SERTP
28403,p98,SERTP
28404,p98,SERTP
28405,p98,SERTP
28406,p98,SERTP
28407,p98,SERTP
28408,p98,SERTP
28409,p98,SERTP
28410,p98,SERTP
28411,p98,SERTP
28412,p98,SERTP
28420,p98,SERTP
28421,p98,SERTP
28422,p98,SERTP
28423,p98,SERTP
28424,p98,SERTP
28425,p98,SERTP
28428,p98,SERTP
28429,p98,SERTP
28430,p98,SERTP
28431,p98,SERTP
28432,p98,SERTP
28433,p98,SERTP
28434,p98,SERTP
28435,p98,SERTP
28436,p98,SERTP
28438,p98,SERTP
28439,p98,SERTP
28441,p98,SERTP
28442,p98,SERTP
28443,p98,SERTP
28444,p98,SERTP
28445,p98,SERTP
28447,p98,SERTP
28448,p98,SERTP
28449,p98,SERTP
28450,p98,SERTP
28451,p98,SERTP
28452,p98,SERTP
28453,p98,SERTP
28454,p98,SERTP
28455,p98,SERTP
28456,p98,SERTP
28457,p98,SERTP
28458,p98,SERTP
28459,p98,SERTP
28460,p98,SERTP
28461,p98,SERTP
28462,p98,SERTP
28463,p98,SERTP
28464,p98,SERTP
28465,p98,SERTP
28466,p98,SERTP
28467,p98,SERTP
28468,p98,SERTP
28469,p98,SERTP
28470,p98,SERTP
28472,p98,SERTP
28478,p98,SERTP
28479,p98,SERTP
28480,p98,SERTP
28501,p98,SERTP
28502,p98,SERTP
28503,p98,SERTP
28504,p98,SERTP
28508,p98,SERTP
28509,p98,SERTP
28510,p98,SERTP
28511,p98,SERTP
28512,p98,SERTP
28513,p98,SERTP
28515,p98,SERTP
28516,p98,SERTP
28518,p98,SERTP
28519,p98,SERTP
28520,p98,SERTP
28521,p98,SERTP
28522,p98,SERTP
28523,p98,SERTP
28524,p98,SERTP
28525,p98,SERTP
28526,p98,SERTP
28527,p98,SERTP
28528,p98,SERTP
28529,p98,SERTP
28530,p98,SERTP
28531,p98,SERTP
28532,p98,SERTP
28533,p98,SERTP
28537,p98,SERTP
28538,p98,SERTP
28539,p98,SERTP
28540,p98,SERTP
28541,p98,SERTP
28542,p98,SERTP
28543,p98,SERTP
28544,p98,SERTP
28545,p98,SERTP
