Process Name,UUID,Qty,Unit
"market for diesel, burned in agricultural machinery | diesel, burned in agricultural machinery | EN15804, U",721f5959-5a92-4835-bdbb-1a72cf9c9a32,1,MJ
"natural gas, burned in micro gas turbine, 100kWe | heat, central or small-scale, natural gas | EN15804, U",eb521f27-dfcd-41ad-bb6f-c2a681008d87,1,MJ
"heat and power co-generation, natural gas, 50kW electrical, lean burn | heat, central or small-scale, natural gas | EN15804, U",296bc253-d911-48d7-be52-d41e43357e7b,1,MJ
"heat production, natural gas, at boiler atmospheric low-NOx non-modulating <100kW | heat, central or small-scale, natural gas | EN15804, U",463d1a45-b24f-4cc4-8ff4-f716350b91ae,1,MJ
"market group for heat, central or small-scale, natural gas | heat, central or small-scale, natural gas | EN15804, U",a422ef12-ec8f-4ad7-82c1-77a822b0e472,1,MJ
"heat and power co-generation, natural gas, 50kW electrical, lean burn | heat, central or small-scale, natural gas | EN15804, U",c1212b75-9bb3-4725-948a-ccbb29a9f91c,1,MJ
"market for heat, central or small-scale, natural gas | heat, central or small-scale, natural gas | EN15804, U",a0d58473-adc6-40b3-ad28-2d5133e1685f,1,MJ
"heat production, natural gas, at boiler atmospheric low-NOx non-modulating <100kW | heat, central or small-scale, natural gas | EN15804, U",2189beac-5801-4822-a962-4a63b70e5dbc,1,MJ
"heat and power co-generation, natural gas, 160kW electrical, lambda=1 | heat, central or small-scale, natural gas | EN15804, U",e4636eb7-cea4-4a08-99f8-51943c0d3842,1,MJ
"heat production, natural gas, at boiler atm. low-NOx condensing non-modulating <100kW | heat, central or small-scale, natural gas | EN15804, U",88ba9ee5-599a-4546-8c71-9411056dfa54,1,MJ
"heat and power co-generation, natural gas, 160kW electrical, lambda=1 | heat, central or small-scale, natural gas | EN15804, U",d289586d-7ecd-4a62-83c8-1270f365d81e,1,MJ
"heat and power co-generation, natural gas, mini-plant 2KW electrical | heat, central or small-scale, natural gas | EN15804, U",03152b3e-78c4-4422-a91a-23f8171c6612,1,MJ
"heat production, natural gas, at boiler atmospheric non-modulating <100kW | heat, central or small-scale, natural gas | EN15804, U",67407903-16f7-473d-b07e-e39948762bdb,1,MJ
"heat and power co-generation, natural gas, 160kW electrical, lambda=1 | heat, central or small-scale, natural gas | EN15804, U",f6600294-8094-43f3-b53d-4bb0048e59c3,1,MJ
"heat production, natural gas, at boiler atmospheric non-modulating <100kW | heat, central or small-scale, natural gas | EN15804, U",266939ac-9ecb-431b-a94f-9b260bcbbff9,1,MJ
"heat production, natural gas, at boiler atm. low-NOx condensing non-modulating <100kW | heat, central or small-scale, natural gas | EN15804, U",64e9a323-d1ac-4262-b239-4111fd014eaf,1,MJ
"heat production, natural gas, at boiler fan burner non-modulating <100kW | heat, central or small-scale, natural gas | EN15804, U",be0ed2ed-9fb9-48a1-b5e2-263f51155ab2,1,MJ
"market group for heat, central or small-scale, natural gas | heat, central or small-scale, natural gas | EN15804, U",fb62f934-b202-436f-ad2d-7500586a5eaf,1,MJ
"heat and power co-generation, natural gas, mini-plant 2KW electrical | heat, central or small-scale, natural gas | EN15804, U",38aef7d8-d46f-49aa-bf68-6714871f3960,1,MJ
"heat and power co-generation, natural gas, 50kW electrical, lean burn | heat, central or small-scale, natural gas | EN15804, U",b934073f-16b9-4de3-b61b-d4591f22d462,1,MJ
"heat production, natural gas, at boiler modulating <100kW | heat, central or small-scale, natural gas | EN15804, U",4f2ad89e-6de6-474d-8ab3-a9fb8889a9c8,1,MJ
"heat production, natural gas, at boiler modulating <100kW | heat, central or small-scale, natural gas | EN15804, U",3a17780a-3fac-4a66-9584-f501523a77a3,1,MJ
"heat production, natural gas, at boiler condensing modulating <100kW | heat, central or small-scale, natural gas | EN15804, U",070e4fa4-74d4-4b31-9606-c2b412b63aca,1,MJ
"heat production, natural gas, at boiler condensing modulating <100kW | heat, central or small-scale, natural gas | EN15804, U",1d4e570b-7422-4153-a82b-ec1e9d1d9e36,1,MJ
"heat and power co-generation, natural gas, mini-plant 2KW electrical | heat, central or small-scale, natural gas | EN15804, U",e8c13a8a-e063-49cf-a336-20c641dc99fa,1,MJ
"heat production, natural gas, at boiler fan burner low-NOx non-modulating <100kW | heat, central or small-scale, natural gas | EN15804, U",0eb2052d-953a-4c3b-8040-a3dddab8bc6f,1,MJ
"heat production, lignite briquette, at stove 5-15kW | heat, central or small-scale, other than natural gas | EN15804, U",79db59e7-3c4e-4e00-a8e9-c143ed9a40c2,1,MJ
"heat production, hard coal coke, stove 5-15kW | heat, central or small-scale, other than natural gas | EN15804, U",dcf4040b-5f7f-4004-990e-603ab5f62e78,1,MJ
"heat production, light fuel oil, at boiler 100kW condensing, non-modulating | heat, central or small-scale, other than natural gas | EN15804, U",1199255e-f00f-4275-bdd9-8075da1f9498,1,MJ
"heat production, anthracite, at stove 5-15kW | heat, central or small-scale, other than natural gas | EN15804, U",0e881166-a5a3-483c-b16b-2c7e5bfa84c8,1,MJ
"treatment of wastewater from cathode ray tube production, wastewater treatment | heat, central or small-scale, other than natural gas | EN15804, U",c33b23f5-f0af-48fe-9b3b-98ce8840548f,1,MJ
"treatment of wastewater from potato starch production, wastewater treatment | heat, central or small-scale, other than natural gas | EN15804, U",8b0490ef-d8a1-4242-8080-bc85a99e8f4b,1,MJ
"heat production, light fuel oil, at boiler 100kW condensing, non-modulating | heat, central or small-scale, other than natural gas | EN15804, U",157cba3e-f23d-41e7-a83f-d7c44e89c1df,1,MJ
"treatment of wastewater from liquid crystal display backlight production, wastewater treatment | heat, central or small-scale, other than natural gas | EN15804, U",7073e4f1-2fc9-4145-a7ea-ed4eb6ca9dcd,1,MJ
"heat production, light fuel oil, at boiler 100kW, non-modulating | heat, central or small-scale, other than natural gas | EN15804, U",91dd5f3e-e9e2-4b04-8557-374629518945,1,MJ
"treatment of wastewater from liquid crystal production, wastewater treatment | heat, central or small-scale, other than natural gas | EN15804, U",cfcc2988-b54a-4193-b115-dd1f4837a11f,1,MJ
"market for heat, central or small-scale, other than natural gas | heat, central or small-scale, other than natural gas | EN15804, U",05dfbfcd-b263-40b3-830c-b373a5e3a75e,1,MJ
"heat production, lignite briquette, at stove 5-15kW | heat, central or small-scale, other than natural gas | EN15804, U",0cb2588d-1047-4244-a07f-7ac223656d8f,1,MJ
"treatment of heat carrier liquid, 40% C3H8O2, wastewater treatment | heat, central or small-scale, other than natural gas | EN15804, U",dbfee33e-743d-41d2-a5c1-e205c8755ba2,1,MJ
"heat production, at heat pump 30kW, allocation exergy | heat, central or small-scale, other than natural gas | EN15804, U",b41bf1f7-a480-4ee2-ae06-72cd06144bea,1,MJ
"heat production, light fuel oil, at boiler 10kW, non-modulating | heat, central or small-scale, other than natural gas | EN15804, U",c698f50e-06ed-41fd-aa53-54e8ad1252d9,1,MJ
"heat production, light fuel oil, at boiler 10kW, non-modulating | heat, central or small-scale, other than natural gas | EN15804, U",d6973464-5221-4419-8947-ee0b2f538336,1,MJ
"market for heat, central or small-scale, other than natural gas | heat, central or small-scale, other than natural gas | EN15804, U",e0261197-7195-4fdc-b0e0-3a53000de31f,1,MJ
"heat production, anthracite, at stove 5-15kW | heat, central or small-scale, other than natural gas | EN15804, U",555c56ef-34d8-41db-b75d-94de3bc627c9,1,MJ
"treatment of wastewater from vegetable oil refinery, wastewater treatment | heat, central or small-scale, other than natural gas | EN15804, U",e259490b-f3cd-4852-af08-17c3560fba38,1,MJ
"market group for heat, central or small-scale, other than natural gas | heat, central or small-scale, other than natural gas | EN15804, U",6f37e8bf-cdff-4dce-a3c1-808e88c84791,1,MJ
"treatment of wastewater from liquid crystal display production, wastewater treatment | heat, central or small-scale, other than natural gas | EN15804, U",cac18d52-ab31-4d8e-b562-33f57e1bde02,1,MJ
"treatment of wastewater from anaerobic digestion of whey, wastewater treatment, rural | heat, central or small-scale, other than natural gas | EN15804, U",15696c83-5443-46b9-9b38-d5c9269f913d,1,MJ
"heat production, light fuel oil, at boiler 100kW, non-modulating | heat, central or small-scale, other than natural gas | EN15804, U",d62cff75-b8e3-4ca2-bc99-158080ecbc59,1,MJ
"heat production, light fuel oil, at boiler 10kW condensing, non-modulating | heat, central or small-scale, other than natural gas | EN15804, U",6af6d4cc-7cfe-4e65-a793-1685474b356b,1,MJ
"heat and power co-generation, biogas, gas engine | heat, central or small-scale, other than natural gas | EN15804, U",eef71c78-f66c-4b7f-a9e4-177da60f0774,1,MJ
"treatment of wastewater from soft fibreboard production, wastewater treatment | heat, central or small-scale, other than natural gas | EN15804, U",fa18f9a2-2e96-4570-b032-87003a773ac6,1,MJ
"treatment of wastewater from medium density board production, wastewater treatment | heat, central or small-scale, other than natural gas | EN15804, U",df446ead-127d-4430-a7c7-56f64e84af88,1,MJ
"heat production, light fuel oil, at boiler 100kW, non-modulating | heat, central or small-scale, other than natural gas | EN15804, U",b3dc70cc-8ead-46be-a01d-de17b76ce843,1,MJ
"operation, solar collector system, Cu flat plate collector, multiple dwelling, for hot water | heat, central or small-scale, other than natural gas | EN15804, U",9944ca5e-0607-4a8b-86bf-d82db33256a7,1,MJ
"treatment of wastewater, average, wastewater treatment | heat, central or small-scale, other than natural gas | EN15804, U",5c288760-fb01-4e53-a8ed-d32d09e1b2a6,1,MJ
"treatment of wastewater from medium density board production, wastewater treatment | heat, central or small-scale, other than natural gas | EN15804, U",e9cb0033-0d7b-486b-bfb7-fb4f5b032e51,1,MJ
"heat production, hard coal coke, stove 5-15kW | heat, central or small-scale, other than natural gas | EN15804, U",b4f707cb-db3f-4a54-9400-13ab001c193c,1,MJ
"heat production, light fuel oil, at boiler 100kW condensing, non-modulating | heat, central or small-scale, other than natural gas | EN15804, U",3075da3a-1a67-4890-845c-6e34256ca207,1,MJ
"treatment of wastewater from grass refinery, wastewater treatment | heat, central or small-scale, other than natural gas | EN15804, U",c6236142-c0cd-4ef4-8165-4fce0e7ad7f9,1,MJ
"market group for heat, central or small-scale, other than natural gas | heat, central or small-scale, other than natural gas | EN15804, U",e78d2709-321b-4518-88ce-9c33827f214c,1,MJ
"treatment of wastewater from plywood production, wastewater treatment | heat, central or small-scale, other than natural gas | EN15804, U",e26d34f3-43af-41a4-b9ff-126d709681fe,1,MJ
"heat production, light fuel oil, at boiler 10kW, non-modulating | heat, central or small-scale, other than natural gas | EN15804, U",2c78803f-3555-4dd2-bbe5-a75298716542,1,MJ
"heat production, at heat pump 30kW, allocation exergy | heat, central or small-scale, other than natural gas | EN15804, U",7702d1ad-18cb-414b-a140-c5104469b82b,1,MJ
"heat production, light fuel oil, at boiler 10kW condensing, non-modulating | heat, central or small-scale, other than natural gas | EN15804, U",0d9c36f1-7456-4194-9538-549b6868b8d8,1,MJ
"heat production, at heat pump 30kW, allocation exergy | heat, central or small-scale, other than natural gas | EN15804, U",2a7b39ae-6a17-4f79-9eed-66dd3aa1dfc0,1,MJ
"heat production, hard coal briquette, stove 5-15kW | heat, central or small-scale, other than natural gas | EN15804, U",15a18e69-8bde-4dee-b75c-7f04f2e48e2c,1,MJ
"market for heat, central or small-scale, other than natural gas | heat, central or small-scale, other than natural gas | EN15804, U",d96734b7-437e-4a26-a844-b676ede183ee,1,MJ
"heat production, light fuel oil, at boiler 10kW condensing, non-modulating | heat, central or small-scale, other than natural gas | EN15804, U",138570d4-626c-40ff-8048-0d363508496b,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",751a182b-2aa9-45a1-acd4-48ad11e4d28c,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | heat, district or industrial, natural gas | EN15804, U",7e34efaa-fd2b-4e89-bde6-8695ed2b9f57,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",9fe369dc-4c60-49bd-8eb7-fa4286896b55,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | heat, district or industrial, natural gas | EN15804, U",f7d63729-9d10-482f-8af2-fa6b3d5bbcc0,1,MJ
"heat production, natural gas, at boiler condensing modulating >100kW | heat, district or industrial, natural gas | EN15804, U",304adb08-60e0-45a1-b9b7-fdbbf1f3e732,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",82b93f10-2011-4a96-aa6d-f6e032ff4554,1,MJ
"heat and power co-generation, natural gas, 500kW electrical, lean burn | heat, district or industrial, natural gas | EN15804, U",3e0aa78f-105c-4f7b-b033-13e2d72e15c3,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",d47479f5-08df-4e1a-adb4-802752e48d41,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",736a5aca-b663-40bb-b857-7989a1d740f6,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",023c6456-0fcc-423f-a055-f586ac534d6f,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | heat, district or industrial, natural gas | EN15804, U",a8fbeaa7-067e-4f62-a0a4-70f78d692e8e,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | heat, district or industrial, natural gas | EN15804, U",28c6b43a-6e32-4ac8-b94e-e3aa7cb471cc,1,MJ
"market group for heat, district or industrial, natural gas | heat, district or industrial, natural gas | EN15804, U",56e28918-dadc-4547-90ff-9b07fc2c9d42,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",ebc678c9-07a5-4248-9e63-df3181289b94,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",133cb38f-9e52-4af6-b906-90f33e9f0fb9,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | heat, district or industrial, natural gas | EN15804, U",d398b1bb-8abe-49b3-b0a1-456f3112ff66,1,MJ
"heat and power co-generation, natural gas, 1MW electrical, lean burn | heat, district or industrial, natural gas | EN15804, U",21f5e35b-b775-4ebd-a54f-9de83bdfce4e,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | heat, district or industrial, natural gas | EN15804, U",53dd2600-6e21-47ba-89bc-763a3b60e6ae,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | heat, district or industrial, natural gas | EN15804, U",ebe99811-0c67-4cd9-96da-c7d33597082c,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | heat, district or industrial, natural gas | EN15804, U",cde072a7-8dc9-46b4-879d-c1611c0ea9f5,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",42df6bd0-c8a2-4b15-88be-7c28ee1085b4,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",82340bee-14f5-4588-a16d-0c8fd469ae6d,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",9e911524-b82e-403a-82f3-c2d3ed6211c5,1,MJ
"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical | heat, district or industrial, natural gas | EN15804, U",e756542d-47a3-4fa6-a82a-c46f6cb3d14a,1,MJ
"heat production, natural gas, at boiler modulating >100kW | heat, district or industrial, natural gas | EN15804, U",5424e284-7310-4101-9b90-8902bee1d3c8,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",385d2e95-aa1a-4396-8550-d39c6768bddd,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",1783f088-0f09-4cfc-972c-af0efcb1e947,1,MJ
"heat and power co-generation, natural gas, conventional power plant, 100MW electrical | heat, district or industrial, natural gas | EN15804, U",2c8ca53d-479c-4ba2-9ae2-1284f5f421f6,1,MJ
"heat production, natural gas, at industrial furnace >100kW | heat, district or industrial, natural gas | EN15804, U",ff817132-c0aa-462e-b1a3-0097f4c51e74,1,MJ
