origin_state,distance (km),eol_pathway
NJ,13,Recycle
NJ,13,Recycle
NJ,13,Recycle
NJ,14,Recycle
NJ,14,Recycle
NJ,14,Recycle
NJ,14,Recycle
NJ,14,Recycle
NJ,14,Recycle
NJ,14,Recycle
NJ,14,Recycle
NJ,14,Recycle
NJ,14,Recycle
NJ,14,Recycle
NJ,14,Recycle
NJ,14,Recycle
NJ,14,Recycle
NJ,15,Recycle
NJ,15,Recycle
NJ,15,Recycle
NJ,15,Recycle
NJ,15,Recycle
NJ,15,Recycle
NJ,15,Recycle
NJ,16,Recycle
NJ,16,Recycle
NJ,16,Recycle
NJ,16,Recycle
NJ,16,Recycle
NJ,16,Recycle
NJ,16,Recycle
NJ,16,Recycle
NJ,16,Recycle
NJ,16,Recycle
NJ,16,Recycle
NJ,16,Recycle
NJ,16,Recycle
NJ,17,Recycle
NJ,17,Recycle
NJ,17,Recycle
NJ,17,Recycle
NJ,17,Recycle
NJ,17,Recycle
NJ,17,Recycle
NJ,18,Recycle
NJ,18,Recycle
NJ,18,Recycle
NJ,18,Recycle
NJ,18,Recycle
NJ,18,Recycle
NJ,18,Recycle
NJ,19,Recycle
NJ,19,Recycle
NJ,19,Recycle
NJ,19,Recycle
NJ,19,Recycle
NJ,20,Recycle
NJ,20,Recycle
NJ,20,Recycle
NJ,20,Recycle
NJ,20,Recycle
NJ,20,Recycle
NJ,21,Recycle
NJ,21,Recycle
NJ,21,Recycle
NJ,22,Recycle
NJ,22,Recycle
NJ,22,Recycle
NJ,22,Recycle
NJ,22,Recycle
NJ,22,Recycle
NJ,22,Recycle
NJ,23,Recycle
NJ,23,Recycle
NJ,23,Recycle
NJ,24,Recycle
NJ,24,Recycle
NJ,24,Recycle
NJ,24,Recycle
NJ,24,Recycle
NJ,25,Recycle
NJ,26,Recycle
NJ,26,Recycle
NJ,26,Recycle
NJ,29,Recycle
NJ,29,Recycle
NJ,29,Recycle
NJ,29,Recycle
NJ,29,Recycle
NJ,29,Recycle
NJ,30,Recycle
NJ,31,Recycle
NJ,31,Recycle
NJ,32,Recycle
NJ,32,Recycle
NJ,32,Recycle
NJ,33,Recycle
NJ,33,Recycle
NJ,34,Recycle
NJ,34,Recycle
NJ,34,Recycle
NJ,34,Recycle
NJ,35,Recycle
NJ,35,Recycle
NJ,35,Recycle
NJ,35,Recycle
NJ,35,Recycle
NJ,35,Recycle
NJ,35,Recycle
NJ,35,Recycle
NJ,36,Recycle
NJ,37,Recycle
NJ,39,Recycle
NJ,41,Recycle
NJ,42,Recycle
NJ,42,Recycle
NJ,42,Recycle
NJ,42,Recycle
NJ,43,Recycle
NJ,45,Recycle
NJ,46,Recycle
NJ,49,Recycle
NJ,50,Recycle
NJ,50,Recycle
NJ,50,Recycle
NJ,54,Recycle
NJ,54,Recycle
NJ,57,Recycle
NJ,58,Recycle
NJ,60,Recycle
NJ,63,Recycle
NJ,63,Recycle
NJ,66,Recycle
NJ,71,Recycle
NJ,72,Recycle
NJ,72,Recycle
NJ,72,Recycle
NJ,72,Recycle
NJ,78,Recycle
NJ,78,Recycle
NJ,83,Recycle
NJ,83,Recycle
NJ,84,Recycle
NJ,84,Recycle
NJ,84,Recycle
NJ,85,Recycle
NJ,86,Recycle
NJ,86,Recycle
NJ,87,Recycle
NJ,90,Recycle
NJ,90,Recycle
NJ,91,Recycle
NJ,91,Recycle
NJ,93,Recycle
NJ,94,Recycle
NJ,96,Recycle
NJ,96,Recycle
NJ,96,Recycle
NJ,96,Recycle
NJ,96,Recycle
NJ,96,Recycle
NJ,97,Recycle
NJ,97,Recycle
NJ,98,Recycle
NJ,98,Recycle
NJ,102,Recycle
NJ,102,Recycle
NJ,102,Recycle
NJ,104,Recycle
NJ,104,Recycle
NJ,104,Recycle
NJ,107,Recycle
NJ,109,Recycle
NJ,109,Recycle
NJ,109,Recycle
NJ,112,Recycle
NJ,112,Recycle
NJ,112,Recycle
NJ,112,Recycle
NJ,113,Recycle
NJ,114,Recycle
NJ,114,Recycle
NJ,118,Recycle
NJ,119,Recycle
NJ,119,Recycle
NJ,121,Recycle
NJ,121,Recycle
NJ,131,Recycle
NJ,138,Recycle
NJ,140,Recycle
NJ,141,Recycle
NJ,141,Recycle
NJ,147,Recycle
NJ,147,Recycle
NJ,152,Recycle
NJ,158,Recycle
NJ,159,Recycle
NJ,168,Recycle
NJ,171,Recycle
NJ,171,Recycle
NJ,178,Recycle
NJ,181,Recycle
NJ,191,Recycle
NJ,191,Recycle
NJ,196,Recycle
NJ,213,Recycle
NJ,220,Recycle
NJ,250,Recycle
NJ,250,Recycle
NM,56,Compost
NM,56,Compost
NM,56,Compost
NM,56,Compost
NM,56,Compost
NM,138,Compost
NM,138,Compost
NM,180,Compost
NM,180,Compost
NM,203,Compost
NM,267,Compost
NM,267,Compost
NM,267,Compost
NM,268,Compost
NM,277,Compost
NM,278,Compost
NM,278,Compost
NM,284,Compost
NM,285,Compost
NM,285,Compost
NM,285,Compost
NM,295,Compost
NM,295,Compost
NM,297,Compost
NM,313,Compost
NM,316,Compost
NM,317,Compost
NM,317,Compost
NM,317,Compost
NM,317,Compost
NM,319,Compost
NM,319,Compost
NM,319,Compost
NM,319,Compost
NM,319,Compost
NM,322,Compost
NM,325,Compost
NM,325,Compost
NM,325,Compost
NM,325,Compost
NM,325,Compost
NM,329,Compost
NM,329,Compost
NM,334,Compost
NM,340,Compost
NM,340,Compost
NM,340,Compost
NM,340,Compost
NM,340,Compost
NM,340,Compost
NM,340,Compost
NM,342,Compost
NM,342,Compost
NM,344,Compost
NM,344,Compost
NM,352,Compost
NM,357,Compost
NM,359,Compost
NM,359,Compost
NM,367,Compost
NM,370,Compost
NM,376,Compost
NM,376,Compost
NM,387,Compost
NM,388,Compost
NM,388,Compost
NM,388,Compost
NM,388,Compost
NM,388,Compost
NM,391,Compost
NM,391,Compost
NM,394,Compost
NM,397,Compost
NM,401,Compost
NM,405,Compost
NM,408,Compost
NM,408,Compost
NM,408,Compost
NM,408,Compost
NM,408,Compost
NM,408,Compost
NM,408,Compost
NM,408,Compost
NM,408,Compost
NM,408,Compost
NM,408,Compost
NM,408,Compost
NM,408,Compost
NM,408,Compost
NM,408,Compost
NM,411,Compost
NM,412,Compost
NM,412,Compost
NM,419,Compost
NM,419,Compost
NM,419,Compost
NM,419,Compost
NM,423,Compost
NM,426,Compost
NM,426,Compost
NM,426,Compost
NM,426,Compost
NM,426,Compost
NM,428,Compost
NM,428,Compost
NM,429,Compost
NM,429,Compost
NM,430,Compost
NM,430,Compost
NM,430,Compost
NM,430,Compost
NM,430,Compost
NM,430,Compost
NM,430,Compost
NM,430,Compost
NM,430,Compost
NM,430,Compost
NM,430,Compost
NM,430,Compost
NM,430,Compost
NM,430,Compost
NM,430,Compost
NM,433,Compost
NM,433,Compost
NM,433,Compost
NM,433,Compost
NM,433,Compost
NM,435,Compost
NM,435,Compost
NM,448,Compost
NM,452,Compost
NM,452,Compost
NM,452,Compost
NM,452,Compost
NM,458,Compost
NM,458,Compost
NM,460,Compost
NM,460,Compost
NM,461,Compost
NM,461,Compost
NM,461,Compost
NM,461,Compost
NM,463,Compost
NM,463,Compost
NM,470,Compost
NM,470,Compost
NM,472,Compost
NM,472,Compost
NM,472,Compost
NM,472,Compost
NM,472,Compost
NM,472,Compost
NM,473,Compost
NM,473,Compost
NM,473,Compost
NM,473,Compost
NM,479,Compost
NM,483,Compost
NM,484,Compost
NM,484,Compost
NM,484,Compost
NM,484,Compost
NM,486,Compost
NM,486,Compost
NM,486,Compost
NM,486,Compost
NM,486,Compost
NM,486,Compost
NM,486,Compost
NM,486,Compost
NM,486,Compost
NM,486,Compost
NM,486,Compost
NM,486,Compost
NM,486,Compost
NM,486,Compost
NM,486,Compost
NM,491,Compost
NM,496,Compost
NM,497,Compost
NM,513,Compost
NM,518,Compost
NM,521,Compost
NM,521,Compost
NM,521,Compost
NM,521,Compost
NM,521,Compost
NM,521,Compost
NM,523,Compost
NM,523,Compost
NM,523,Compost
NM,524,Compost
NM,524,Compost
NM,540,Compost
NM,546,Compost
NM,546,Compost
NM,549,Compost
NM,553,Compost
NM,557,Compost
NM,557,Compost
NM,576,Compost
NM,593,Compost
NM,752,Compost
NM,752,Compost
NM,827,Incinerate
NM,828,Incinerate
NM,868,Incinerate
NM,885,Incinerate
NM,885,Incinerate
NM,914,Incinerate
NM,927,Incinerate
NM,927,Incinerate
NM,980,Incinerate
NM,990,Incinerate
NM,990,Incinerate
NM,996,Incinerate
NM,1001,Incinerate
NM,1019,Incinerate
NM,1019,Incinerate
NM,1020,Incinerate
NM,1020,Incinerate
NM,1020,Incinerate
NM,1020,Incinerate
NM,1020,Incinerate
NM,1020,Incinerate
NM,1020,Incinerate
NM,1020,Incinerate
NM,1020,Incinerate
NM,1020,Incinerate
NM,1020,Incinerate
NM,1020,Incinerate
NM,1020,Incinerate
NM,1020,Incinerate
NM,1020,Incinerate
NM,1021,Incinerate
NM,1023,Incinerate
NM,1023,Incinerate
NM,1023,Incinerate
NM,1023,Incinerate
NM,1024,Incinerate
NM,1024,Incinerate
NM,1027,Incinerate
NM,1027,Incinerate
NM,1027,Incinerate
NM,1031,Incinerate
NM,1031,Incinerate
NM,1033,Incinerate
NM,1033,Incinerate
NM,1033,Incinerate
NM,1033,Incinerate
NM,1033,Incinerate
NM,1033,Incinerate
NM,1034,Incinerate
NM,1034,Incinerate
NM,1042,Incinerate
NM,1058,Incinerate
NM,1058,Incinerate
NM,1059,Incinerate
NM,1059,Incinerate
NM,1059,Incinerate
NM,1059,Incinerate
NM,1121,Incinerate
NM,1135,Incinerate
NM,1135,Incinerate
NM,1159,Incinerate
NM,1159,Incinerate
NM,1167,Incinerate
NM,1167,Incinerate
NM,1194,Incinerate
NM,1205,Incinerate
NM,1222,Incinerate
NM,1222,Incinerate
NM,1222,Incinerate
NM,1222,Incinerate
NM,1222,Incinerate
NM,1238,Incinerate
NM,1253,Incinerate
NM,1260,Incinerate
NM,1260,Incinerate
NM,1264,Incinerate
NM,1264,Incinerate
NM,1265,Incinerate
NM,1265,Incinerate
NM,1265,Incinerate
NM,1265,Incinerate
NM,1265,Incinerate
NM,1265,Incinerate
NM,1270,Incinerate
NM,1274,Incinerate
NM,1274,Incinerate
NM,1274,Incinerate
NM,1274,Incinerate
NM,1274,Incinerate
NM,1277,Incinerate
NM,1289,Incinerate
NM,1298,Incinerate
NM,1335,Incinerate
NM,1335,Incinerate
NM,1335,Incinerate
NM,1335,Incinerate
NM,1335,Incinerate
NM,1335,Incinerate
NM,1335,Incinerate
NM,1335,Incinerate
NM,1335,Incinerate
NM,1335,Incinerate
NM,1335,Incinerate
NM,1335,Incinerate
NM,1335,Incinerate
NM,1335,Incinerate
NM,1335,Incinerate
NM,1342,Incinerate
NM,1342,Incinerate
NM,1342,Incinerate
NM,1350,Incinerate
NM,1355,Incinerate
NM,1355,Incinerate
NM,1355,Incinerate
NM,1358,Incinerate
NM,1359,Incinerate
NM,1359,Incinerate
NM,1359,Incinerate
NM,1359,Incinerate
NM,1360,Incinerate
NM,1369,Incinerate
NM,1398,Incinerate
NM,1398,Incinerate
NM,1398,Incinerate
NM,1400,Incinerate
NM,1400,Incinerate
NM,1400,Incinerate
NM,1406,Incinerate
NM,1406,Incinerate
NM,1406,Incinerate
NM,1406,Incinerate
NM,1432,Incinerate
NM,1447,Incinerate
NM,1447,Incinerate
NM,1451,Incinerate
NM,1451,Incinerate
NM,1455,Incinerate
NM,1455,Incinerate
NM,1463,Incinerate
NM,1463,Incinerate
NM,1466,Incinerate
NM,1484,Incinerate
NM,1484,Incinerate
NM,1496,Incinerate
NM,1497,Incinerate
NM,1508,Incinerate
NM,1509,Incinerate
NM,1513,Incinerate
NM,1513,Incinerate
NM,1513,Incinerate
NM,1539,Incinerate
NM,1539,Incinerate
NM,1539,Incinerate
NM,1539,Incinerate
NM,1539,Incinerate
NM,1545,Incinerate
NM,1545,Incinerate
NM,1545,Incinerate
NM,1545,Incinerate
NM,1548,Incinerate
NM,1551,Incinerate
NM,1551,Incinerate
NM,1551,Incinerate
NM,1551,Incinerate
NM,1551,Incinerate
NM,1554,Incinerate
NM,1554,Incinerate
NM,1559,Incinerate
NM,1569,Incinerate
NM,1569,Incinerate
NM,1576,Incinerate
NM,1576,Incinerate
NM,1576,Incinerate
NM,1588,Incinerate
NM,1588,Incinerate
NM,1591,Incinerate
NM,1591,Incinerate
NM,1593,Incinerate
NM,1593,Incinerate
NM,1593,Incinerate
NM,1593,Incinerate
NM,1593,Incinerate
NM,1593,Incinerate
NM,1598,Incinerate
NM,1600,Incinerate
NM,1600,Incinerate
NM,1600,Incinerate
NM,1600,Incinerate
NM,1600,Incinerate
NM,1600,Incinerate
NM,1600,Incinerate
NM,1600,Incinerate
NM,1600,Incinerate
NM,1600,Incinerate
NM,1600,Incinerate
NM,1600,Incinerate
NM,1600,Incinerate
NM,1600,Incinerate
NM,1600,Incinerate
NM,1602,Incinerate
NM,1605,Incinerate
NM,1646,Incinerate
NM,1652,Incinerate
NM,1704,Incinerate
NM,1,Landfill
NM,7,Landfill
NM,8,Landfill
NM,11,Landfill
NM,11,Landfill
NM,11,Landfill
NM,11,Landfill
NM,11,Landfill
NM,11,Landfill
NM,13,Landfill
NM,14,Landfill
NM,14,Landfill
NM,15,Landfill
NM,15,Landfill
NM,17,Landfill
NM,17,Landfill
NM,18,Landfill
NM,20,Landfill
NM,20,Landfill
NM,22,Landfill
NM,23,Landfill
NM,23,Landfill
NM,23,Landfill
NM,23,Landfill
NM,23,Landfill
NM,23,Landfill
NM,23,Landfill
NM,23,Landfill
NM,26,Landfill
NM,26,Landfill
NM,28,Landfill
NM,28,Landfill
NM,28,Landfill
NM,28,Landfill
NM,28,Landfill
NM,28,Landfill
NM,30,Landfill
NM,31,Landfill
NM,40,Landfill
NM,40,Landfill
NM,42,Landfill
NM,50,Landfill
NM,53,Landfill
NM,54,Landfill
NM,54,Landfill
NM,61,Landfill
NM,64,Landfill
NM,64,Landfill
NM,64,Landfill
NM,64,Landfill
NM,64,Landfill
NM,64,Landfill
NM,64,Landfill
NM,64,Landfill
NM,64,Landfill
NM,64,Landfill
NM,64,Landfill
NM,64,Landfill
NM,64,Landfill
NM,64,Landfill
NM,64,Landfill
NM,64,Landfill
NM,64,Landfill
NM,64,Landfill
NM,65,Landfill
NM,66,Landfill
NM,66,Landfill
NM,69,Landfill
NM,70,Landfill
NM,70,Landfill
NM,70,Landfill
NM,71,Landfill
NM,71,Landfill
NM,72,Landfill
NM,77,Landfill
NM,77,Landfill
NM,77,Landfill
NM,79,Landfill
NM,79,Landfill
NM,79,Landfill
NM,79,Landfill
NM,79,Landfill
NM,79,Landfill
NM,79,Landfill
NM,79,Landfill
NM,79,Landfill
NM,79,Landfill
NM,79,Landfill
NM,79,Landfill
NM,79,Landfill
NM,79,Landfill
NM,79,Landfill
NM,79,Landfill
NM,79,Landfill
NM,80,Landfill
NM,80,Landfill
NM,80,Landfill
NM,81,Landfill
NM,81,Landfill
NM,81,Landfill
NM,81,Landfill
NM,81,Landfill
NM,82,Landfill
NM,82,Landfill
NM,82,Landfill
NM,82,Landfill
NM,82,Landfill
NM,82,Landfill
NM,82,Landfill
NM,82,Landfill
NM,84,Landfill
NM,86,Landfill
NM,86,Landfill
NM,86,Landfill
NM,86,Landfill
NM,86,Landfill
NM,87,Landfill
NM,87,Landfill
NM,90,Landfill
NM,90,Landfill
NM,90,Landfill
NM,90,Landfill
NM,90,Landfill
NM,90,Landfill
NM,90,Landfill
NM,90,Landfill
NM,90,Landfill
NM,90,Landfill
NM,90,Landfill
NM,90,Landfill
NM,90,Landfill
NM,90,Landfill
NM,90,Landfill
NM,90,Landfill
NM,91,Landfill
NM,91,Landfill
NM,91,Landfill
NM,91,Landfill
NM,92,Landfill
NM,94,Landfill
NM,94,Landfill
NM,94,Landfill
NM,95,Landfill
NM,102,Landfill
NM,102,Landfill
NM,104,Landfill
NM,104,Landfill
NM,104,Landfill
NM,104,Landfill
NM,104,Landfill
NM,104,Landfill
NM,104,Landfill
NM,106,Landfill
NM,110,Landfill
NM,111,Landfill
NM,113,Landfill
NM,113,Landfill
NM,113,Landfill
NM,113,Landfill
NM,116,Landfill
NM,118,Landfill
NM,120,Landfill
NM,120,Landfill
NM,120,Landfill
NM,122,Landfill
NM,124,Landfill
NM,124,Landfill
NM,124,Landfill
NM,127,Landfill
NM,127,Landfill
NM,127,Landfill
NM,127,Landfill
NM,129,Landfill
NM,130,Landfill
NM,130,Landfill
NM,130,Landfill
NM,130,Landfill
NM,130,Landfill
NM,132,Landfill
NM,132,Landfill
NM,133,Landfill
NM,133,Landfill
NM,136,Landfill
NM,142,Landfill
NM,144,Landfill
NM,144,Landfill
NM,148,Landfill
NM,149,Landfill
NM,156,Landfill
NM,156,Landfill
NM,156,Landfill
NM,160,Landfill
NM,176,Landfill
NM,186,Landfill
NM,186,Landfill
NM,186,Landfill
NM,186,Landfill
NM,186,Landfill
NM,192,Landfill
NM,192,Landfill
NM,192,Landfill
NM,192,Landfill
NM,192,Landfill
NM,196,Landfill
NM,1,Recycle
NM,2,Recycle
NM,2,Recycle
NM,2,Recycle
NM,2,Recycle
NM,2,Recycle
NM,2,Recycle
NM,2,Recycle
NM,2,Recycle
NM,2,Recycle
NM,3,Recycle
NM,3,Recycle
NM,3,Recycle
NM,4,Recycle
NM,4,Recycle
NM,4,Recycle
NM,4,Recycle
NM,4,Recycle
NM,5,Recycle
NM,5,Recycle
NM,5,Recycle
NM,5,Recycle
NM,5,Recycle
NM,6,Recycle
NM,6,Recycle
NM,6,Recycle
NM,6,Recycle
NM,6,Recycle
NM,6,Recycle
NM,7,Recycle
NM,7,Recycle
NM,7,Recycle
NM,7,Recycle
NM,7,Recycle
NM,7,Recycle
NM,7,Recycle
NM,7,Recycle
NM,7,Recycle
NM,7,Recycle
NM,8,Recycle
NM,9,Recycle
NM,9,Recycle
NM,9,Recycle
NM,9,Recycle
NM,9,Recycle
NM,9,Recycle
NM,9,Recycle
NM,10,Recycle
NM,10,Recycle
NM,10,Recycle
NM,11,Recycle
NM,11,Recycle
NM,11,Recycle
NM,11,Recycle
NM,11,Recycle
NM,12,Recycle
NM,12,Recycle
NM,14,Recycle
NM,16,Recycle
NM,19,Recycle
NM,26,Recycle
NM,31,Recycle
NM,32,Recycle
NM,34,Recycle
NM,36,Recycle
NM,53,Recycle
NM,54,Recycle
NM,76,Recycle
NM,76,Recycle
NM,114,Recycle
NV,29,Compost
NV,56,Compost
NV,173,Compost
NV,194,Compost
NV,197,Compost
NV,203,Compost
NV,291,Compost
NV,298,Compost
NV,299,Compost
NV,306,Compost
NV,341,Compost
NV,351,Compost
NV,353,Compost
NV,358,Compost
NV,359,Compost
NV,364,Compost
NV,365,Compost
NV,365,Compost
NV,366,Compost
NV,373,Compost
NV,374,Compost
NV,299,Incinerate
NV,356,Incinerate
NV,449,Incinerate
NV,455,Incinerate
NV,456,Incinerate
NV,463,Incinerate
NV,704,Incinerate
NV,760,Incinerate
NV,766,Incinerate
NV,767,Incinerate
NV,775,Incinerate
NV,787,Incinerate
NV,793,Incinerate
NV,819,Incinerate
NV,870,Incinerate
NV,991,Incinerate
NV,1000,Incinerate
NV,1496,Incinerate
NV,1497,Incinerate
NV,1498,Incinerate
NV,1514,Incinerate
NV,15,Landfill
NV,19,Landfill
NV,94,Landfill
NV,99,Landfill
NV,106,Landfill
NV,111,Landfill
NV,113,Landfill
NV,122,Landfill
NV,124,Landfill
NV,135,Landfill
NV,144,Landfill
NV,145,Landfill
NV,149,Landfill
NV,153,Landfill
NV,155,Landfill
NV,175,Landfill
NV,188,Landfill
NV,195,Landfill
NV,202,Landfill
NV,210,Landfill
NV,217,Landfill
NV,1,Recycle
NV,1,Recycle
NV,2,Recycle
NV,2,Recycle
NV,2,Recycle
NV,2,Recycle
NV,3,Recycle
NV,3,Recycle
NV,4,Recycle
NV,4,Recycle
NV,4,Recycle
NV,5,Recycle
NV,5,Recycle
NV,6,Recycle
NV,6,Recycle
NV,6,Recycle
NV,7,Recycle
NV,7,Recycle
NV,8,Recycle
NV,8,Recycle
NV,8,Recycle
NV,8,Recycle
NV,9,Recycle
NV,9,Recycle
NV,9,Recycle
NV,9,Recycle
NV,9,Recycle
NV,10,Recycle
NV,10,Recycle
NV,10,Recycle
NV,10,Recycle
NV,11,Recycle
NV,11,Recycle
NV,11,Recycle
NV,11,Recycle
NV,11,Recycle
NV,11,Recycle
NV,12,Recycle
NV,12,Recycle
NV,12,Recycle
NV,12,Recycle
NV,12,Recycle
NV,13,Recycle
NV,13,Recycle
NV,16,Recycle
NV,16,Recycle
NV,16,Recycle
NV,16,Recycle
NV,18,Recycle
NV,20,Recycle
NV,20,Recycle
NV,21,Recycle
NV,21,Recycle
NV,23,Recycle
NV,26,Recycle
NV,28,Recycle
NV,31,Recycle
NV,33,Recycle
NV,33,Recycle
NV,38,Recycle
NV,38,Recycle
NV,39,Recycle
NV,45,Recycle
NV,142,Recycle
NV,144,Recycle
NY,1,Compost
NY,1,Compost
NY,2,Compost
NY,2,Compost
NY,2,Compost
NY,2,Compost
NY,4,Compost
NY,4,Compost
NY,4,Compost
NY,4,Compost
NY,5,Compost
NY,5,Compost
NY,6,Compost
NY,7,Compost
NY,7,Compost
NY,7,Compost
NY,8,Compost
NY,8,Compost
NY,8,Compost
NY,9,Compost
NY,9,Compost
NY,9,Compost
NY,9,Compost
NY,10,Compost
NY,10,Compost
NY,11,Compost
NY,11,Compost
NY,11,Compost
NY,11,Compost
NY,11,Compost
NY,11,Compost
NY,11,Compost
NY,11,Compost
NY,11,Compost
NY,11,Compost
NY,11,Compost
NY,11,Compost
NY,12,Compost
NY,12,Compost
NY,12,Compost
NY,12,Compost
NY,12,Compost
NY,12,Compost
NY,12,Compost
NY,12,Compost
NY,13,Compost
NY,13,Compost
NY,14,Compost
NY,15,Compost
NY,15,Compost
NY,15,Compost
NY,16,Compost
NY,16,Compost
NY,16,Compost
NY,16,Compost
NY,16,Compost
NY,16,Compost
NY,17,Compost
NY,17,Compost
NY,17,Compost
NY,17,Compost
NY,18,Compost
NY,18,Compost
NY,18,Compost
NY,18,Compost
NY,18,Compost
NY,19,Compost
NY,20,Compost
NY,20,Compost
NY,20,Compost
NY,20,Compost
NY,21,Compost
NY,21,Compost
NY,21,Compost
NY,21,Compost
NY,21,Compost
NY,21,Compost
NY,21,Compost
NY,21,Compost
NY,21,Compost
NY,21,Compost
NY,21,Compost
NY,21,Compost
NY,21,Compost
NY,22,Compost
NY,22,Compost
NY,22,Compost
NY,22,Compost
NY,22,Compost
NY,22,Compost
NY,22,Compost
NY,23,Compost
NY,23,Compost
NY,23,Compost
NY,23,Compost
NY,23,Compost
NY,24,Compost
NY,24,Compost
NY,25,Compost
NY,25,Compost
NY,25,Compost
NY,26,Compost
NY,26,Compost
NY,26,Compost
NY,26,Compost
NY,26,Compost
NY,26,Compost
NY,27,Compost
NY,27,Compost
NY,27,Compost
NY,27,Compost
NY,28,Compost
NY,28,Compost
NY,28,Compost
NY,28,Compost
NY,28,Compost
NY,28,Compost
NY,28,Compost
NY,29,Compost
NY,29,Compost
NY,29,Compost
NY,30,Compost
NY,30,Compost
NY,30,Compost
NY,30,Compost
NY,30,Compost
NY,30,Compost
NY,30,Compost
NY,30,Compost
NY,31,Compost
NY,31,Compost
NY,31,Compost
NY,31,Compost
NY,31,Compost
NY,31,Compost
NY,31,Compost
NY,31,Compost
NY,31,Compost
NY,32,Compost
NY,32,Compost
NY,32,Compost
NY,32,Compost
NY,32,Compost
NY,32,Compost
NY,32,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,33,Compost
NY,34,Compost
NY,34,Compost
NY,34,Compost
NY,34,Compost
NY,34,Compost
NY,34,Compost
NY,34,Compost
NY,34,Compost
NY,34,Compost
NY,34,Compost
NY,34,Compost
NY,34,Compost
NY,34,Compost
NY,35,Compost
NY,35,Compost
NY,35,Compost
NY,36,Compost
NY,36,Compost
NY,36,Compost
NY,36,Compost
NY,36,Compost
NY,36,Compost
NY,36,Compost
NY,37,Compost
NY,37,Compost
NY,37,Compost
NY,37,Compost
NY,37,Compost
NY,37,Compost
NY,37,Compost
NY,37,Compost
NY,37,Compost
NY,38,Compost
NY,38,Compost
NY,38,Compost
NY,38,Compost
NY,38,Compost
NY,38,Compost
NY,38,Compost
NY,39,Compost
NY,39,Compost
NY,39,Compost
NY,39,Compost
NY,39,Compost
NY,39,Compost
NY,39,Compost
NY,39,Compost
NY,39,Compost
NY,40,Compost
NY,40,Compost
NY,40,Compost
NY,40,Compost
NY,40,Compost
NY,40,Compost
NY,40,Compost
NY,40,Compost
NY,40,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,41,Compost
NY,42,Compost
NY,42,Compost
NY,42,Compost
NY,42,Compost
NY,42,Compost
NY,42,Compost
NY,42,Compost
NY,42,Compost
NY,42,Compost
NY,42,Compost
NY,43,Compost
NY,43,Compost
NY,43,Compost
NY,43,Compost
NY,43,Compost
NY,43,Compost
NY,43,Compost
NY,43,Compost
NY,43,Compost
NY,43,Compost
NY,43,Compost
NY,43,Compost
NY,43,Compost
NY,43,Compost
NY,44,Compost
NY,44,Compost
NY,44,Compost
NY,44,Compost
NY,44,Compost
NY,44,Compost
NY,44,Compost
NY,44,Compost
NY,44,Compost
NY,44,Compost
NY,45,Compost
NY,45,Compost
NY,45,Compost
NY,45,Compost
NY,45,Compost
NY,45,Compost
NY,45,Compost
NY,46,Compost
NY,46,Compost
NY,46,Compost
NY,46,Compost
NY,46,Compost
NY,46,Compost
NY,46,Compost
NY,47,Compost
NY,47,Compost
NY,48,Compost
NY,48,Compost
NY,48,Compost
NY,48,Compost
NY,48,Compost
NY,48,Compost
NY,48,Compost
NY,48,Compost
NY,48,Compost
NY,48,Compost
NY,49,Compost
NY,49,Compost
NY,49,Compost
NY,49,Compost
NY,49,Compost
NY,49,Compost
NY,49,Compost
NY,50,Compost
NY,50,Compost
NY,50,Compost
NY,50,Compost
NY,50,Compost
NY,50,Compost
NY,50,Compost
NY,50,Compost
NY,51,Compost
NY,52,Compost
NY,52,Compost
NY,52,Compost
NY,52,Compost
NY,52,Compost
NY,52,Compost
NY,52,Compost
NY,52,Compost
NY,52,Compost
NY,53,Compost
NY,53,Compost
NY,53,Compost
NY,53,Compost
NY,53,Compost
NY,53,Compost
NY,53,Compost
NY,53,Compost
NY,53,Compost
NY,53,Compost
NY,54,Compost
NY,54,Compost
NY,54,Compost
NY,54,Compost
NY,54,Compost
NY,54,Compost
NY,54,Compost
NY,55,Compost
NY,55,Compost
NY,55,Compost
NY,55,Compost
NY,55,Compost
NY,55,Compost
NY,55,Compost
NY,55,Compost
NY,55,Compost
NY,55,Compost
NY,55,Compost
NY,56,Compost
NY,56,Compost
NY,56,Compost
NY,56,Compost
NY,56,Compost
